DATE,TIME,当日実績(万kW)
2022/01/07,00:00,66
2022/01/07,01:00,64
2022/01/07,02:00,66
2022/01/07,03:00,69
2022/01/07,04:00,69
2022/01/07,05:00,69
2022/01/07,06:00,71
2022/01/07,07:00,77
2022/01/07,08:00,81
2022/01/07,09:00,84
2022/01/07,10:00,86
2022/01/07,11:00,85
2022/01/07,12:00,83
2022/01/07,13:00,85
2022/01/07,14:00,84
2022/01/07,15:00,84
2022/01/07,16:00,82
2022/01/07,17:00,83
2022/01/07,18:00,88
2022/01/07,19:00,87
2022/01/07,20:00,84
2022/01/07,21:00,80
2022/01/07,22:00,74
2022/01/07,23:00,70
