DATE,TIME,当日実績(万kW),
2019/06/10,00:00,85,
2019/06/10,01:00,80,
2019/06/10,02:00,80,
2019/06/10,03:00,81,
2019/06/10,04:00,82,
2019/06/10,05:00,83,
2019/06/10,06:00,86,
2019/06/10,07:00,96,
2019/06/10,08:00,103,
2019/06/10,09:00,109,
2019/06/10,10:00,114,
2019/06/10,11:00,116,
2019/06/10,12:00,115,
2019/06/10,13:00,117,
2019/06/10,14:00,113,
2019/06/10,15:00,112,
2019/06/10,16:00,109,
2019/06/10,17:00,107,
2019/06/10,18:00,106,
2019/06/10,19:00,108,
2019/06/10,20:00,105,
2019/06/10,21:00,100,
2019/06/10,22:00,97,
2019/06/10,23:00,91,
