DATE,TIME,当日実績(万kW),
2019/04/26,00:00,79,
2019/04/26,01:00,74,
2019/04/26,02:00,73,
2019/04/26,03:00,74,
2019/04/26,04:00,75,
2019/04/26,05:00,75,
2019/04/26,06:00,76,
2019/04/26,07:00,83,
2019/04/26,08:00,94,
2019/04/26,09:00,101,
2019/04/26,10:00,105,
2019/04/26,11:00,106,
2019/04/26,12:00,105,
2019/04/26,13:00,108,
2019/04/26,14:00,109,
2019/04/26,15:00,107,
2019/04/26,16:00,105,
2019/04/26,17:00,100,
2019/04/26,18:00,97,
2019/04/26,19:00,99,
2019/04/26,20:00,95,
2019/04/26,21:00,91,
2019/04/26,22:00,84,
2019/04/26,23:00,78,
