DATE,TIME,当日実績(万kW)
2023/01/29,00:00,78
2023/01/29,01:00,76
2023/01/29,02:00,77
2023/01/29,03:00,80
2023/01/29,04:00,80
2023/01/29,05:00,77
2023/01/29,06:00,75
2023/01/29,07:00,78
2023/01/29,08:00,80
2023/01/29,09:00,80
2023/01/29,10:00,81
2023/01/29,11:00,81
2023/01/29,12:00,83
2023/01/29,13:00,82
2023/01/29,14:00,83
2023/01/29,15:00,82
2023/01/29,16:00,84
2023/01/29,17:00,88
2023/01/29,18:00,96
2023/01/29,19:00,98
2023/01/29,20:00,96
2023/01/29,21:00,92
2023/01/29,22:00,86
2023/01/29,23:00,80
