DATE,TIME,当日実績(万kW)
2020/08/11,00:00,101
2020/08/11,01:00,97
2020/08/11,02:00,95
2020/08/11,03:00,95
2020/08/11,04:00,96
2020/08/11,05:00,97
2020/08/11,06:00,98
2020/08/11,07:00,111
2020/08/11,08:00,126
2020/08/11,09:00,134
2020/08/11,10:00,136
2020/08/11,11:00,140
2020/08/11,12:00,142
2020/08/11,13:00,143
2020/08/11,14:00,142
2020/08/11,15:00,140
2020/08/11,16:00,139
2020/08/11,17:00,136
2020/08/11,18:00,134
2020/08/11,19:00,136
2020/08/11,20:00,132
2020/08/11,21:00,125
2020/08/11,22:00,117
2020/08/11,23:00,109
