DATE,TIME,当日実績(万kW),
2019/04/19,00:00,65,
2019/04/19,01:00,62,
2019/04/19,02:00,63,
2019/04/19,03:00,66,
2019/04/19,04:00,67,
2019/04/19,05:00,66,
2019/04/19,06:00,66,
2019/04/19,07:00,70,
2019/04/19,08:00,77,
2019/04/19,09:00,83,
2019/04/19,10:00,86,
2019/04/19,11:00,87,
2019/04/19,12:00,88,
2019/04/19,13:00,92,
2019/04/19,14:00,94,
2019/04/19,15:00,93,
2019/04/19,16:00,93,
2019/04/19,17:00,89,
2019/04/19,18:00,89,
2019/04/19,19:00,89,
2019/04/19,20:00,86,
2019/04/19,21:00,83,
2019/04/19,22:00,78,
2019/04/19,23:00,72,
