DATE,TIME,当日実績(万kW),
2019/04/05,00:00,63,
2019/04/05,01:00,61,
2019/04/05,02:00,63,
2019/04/05,03:00,66,
2019/04/05,04:00,66,
2019/04/05,05:00,65,
2019/04/05,06:00,67,
2019/04/05,07:00,74,
2019/04/05,08:00,81,
2019/04/05,09:00,86,
2019/04/05,10:00,90,
2019/04/05,11:00,89,
2019/04/05,12:00,86,
2019/04/05,13:00,88,
2019/04/05,14:00,88,
2019/04/05,15:00,88,
2019/04/05,16:00,86,
2019/04/05,17:00,84,
2019/04/05,18:00,86,
2019/04/05,19:00,87,
2019/04/05,20:00,84,
2019/04/05,21:00,80,
2019/04/05,22:00,76,
2019/04/05,23:00,73,
