DATE,TIME,当日実績(万kW),
2019/04/24,00:00,74,
2019/04/24,01:00,70,
2019/04/24,02:00,70,
2019/04/24,03:00,73,
2019/04/24,04:00,74,
2019/04/24,05:00,73,
2019/04/24,06:00,76,
2019/04/24,07:00,84,
2019/04/24,08:00,95,
2019/04/24,09:00,104,
2019/04/24,10:00,107,
2019/04/24,11:00,107,
2019/04/24,12:00,107,
2019/04/24,13:00,109,
2019/04/24,14:00,109,
2019/04/24,15:00,110,
2019/04/24,16:00,107,
2019/04/24,17:00,102,
2019/04/24,18:00,102,
2019/04/24,19:00,105,
2019/04/24,20:00,102,
2019/04/24,21:00,97,
2019/04/24,22:00,91,
2019/04/24,23:00,83,
