DATE,TIME,当日実績(万kW)
2021/06/10,00:00,84
2021/06/10,01:00,81
2021/06/10,02:00,80
2021/06/10,03:00,81
2021/06/10,04:00,82
2021/06/10,05:00,82
2021/06/10,06:00,84
2021/06/10,07:00,93
2021/06/10,08:00,108
2021/06/10,09:00,119
2021/06/10,10:00,122
2021/06/10,11:00,123
2021/06/10,12:00,125
2021/06/10,13:00,127
2021/06/10,14:00,127
2021/06/10,15:00,125
2021/06/10,16:00,123
2021/06/10,17:00,121
2021/06/10,18:00,115
2021/06/10,19:00,115
2021/06/10,20:00,111
2021/06/10,21:00,105
2021/06/10,22:00,99
2021/06/10,23:00,93
