DATE,TIME,当日実績(万kW)
2022/01/30,00:00,70
2022/01/30,01:00,67
2022/01/30,02:00,69
2022/01/30,03:00,71
2022/01/30,04:00,72
2022/01/30,05:00,68
2022/01/30,06:00,66
2022/01/30,07:00,70
2022/01/30,08:00,74
2022/01/30,09:00,79
2022/01/30,10:00,83
2022/01/30,11:00,78
2022/01/30,12:00,80
2022/01/30,13:00,79
2022/01/30,14:00,78
2022/01/30,15:00,80
2022/01/30,16:00,82
2022/01/30,17:00,86
2022/01/30,18:00,90
2022/01/30,19:00,91
2022/01/30,20:00,88
2022/01/30,21:00,84
2022/01/30,22:00,78
2022/01/30,23:00,73
