DATE,TIME,当日実績(万kW),
2019/06/28,00:00,90,
2019/06/28,01:00,86,
2019/06/28,02:00,85,
2019/06/28,03:00,85,
2019/06/28,04:00,86,
2019/06/28,05:00,87,
2019/06/28,06:00,89,
2019/06/28,07:00,100,
2019/06/28,08:00,114,
2019/06/28,09:00,121,
2019/06/28,10:00,124,
2019/06/28,11:00,126,
2019/06/28,12:00,126,
2019/06/28,13:00,130,
2019/06/28,14:00,132,
2019/06/28,15:00,134,
2019/06/28,16:00,127,
2019/06/28,17:00,124,
2019/06/28,18:00,123,
2019/06/28,19:00,124,
2019/06/28,20:00,122,
2019/06/28,21:00,117,
2019/06/28,22:00,110,
2019/06/28,23:00,103,
