DATE,TIME,当日実績(万kW)
2021/01/11,00:00,80
2021/01/11,01:00,78
2021/01/11,02:00,79
2021/01/11,03:00,81
2021/01/11,04:00,80
2021/01/11,05:00,78
2021/01/11,06:00,78
2021/01/11,07:00,81
2021/01/11,08:00,86
2021/01/11,09:00,86
2021/01/11,10:00,88
2021/01/11,11:00,89
2021/01/11,12:00,88
2021/01/11,13:00,86
2021/01/11,14:00,88
2021/01/11,15:00,87
2021/01/11,16:00,88
2021/01/11,17:00,91
2021/01/11,18:00,98
2021/01/11,19:00,98
2021/01/11,20:00,96
2021/01/11,21:00,91
2021/01/11,22:00,83
2021/01/11,23:00,77
