DATE,TIME,当日実績(万kW),
2019/06/11,00:00,85,
2019/06/11,01:00,81,
2019/06/11,02:00,81,
2019/06/11,03:00,82,
2019/06/11,04:00,82,
2019/06/11,05:00,83,
2019/06/11,06:00,85,
2019/06/11,07:00,93,
2019/06/11,08:00,102,
2019/06/11,09:00,107,
2019/06/11,10:00,105,
2019/06/11,11:00,102,
2019/06/11,12:00,99,
2019/06/11,13:00,104,
2019/06/11,14:00,104,
2019/06/11,15:00,105,
2019/06/11,16:00,104,
2019/06/11,17:00,101,
2019/06/11,18:00,101,
2019/06/11,19:00,103,
2019/06/11,20:00,101,
2019/06/11,21:00,96,
2019/06/11,22:00,90,
2019/06/11,23:00,84,
