DATE,TIME,当日実績(万kW),
2019/06/18,00:00,79,
2019/06/18,01:00,76,
2019/06/18,02:00,77,
2019/06/18,03:00,79,
2019/06/18,04:00,80,
2019/06/18,05:00,81,
2019/06/18,06:00,85,
2019/06/18,07:00,93,
2019/06/18,08:00,105,
2019/06/18,09:00,113,
2019/06/18,10:00,116,
2019/06/18,11:00,116,
2019/06/18,12:00,113,
2019/06/18,13:00,114,
2019/06/18,14:00,117,
2019/06/18,15:00,117,
2019/06/18,16:00,112,
2019/06/18,17:00,110,
2019/06/18,18:00,107,
2019/06/18,19:00,109,
2019/06/18,20:00,108,
2019/06/18,21:00,103,
2019/06/18,22:00,98,
2019/06/18,23:00,92,
