DATE,TIME,当日実績(万kW),
2019/05/11,00:00,71,
2019/05/11,01:00,68,
2019/05/11,02:00,68,
2019/05/11,03:00,70,
2019/05/11,04:00,71,
2019/05/11,05:00,70,
2019/05/11,06:00,68,
2019/05/11,07:00,74,
2019/05/11,08:00,82,
2019/05/11,09:00,87,
2019/05/11,10:00,88,
2019/05/11,11:00,88,
2019/05/11,12:00,89,
2019/05/11,13:00,90,
2019/05/11,14:00,92,
2019/05/11,15:00,92,
2019/05/11,16:00,92,
2019/05/11,17:00,90,
2019/05/11,18:00,90,
2019/05/11,19:00,93,
2019/05/11,20:00,91,
2019/05/11,21:00,87,
2019/05/11,22:00,82,
2019/05/11,23:00,77,
