DATE,TIME,当日実績(万kW),
2019/06/12,00:00,77,
2019/06/12,01:00,74,
2019/06/12,02:00,73,
2019/06/12,03:00,75,
2019/06/12,04:00,76,
2019/06/12,05:00,76,
2019/06/12,06:00,77,
2019/06/12,07:00,84,
2019/06/12,08:00,96,
2019/06/12,09:00,104,
2019/06/12,10:00,109,
2019/06/12,11:00,111,
2019/06/12,12:00,109,
2019/06/12,13:00,111,
2019/06/12,14:00,113,
2019/06/12,15:00,112,
2019/06/12,16:00,110,
2019/06/12,17:00,107,
2019/06/12,18:00,105,
2019/06/12,19:00,107,
2019/06/12,20:00,107,
2019/06/12,21:00,102,
2019/06/12,22:00,95,
2019/06/12,23:00,88,
