DATE,TIME,当日実績(万kW),
2019/05/16,00:00,77,
2019/05/16,01:00,73,
2019/05/16,02:00,73,
2019/05/16,03:00,75,
2019/05/16,04:00,76,
2019/05/16,05:00,76,
2019/05/16,06:00,78,
2019/05/16,07:00,85,
2019/05/16,08:00,95,
2019/05/16,09:00,103,
2019/05/16,10:00,105,
2019/05/16,11:00,105,
2019/05/16,12:00,102,
2019/05/16,13:00,103,
2019/05/16,14:00,102,
2019/05/16,15:00,101,
2019/05/16,16:00,100,
2019/05/16,17:00,100,
2019/05/16,18:00,101,
2019/05/16,19:00,101,
2019/05/16,20:00,97,
2019/05/16,21:00,92,
2019/05/16,22:00,86,
2019/05/16,23:00,79,
