DATE,TIME,当日実績(万kW),
2019/04/04,00:00,62,
2019/04/04,01:00,61,
2019/04/04,02:00,63,
2019/04/04,03:00,66,
2019/04/04,04:00,66,
2019/04/04,05:00,65,
2019/04/04,06:00,65,
2019/04/04,07:00,69,
2019/04/04,08:00,76,
2019/04/04,09:00,78,
2019/04/04,10:00,80,
2019/04/04,11:00,82,
2019/04/04,12:00,79,
2019/04/04,13:00,83,
2019/04/04,14:00,82,
2019/04/04,15:00,82,
2019/04/04,16:00,84,
2019/04/04,17:00,81,
2019/04/04,18:00,84,
2019/04/04,19:00,86,
2019/04/04,20:00,83,
2019/04/04,21:00,79,
2019/04/04,22:00,73,
2019/04/04,23:00,68,
