DATE,TIME,当日実績(万kW),
2019/07/08,00:00,86,
2019/07/08,01:00,82,
2019/07/08,02:00,82,
2019/07/08,03:00,83,
2019/07/08,04:00,84,
2019/07/08,05:00,85,
2019/07/08,06:00,89,
2019/07/08,07:00,99,
2019/07/08,08:00,112,
2019/07/08,09:00,122,
2019/07/08,10:00,128,
2019/07/08,11:00,130,
2019/07/08,12:00,127,
2019/07/08,13:00,131,
2019/07/08,14:00,133,
2019/07/08,15:00,132,
2019/07/08,16:00,129,
2019/07/08,17:00,125,
2019/07/08,18:00,121,
2019/07/08,19:00,121,
2019/07/08,20:00,119,
2019/07/08,21:00,114,
2019/07/08,22:00,109,
2019/07/08,23:00,102,
