DATE,TIME,当日実績(万kW),
2019/07/13,00:00,102,
2019/07/13,01:00,96,
2019/07/13,02:00,94,
2019/07/13,03:00,93,
2019/07/13,04:00,92,
2019/07/13,05:00,92,
2019/07/13,06:00,91,
2019/07/13,07:00,101,
2019/07/13,08:00,114,
2019/07/13,09:00,123,
2019/07/13,10:00,127,
2019/07/13,11:00,130,
2019/07/13,12:00,131,
2019/07/13,13:00,133,
2019/07/13,14:00,133,
2019/07/13,15:00,130,
2019/07/13,16:00,129,
2019/07/13,17:00,127,
2019/07/13,18:00,127,
2019/07/13,19:00,129,
2019/07/13,20:00,128,
2019/07/13,21:00,123,
2019/07/13,22:00,119,
2019/07/13,23:00,113,
