DATE,TIME,当日実績(万kW),
2019/05/06,00:00,65,
2019/05/06,01:00,62,
2019/05/06,02:00,63,
2019/05/06,03:00,66,
2019/05/06,04:00,66,
2019/05/06,05:00,65,
2019/05/06,06:00,62,
2019/05/06,07:00,65,
2019/05/06,08:00,72,
2019/05/06,09:00,77,
2019/05/06,10:00,79,
2019/05/06,11:00,78,
2019/05/06,12:00,80,
2019/05/06,13:00,81,
2019/05/06,14:00,82,
2019/05/06,15:00,80,
2019/05/06,16:00,80,
2019/05/06,17:00,82,
2019/05/06,18:00,83,
2019/05/06,19:00,87,
2019/05/06,20:00,85,
2019/05/06,21:00,81,
2019/05/06,22:00,76,
2019/05/06,23:00,70,
