DATE,TIME,当日実績(万kW),
2019/06/16,00:00,81,
2019/06/16,01:00,77,
2019/06/16,02:00,76,
2019/06/16,03:00,77,
2019/06/16,04:00,78,
2019/06/16,05:00,76,
2019/06/16,06:00,73,
2019/06/16,07:00,78,
2019/06/16,08:00,85,
2019/06/16,09:00,91,
2019/06/16,10:00,93,
2019/06/16,11:00,96,
2019/06/16,12:00,98,
2019/06/16,13:00,100,
2019/06/16,14:00,98,
2019/06/16,15:00,98,
2019/06/16,16:00,100,
2019/06/16,17:00,101,
2019/06/16,18:00,100,
2019/06/16,19:00,104,
2019/06/16,20:00,105,
2019/06/16,21:00,101,
2019/06/16,22:00,95,
2019/06/16,23:00,88,
