DATE,TIME,当日実績(万kW),
2019/05/28,00:00,80,
2019/05/28,01:00,77,
2019/05/28,02:00,77,
2019/05/28,03:00,79,
2019/05/28,04:00,80,
2019/05/28,05:00,80,
2019/05/28,06:00,82,
2019/05/28,07:00,89,
2019/05/28,08:00,99,
2019/05/28,09:00,108,
2019/05/28,10:00,109,
2019/05/28,11:00,111,
2019/05/28,12:00,111,
2019/05/28,13:00,111,
2019/05/28,14:00,110,
2019/05/28,15:00,112,
2019/05/28,16:00,113,
2019/05/28,17:00,110,
2019/05/28,18:00,108,
2019/05/28,19:00,108,
2019/05/28,20:00,104,
2019/05/28,21:00,99,
2019/05/28,22:00,94,
2019/05/28,23:00,88,
