DATE,TIME,当日実績(万kW),
2019/07/25,00:00,98,
2019/07/25,01:00,92,
2019/07/25,02:00,91,
2019/07/25,03:00,90,
2019/07/25,04:00,89,
2019/07/25,05:00,90,
2019/07/25,06:00,92,
2019/07/25,07:00,104,
2019/07/25,08:00,118,
2019/07/25,09:00,129,
2019/07/25,10:00,134,
2019/07/25,11:00,136,
2019/07/25,12:00,135,
2019/07/25,13:00,134,
2019/07/25,14:00,138,
2019/07/25,15:00,138,
2019/07/25,16:00,139,
2019/07/25,17:00,136,
2019/07/25,18:00,133,
2019/07/25,19:00,135,
2019/07/25,20:00,133,
2019/07/25,21:00,127,
2019/07/25,22:00,119,
2019/07/25,23:00,109,
