DATE,TIME,当日実績(万kW),
2019/08/02,00:00,104,
2019/08/02,01:00,98,
2019/08/02,02:00,97,
2019/08/02,03:00,96,
2019/08/02,04:00,95,
2019/08/02,05:00,95,
2019/08/02,06:00,99,
2019/08/02,07:00,107,
2019/08/02,08:00,121,
2019/08/02,09:00,128,
2019/08/02,10:00,128,
2019/08/02,11:00,127,
2019/08/02,12:00,122,
2019/08/02,13:00,119,
2019/08/02,14:00,117,
2019/08/02,15:00,120,
2019/08/02,16:00,121,
2019/08/02,17:00,118,
2019/08/02,18:00,113,
2019/08/02,19:00,114,
2019/08/02,20:00,115,
2019/08/02,21:00,112,
2019/08/02,22:00,111,
2019/08/02,23:00,105,
