DATE,TIME,当日実績(万kW),
2019/04/08,00:00,70,
2019/04/08,01:00,67,
2019/04/08,02:00,69,
2019/04/08,03:00,70,
2019/04/08,04:00,71,
2019/04/08,05:00,70,
2019/04/08,06:00,71,
2019/04/08,07:00,75,
2019/04/08,08:00,82,
2019/04/08,09:00,89,
2019/04/08,10:00,93,
2019/04/08,11:00,96,
2019/04/08,12:00,94,
2019/04/08,13:00,97,
2019/04/08,14:00,99,
2019/04/08,15:00,99,
2019/04/08,16:00,99,
2019/04/08,17:00,98,
2019/04/08,18:00,95,
2019/04/08,19:00,96,
2019/04/08,20:00,93,
2019/04/08,21:00,87,
2019/04/08,22:00,82,
2019/04/08,23:00,78,
