DATE,TIME,当日実績(万kW),
2019/04/18,00:00,64,
2019/04/18,01:00,62,
2019/04/18,02:00,63,
2019/04/18,03:00,65,
2019/04/18,04:00,66,
2019/04/18,05:00,66,
2019/04/18,06:00,66,
2019/04/18,07:00,71,
2019/04/18,08:00,78,
2019/04/18,09:00,84,
2019/04/18,10:00,85,
2019/04/18,11:00,84,
2019/04/18,12:00,82,
2019/04/18,13:00,84,
2019/04/18,14:00,87,
2019/04/18,15:00,85,
2019/04/18,16:00,84,
2019/04/18,17:00,86,
2019/04/18,18:00,87,
2019/04/18,19:00,90,
2019/04/18,20:00,87,
2019/04/18,21:00,83,
2019/04/18,22:00,76,
2019/04/18,23:00,71,
