DATE,TIME,当日実績(万kW),
2019/08/22,00:00,100,
2019/08/22,01:00,95,
2019/08/22,02:00,93,
2019/08/22,03:00,93,
2019/08/22,04:00,92,
2019/08/22,05:00,93,
2019/08/22,06:00,96,
2019/08/22,07:00,107,
2019/08/22,08:00,123,
2019/08/22,09:00,133,
2019/08/22,10:00,136,
2019/08/22,11:00,141,
2019/08/22,12:00,137,
2019/08/22,13:00,141,
2019/08/22,14:00,140,
2019/08/22,15:00,142,
2019/08/22,16:00,140,
2019/08/22,17:00,138,
2019/08/22,18:00,136,
2019/08/22,19:00,138,
2019/08/22,20:00,135,
2019/08/22,21:00,129,
2019/08/22,22:00,120,
2019/08/22,23:00,111,
