DATE,TIME,当日実績(万kW),
2019/08/10,00:00,99,
2019/08/10,01:00,93,
2019/08/10,02:00,90,
2019/08/10,03:00,91,
2019/08/10,04:00,90,
2019/08/10,05:00,90,
2019/08/10,06:00,90,
2019/08/10,07:00,98,
2019/08/10,08:00,108,
2019/08/10,09:00,118,
2019/08/10,10:00,120,
2019/08/10,11:00,119,
2019/08/10,12:00,120,
2019/08/10,13:00,122,
2019/08/10,14:00,121,
2019/08/10,15:00,121,
2019/08/10,16:00,122,
2019/08/10,17:00,120,
2019/08/10,18:00,120,
2019/08/10,19:00,121,
2019/08/10,20:00,120,
2019/08/10,21:00,115,
2019/08/10,22:00,113,
2019/08/10,23:00,108,
