DATE,TIME,当日実績(万kW),
2019/04/11,00:00,64,
2019/04/11,01:00,62,
2019/04/11,02:00,63,
2019/04/11,03:00,66,
2019/04/11,04:00,66,
2019/04/11,05:00,66,
2019/04/11,06:00,68,
2019/04/11,07:00,73,
2019/04/11,08:00,81,
2019/04/11,09:00,84,
2019/04/11,10:00,86,
2019/04/11,11:00,88,
2019/04/11,12:00,84,
2019/04/11,13:00,88,
2019/04/11,14:00,87,
2019/04/11,15:00,87,
2019/04/11,16:00,86,
2019/04/11,17:00,86,
2019/04/11,18:00,88,
2019/04/11,19:00,89,
2019/04/11,20:00,86,
2019/04/11,21:00,82,
2019/04/11,22:00,76,
2019/04/11,23:00,70,
