DATE,TIME,当日実績(万kW),
2019/06/22,00:00,92,
2019/06/22,01:00,87,
2019/06/22,02:00,86,
2019/06/22,03:00,86,
2019/06/22,04:00,86,
2019/06/22,05:00,85,
2019/06/22,06:00,86,
2019/06/22,07:00,92,
2019/06/22,08:00,102,
2019/06/22,09:00,109,
2019/06/22,10:00,110,
2019/06/22,11:00,108,
2019/06/22,12:00,106,
2019/06/22,13:00,107,
2019/06/22,14:00,106,
2019/06/22,15:00,104,
2019/06/22,16:00,105,
2019/06/22,17:00,105,
2019/06/22,18:00,107,
2019/06/22,19:00,110,
2019/06/22,20:00,109,
2019/06/22,21:00,105,
2019/06/22,22:00,102,
2019/06/22,23:00,97,
