DATE,TIME,当日実績(万kW)
2021/08/30,00:00,100
2021/08/30,01:00,95
2021/08/30,02:00,94
2021/08/30,03:00,93
2021/08/30,04:00,94
2021/08/30,05:00,96
2021/08/30,06:00,98
2021/08/30,07:00,109
2021/08/30,08:00,126
2021/08/30,09:00,136
2021/08/30,10:00,141
2021/08/30,11:00,143
2021/08/30,12:00,145
2021/08/30,13:00,146
2021/08/30,14:00,146
2021/08/30,15:00,146
2021/08/30,16:00,144
2021/08/30,17:00,138
2021/08/30,18:00,134
2021/08/30,19:00,134
2021/08/30,20:00,127
2021/08/30,21:00,119
2021/08/30,22:00,115
2021/08/30,23:00,108
