DATE,TIME,当日実績(万kW),
2019/08/15,00:00,103,
2019/08/15,01:00,97,
2019/08/15,02:00,96,
2019/08/15,03:00,96,
2019/08/15,04:00,95,
2019/08/15,05:00,95,
2019/08/15,06:00,94,
2019/08/15,07:00,100,
2019/08/15,08:00,113,
2019/08/15,09:00,125,
2019/08/15,10:00,129,
2019/08/15,11:00,132,
2019/08/15,12:00,134,
2019/08/15,13:00,134,
2019/08/15,14:00,135,
2019/08/15,15:00,134,
2019/08/15,16:00,133,
2019/08/15,17:00,130,
2019/08/15,18:00,125,
2019/08/15,19:00,125,
2019/08/15,20:00,123,
2019/08/15,21:00,120,
2019/08/15,22:00,117,
2019/08/15,23:00,111,
