DATE,TIME,当日実績(万kW),
2019/08/20,00:00,100,
2019/08/20,01:00,93,
2019/08/20,02:00,92,
2019/08/20,03:00,91,
2019/08/20,04:00,92,
2019/08/20,05:00,93,
2019/08/20,06:00,95,
2019/08/20,07:00,103,
2019/08/20,08:00,119,
2019/08/20,09:00,129,
2019/08/20,10:00,134,
2019/08/20,11:00,136,
2019/08/20,12:00,134,
2019/08/20,13:00,135,
2019/08/20,14:00,135,
2019/08/20,15:00,136,
2019/08/20,16:00,136,
2019/08/20,17:00,132,
2019/08/20,18:00,130,
2019/08/20,19:00,132,
2019/08/20,20:00,129,
2019/08/20,21:00,123,
2019/08/20,22:00,116,
2019/08/20,23:00,107,
