DATE,TIME,当日実績(万kW),
2019/04/01,00:00,61,
2019/04/01,01:00,59,
2019/04/01,02:00,61,
2019/04/01,03:00,63,
2019/04/01,04:00,64,
2019/04/01,05:00,64,
2019/04/01,06:00,65,
2019/04/01,07:00,70,
2019/04/01,08:00,76,
2019/04/01,09:00,77,
2019/04/01,10:00,78,
2019/04/01,11:00,79,
2019/04/01,12:00,77,
2019/04/01,13:00,78,
2019/04/01,14:00,79,
2019/04/01,15:00,80,
2019/04/01,16:00,77,
2019/04/01,17:00,78,
2019/04/01,18:00,80,
2019/04/01,19:00,84,
2019/04/01,20:00,82,
2019/04/01,21:00,78,
2019/04/01,22:00,72,
2019/04/01,23:00,67,
