DATE,TIME,当日実績(万kW),
2019/04/13,00:00,66,
2019/04/13,01:00,64,
2019/04/13,02:00,65,
2019/04/13,03:00,68,
2019/04/13,04:00,69,
2019/04/13,05:00,67,
2019/04/13,06:00,65,
2019/04/13,07:00,68,
2019/04/13,08:00,75,
2019/04/13,09:00,81,
2019/04/13,10:00,80,
2019/04/13,11:00,81,
2019/04/13,12:00,80,
2019/04/13,13:00,79,
2019/04/13,14:00,81,
2019/04/13,15:00,82,
2019/04/13,16:00,82,
2019/04/13,17:00,81,
2019/04/13,18:00,83,
2019/04/13,19:00,86,
2019/04/13,20:00,85,
2019/04/13,21:00,82,
2019/04/13,22:00,78,
2019/04/13,23:00,73,
