DATE,TIME,当日実績(万kW),
2019/06/30,00:00,101,
2019/06/30,01:00,95,
2019/06/30,02:00,94,
2019/06/30,03:00,94,
2019/06/30,04:00,93,
2019/06/30,05:00,92,
2019/06/30,06:00,90,
2019/06/30,07:00,96,
2019/06/30,08:00,105,
2019/06/30,09:00,113,
2019/06/30,10:00,117,
2019/06/30,11:00,120,
2019/06/30,12:00,122,
2019/06/30,13:00,123,
2019/06/30,14:00,125,
2019/06/30,15:00,125,
2019/06/30,16:00,126,
2019/06/30,17:00,126,
2019/06/30,18:00,126,
2019/06/30,19:00,129,
2019/06/30,20:00,129,
2019/06/30,21:00,125,
2019/06/30,22:00,117,
2019/06/30,23:00,109,
