DATE,TIME,当日実績(万kW),
2019/04/06,00:00,69,
2019/04/06,01:00,66,
2019/04/06,02:00,68,
2019/04/06,03:00,70,
2019/04/06,04:00,70,
2019/04/06,05:00,67,
2019/04/06,06:00,66,
2019/04/06,07:00,69,
2019/04/06,08:00,76,
2019/04/06,09:00,81,
2019/04/06,10:00,84,
2019/04/06,11:00,87,
2019/04/06,12:00,87,
2019/04/06,13:00,87,
2019/04/06,14:00,86,
2019/04/06,15:00,86,
2019/04/06,16:00,86,
2019/04/06,17:00,85,
2019/04/06,18:00,86,
2019/04/06,19:00,90,
2019/04/06,20:00,88,
2019/04/06,21:00,83,
2019/04/06,22:00,79,
2019/04/06,23:00,74,
