DATE,TIME,当日実績(万kW),
2019/05/20,00:00,85,
2019/05/20,01:00,81,
2019/05/20,02:00,81,
2019/05/20,03:00,82,
2019/05/20,04:00,83,
2019/05/20,05:00,83,
2019/05/20,06:00,87,
2019/05/20,07:00,96,
2019/05/20,08:00,103,
2019/05/20,09:00,107,
2019/05/20,10:00,109,
2019/05/20,11:00,108,
2019/05/20,12:00,104,
2019/05/20,13:00,109,
2019/05/20,14:00,110,
2019/05/20,15:00,109,
2019/05/20,16:00,107,
2019/05/20,17:00,104,
2019/05/20,18:00,103,
2019/05/20,19:00,103,
2019/05/20,20:00,99,
2019/05/20,21:00,93,
2019/05/20,22:00,89,
2019/05/20,23:00,82,
