DATE,TIME,当日実績(万kW),
2019/07/09,00:00,95,
2019/07/09,01:00,90,
2019/07/09,02:00,88,
2019/07/09,03:00,90,
2019/07/09,04:00,89,
2019/07/09,05:00,90,
2019/07/09,06:00,92,
2019/07/09,07:00,101,
2019/07/09,08:00,115,
2019/07/09,09:00,123,
2019/07/09,10:00,126,
2019/07/09,11:00,126,
2019/07/09,12:00,122,
2019/07/09,13:00,128,
2019/07/09,14:00,132,
2019/07/09,15:00,129,
2019/07/09,16:00,128,
2019/07/09,17:00,124,
2019/07/09,18:00,124,
2019/07/09,19:00,126,
2019/07/09,20:00,125,
2019/07/09,21:00,119,
2019/07/09,22:00,114,
2019/07/09,23:00,107,
