DATE,TIME,当日実績(万kW),
2019/06/19,00:00,85,
2019/06/19,01:00,81,
2019/06/19,02:00,81,
2019/06/19,03:00,83,
2019/06/19,04:00,83,
2019/06/19,05:00,84,
2019/06/19,06:00,87,
2019/06/19,07:00,96,
2019/06/19,08:00,110,
2019/06/19,09:00,118,
2019/06/19,10:00,121,
2019/06/19,11:00,122,
2019/06/19,12:00,120,
2019/06/19,13:00,123,
2019/06/19,14:00,125,
2019/06/19,15:00,123,
2019/06/19,16:00,118,
2019/06/19,17:00,116,
2019/06/19,18:00,116,
2019/06/19,19:00,118,
2019/06/19,20:00,116,
2019/06/19,21:00,111,
2019/06/19,22:00,104,
2019/06/19,23:00,96,
