DATE,TIME,当日実績(万kW)
2021/07/17,00:00,103
2021/07/17,01:00,98
2021/07/17,02:00,97
2021/07/17,03:00,97
2021/07/17,04:00,95
2021/07/17,05:00,96
2021/07/17,06:00,96
2021/07/17,07:00,104
2021/07/17,08:00,116
2021/07/17,09:00,122
2021/07/17,10:00,126
2021/07/17,11:00,127
2021/07/17,12:00,130
2021/07/17,13:00,132
2021/07/17,14:00,131
2021/07/17,15:00,131
2021/07/17,16:00,128
2021/07/17,17:00,124
2021/07/17,18:00,124
2021/07/17,19:00,126
2021/07/17,20:00,123
2021/07/17,21:00,117
2021/07/17,22:00,112
2021/07/17,23:00,107
