DATE,TIME,当日実績(万kW)
2021/02/12,00:00,71
2021/02/12,01:00,69
2021/02/12,02:00,71
2021/02/12,03:00,74
2021/02/12,04:00,75
2021/02/12,05:00,73
2021/02/12,06:00,74
2021/02/12,07:00,80
2021/02/12,08:00,84
2021/02/12,09:00,86
2021/02/12,10:00,87
2021/02/12,11:00,85
2021/02/12,12:00,88
2021/02/12,13:00,86
2021/02/12,14:00,87
2021/02/12,15:00,89
2021/02/12,16:00,88
2021/02/12,17:00,85
2021/02/12,18:00,88
2021/02/12,19:00,89
2021/02/12,20:00,86
2021/02/12,21:00,82
2021/02/12,22:00,77
2021/02/12,23:00,73
