DATE,TIME,当日実績(万kW)
2022/03/23,00:00,67
2022/03/23,01:00,65
2022/03/23,02:00,67
2022/03/23,03:00,70
2022/03/23,04:00,71
2022/03/23,05:00,71
2022/03/23,06:00,72
2022/03/23,07:00,77
2022/03/23,08:00,82
2022/03/23,09:00,84
2022/03/23,10:00,85
2022/03/23,11:00,86
2022/03/23,12:00,85
2022/03/23,13:00,85
2022/03/23,14:00,85
2022/03/23,15:00,85
2022/03/23,16:00,84
2022/03/23,17:00,85
2022/03/23,18:00,86
2022/03/23,19:00,86
2022/03/23,20:00,83
2022/03/23,21:00,77
2022/03/23,22:00,73
2022/03/23,23:00,68
