DATE,TIME,当日実績(万kW),
2019/04/12,00:00,65,
2019/04/12,01:00,62,
2019/04/12,02:00,63,
2019/04/12,03:00,66,
2019/04/12,04:00,67,
2019/04/12,05:00,66,
2019/04/12,06:00,66,
2019/04/12,07:00,71,
2019/04/12,08:00,78,
2019/04/12,09:00,82,
2019/04/12,10:00,84,
2019/04/12,11:00,85,
2019/04/12,12:00,83,
2019/04/12,13:00,86,
2019/04/12,14:00,86,
2019/04/12,15:00,84,
2019/04/12,16:00,84,
2019/04/12,17:00,82,
2019/04/12,18:00,82,
2019/04/12,19:00,85,
2019/04/12,20:00,83,
2019/04/12,21:00,78,
2019/04/12,22:00,75,
2019/04/12,23:00,71,
