DATE,TIME,当日実績(万kW),
2019/08/17,00:00,103,
2019/08/17,01:00,96,
2019/08/17,02:00,94,
2019/08/17,03:00,93,
2019/08/17,04:00,92,
2019/08/17,05:00,91,
2019/08/17,06:00,91,
2019/08/17,07:00,96,
2019/08/17,08:00,109,
2019/08/17,09:00,120,
2019/08/17,10:00,123,
2019/08/17,11:00,122,
2019/08/17,12:00,118,
2019/08/17,13:00,120,
2019/08/17,14:00,121,
2019/08/17,15:00,124,
2019/08/17,16:00,126,
2019/08/17,17:00,124,
2019/08/17,18:00,123,
2019/08/17,19:00,126,
2019/08/17,20:00,124,
2019/08/17,21:00,119,
2019/08/17,22:00,116,
2019/08/17,23:00,110,
