DATE,TIME,当日実績(万kW),
2019/05/29,00:00,82,
2019/05/29,01:00,78,
2019/05/29,02:00,77,
2019/05/29,03:00,79,
2019/05/29,04:00,80,
2019/05/29,05:00,80,
2019/05/29,06:00,82,
2019/05/29,07:00,89,
2019/05/29,08:00,95,
2019/05/29,09:00,96,
2019/05/29,10:00,95,
2019/05/29,11:00,99,
2019/05/29,12:00,95,
2019/05/29,13:00,97,
2019/05/29,14:00,98,
2019/05/29,15:00,95,
2019/05/29,16:00,93,
2019/05/29,17:00,91,
2019/05/29,18:00,93,
2019/05/29,19:00,96,
2019/05/29,20:00,94,
2019/05/29,21:00,89,
2019/05/29,22:00,83,
2019/05/29,23:00,77,
