DATE,TIME,当日実績(万kW),
2019/06/15,00:00,82,
2019/06/15,01:00,78,
2019/06/15,02:00,77,
2019/06/15,03:00,78,
2019/06/15,04:00,78,
2019/06/15,05:00,77,
2019/06/15,06:00,75,
2019/06/15,07:00,80,
2019/06/15,08:00,89,
2019/06/15,09:00,97,
2019/06/15,10:00,98,
2019/06/15,11:00,100,
2019/06/15,12:00,100,
2019/06/15,13:00,101,
2019/06/15,14:00,102,
2019/06/15,15:00,101,
2019/06/15,16:00,100,
2019/06/15,17:00,100,
2019/06/15,18:00,98,
2019/06/15,19:00,100,
2019/06/15,20:00,99,
2019/06/15,21:00,96,
2019/06/15,22:00,92,
2019/06/15,23:00,88,
