DATE,TIME,当日実績(万kW),
2019/07/20,00:00,100,
2019/07/20,01:00,95,
2019/07/20,02:00,93,
2019/07/20,03:00,94,
2019/07/20,04:00,93,
2019/07/20,05:00,93,
2019/07/20,06:00,93,
2019/07/20,07:00,100,
2019/07/20,08:00,111,
2019/07/20,09:00,123,
2019/07/20,10:00,125,
2019/07/20,11:00,127,
2019/07/20,12:00,124,
2019/07/20,13:00,124,
2019/07/20,14:00,122,
2019/07/20,15:00,118,
2019/07/20,16:00,117,
2019/07/20,17:00,117,
2019/07/20,18:00,118,
2019/07/20,19:00,120,
2019/07/20,20:00,118,
2019/07/20,21:00,114,
2019/07/20,22:00,111,
2019/07/20,23:00,106,
