DATE,TIME,当日実績(万kW),
2019/07/30,00:00,109,
2019/07/30,01:00,102,
2019/07/30,02:00,100,
2019/07/30,03:00,99,
2019/07/30,04:00,99,
2019/07/30,05:00,100,
2019/07/30,06:00,103,
2019/07/30,07:00,113,
2019/07/30,08:00,128,
2019/07/30,09:00,136,
2019/07/30,10:00,141,
2019/07/30,11:00,142,
2019/07/30,12:00,141,
2019/07/30,13:00,143,
2019/07/30,14:00,143,
2019/07/30,15:00,144,
2019/07/30,16:00,145,
2019/07/30,17:00,142,
2019/07/30,18:00,139,
2019/07/30,19:00,141,
2019/07/30,20:00,139,
2019/07/30,21:00,133,
2019/07/30,22:00,128,
2019/07/30,23:00,119,
