DATE,TIME,当日実績(万kW)
2021/06/01,00:00,81
2021/06/01,01:00,78
2021/06/01,02:00,78
2021/06/01,03:00,81
2021/06/01,04:00,81
2021/06/01,05:00,81
2021/06/01,06:00,84
2021/06/01,07:00,89
2021/06/01,08:00,97
2021/06/01,09:00,104
2021/06/01,10:00,109
2021/06/01,11:00,110
2021/06/01,12:00,109
2021/06/01,13:00,111
2021/06/01,14:00,111
2021/06/01,15:00,110
2021/06/01,16:00,105
2021/06/01,17:00,102
2021/06/01,18:00,102
2021/06/01,19:00,104
2021/06/01,20:00,101
2021/06/01,21:00,95
2021/06/01,22:00,93
2021/06/01,23:00,88
