DATE,TIME,当日実績(万kW),
2019/07/05,00:00,94,
2019/07/05,01:00,90,
2019/07/05,02:00,89,
2019/07/05,03:00,90,
2019/07/05,04:00,89,
2019/07/05,05:00,91,
2019/07/05,06:00,94,
2019/07/05,07:00,105,
2019/07/05,08:00,119,
2019/07/05,09:00,127,
2019/07/05,10:00,128,
2019/07/05,11:00,127,
2019/07/05,12:00,124,
2019/07/05,13:00,124,
2019/07/05,14:00,127,
2019/07/05,15:00,125,
2019/07/05,16:00,126,
2019/07/05,17:00,120,
2019/07/05,18:00,117,
2019/07/05,19:00,116,
2019/07/05,20:00,115,
2019/07/05,21:00,112,
2019/07/05,22:00,107,
2019/07/05,23:00,100,
