DATE,TIME,当日実績(万kW),
2019/07/06,00:00,93,
2019/07/06,01:00,87,
2019/07/06,02:00,85,
2019/07/06,03:00,85,
2019/07/06,04:00,84,
2019/07/06,05:00,83,
2019/07/06,06:00,83,
2019/07/06,07:00,89,
2019/07/06,08:00,99,
2019/07/06,09:00,107,
2019/07/06,10:00,107,
2019/07/06,11:00,109,
2019/07/06,12:00,108,
2019/07/06,13:00,107,
2019/07/06,14:00,107,
2019/07/06,15:00,107,
2019/07/06,16:00,109,
2019/07/06,17:00,108,
2019/07/06,18:00,108,
2019/07/06,19:00,111,
2019/07/06,20:00,110,
2019/07/06,21:00,106,
2019/07/06,22:00,103,
2019/07/06,23:00,99,
