DATE,TIME,当日実績(万kW),
2019/08/27,00:00,106,
2019/08/27,01:00,101,
2019/08/27,02:00,98,
2019/08/27,03:00,97,
2019/08/27,04:00,97,
2019/08/27,05:00,98,
2019/08/27,06:00,101,
2019/08/27,07:00,112,
2019/08/27,08:00,128,
2019/08/27,09:00,135,
2019/08/27,10:00,138,
2019/08/27,11:00,143,
2019/08/27,12:00,141,
2019/08/27,13:00,143,
2019/08/27,14:00,144,
2019/08/27,15:00,144,
2019/08/27,16:00,144,
2019/08/27,17:00,140,
2019/08/27,18:00,137,
2019/08/27,19:00,140,
2019/08/27,20:00,137,
2019/08/27,21:00,131,
2019/08/27,22:00,125,
2019/08/27,23:00,117,
