DATE,TIME,当日実績(万kW)
2021/10/01,00:00,92
2021/10/01,01:00,88
2021/10/01,02:00,87
2021/10/01,03:00,87
2021/10/01,04:00,87
2021/10/01,05:00,89
2021/10/01,06:00,91
2021/10/01,07:00,101
2021/10/01,08:00,117
2021/10/01,09:00,127
2021/10/01,10:00,132
2021/10/01,11:00,134
2021/10/01,12:00,134
2021/10/01,13:00,136
2021/10/01,14:00,135
2021/10/01,15:00,134
2021/10/01,16:00,131
2021/10/01,17:00,124
2021/10/01,18:00,122
2021/10/01,19:00,121
2021/10/01,20:00,116
2021/10/01,21:00,109
2021/10/01,22:00,104
2021/10/01,23:00,99
