DATE,TIME,当日実績(万kW)
2021/01/31,00:00,72
2021/01/31,01:00,70
2021/01/31,02:00,72
2021/01/31,03:00,74
2021/01/31,04:00,74
2021/01/31,05:00,71
2021/01/31,06:00,68
2021/01/31,07:00,71
2021/01/31,08:00,76
2021/01/31,09:00,78
2021/01/31,10:00,79
2021/01/31,11:00,82
2021/01/31,12:00,81
2021/01/31,13:00,80
2021/01/31,14:00,79
2021/01/31,15:00,78
2021/01/31,16:00,78
2021/01/31,17:00,80
2021/01/31,18:00,87
2021/01/31,19:00,89
2021/01/31,20:00,87
2021/01/31,21:00,83
2021/01/31,22:00,77
2021/01/31,23:00,71
