DATE,TIME,当日実績(万kW),
2019/05/01,00:00,84,
2019/05/01,01:00,79,
2019/05/01,02:00,79,
2019/05/01,03:00,80,
2019/05/01,04:00,78,
2019/05/01,05:00,77,
2019/05/01,06:00,78,
2019/05/01,07:00,84,
2019/05/01,08:00,92,
2019/05/01,09:00,97,
2019/05/01,10:00,100,
2019/05/01,11:00,101,
2019/05/01,12:00,98,
2019/05/01,13:00,96,
2019/05/01,14:00,94,
2019/05/01,15:00,93,
2019/05/01,16:00,92,
2019/05/01,17:00,92,
2019/05/01,18:00,94,
2019/05/01,19:00,95,
2019/05/01,20:00,93,
2019/05/01,21:00,88,
2019/05/01,22:00,82,
2019/05/01,23:00,76,
