DATE,TIME,当日実績(万kW),
2019/06/25,00:00,84,
2019/06/25,01:00,81,
2019/06/25,02:00,80,
2019/06/25,03:00,82,
2019/06/25,04:00,82,
2019/06/25,05:00,82,
2019/06/25,06:00,84,
2019/06/25,07:00,92,
2019/06/25,08:00,105,
2019/06/25,09:00,114,
2019/06/25,10:00,116,
2019/06/25,11:00,117,
2019/06/25,12:00,115,
2019/06/25,13:00,120,
2019/06/25,14:00,121,
2019/06/25,15:00,119,
2019/06/25,16:00,117,
2019/06/25,17:00,112,
2019/06/25,18:00,111,
2019/06/25,19:00,116,
2019/06/25,20:00,115,
2019/06/25,21:00,110,
2019/06/25,22:00,104,
2019/06/25,23:00,97,
