月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,4時,2814,0,2149,429,13,24,0,77
,5時,2759,0,2101,396,13,24,0,80
,6時,2814,0,2115,379,12,24,61,88
,7時,2964,0,2316,373,13,24,140,103
,8時,3155,0,2316,388,13,24,350,182
,9時,3287,0,2319,400,13,24,661,183
,10時,3295,0,2098,404,12,24,945,210
,11時,3238,0,1921,421,13,24,1151,243
,12時,3080,0,1709,393,13,24,1249,245
,13時,3284,0,1853,399,13,24,1226,239
,14時,3269,0,2065,409,13,24,881,228
,15時,3229,0,2197,431,14,24,457,219
,16時,3391,0,2383,518,14,24,56,205
,17時,3548,0,2393,574,14,24,0,177
,18時,3513,0,2375,578,14,24,3,149
,19時,3359,0,2372,563,13,24,2,115
,20時,3155,0,2328,475,14,24,0,124
,21時,2983,0,2292,466,14,24,0,131
,22時,2802,0,2211,405,14,24,0,141
,23時,2683,0,2111,406,13,24,0,154
2020/10/6,0時,2585,0,2048,384,13,24,0,131
,1時,2541,0,1980,395,13,24,0,127
,2時,2661,0,2125,392,13,24,0,142
,3時,2811,0,2238,415,13,24,0,140
,4時,2871,0,2263,428,12,24,0,152
,5時,2814,0,2163,451,13,24,1,158
,6時,2746,0,1983,418,13,24,168,186
,7時,2795,0,1653,413,12,24,676,155
,8時,3052,0,1535,428,13,24,1100,151
,9時,3312,0,1568,448,13,24,1263,137
,10時,3417,0,1701,428,12,24,1326,134
,11時,3444,0,1870,426,13,24,1274,122
,12時,3171,0,1761,372,12,24,1129,102
,13時,3315,0,2063,392,13,24,905,95
,14時,3334,0,2083,405,13,24,743,78
,15時,3329,0,2244,420,13,24,399,57
,16時,3443,0,2397,522,14,24,45,59
,17時,3602,0,2426,552,13,24,0,53
,18時,3519,0,2408,536,14,24,0,45
,19時,3343,0,2381,505,14,24,0,40
,20時,3139,0,2252,460,13,24,0,46
,21時,2972,0,2233,425,14,24,0,47
,22時,2778,0,2095,395,14,24,0,51
,23時,2672,0,2025,406,13,24,0,53
2020/10/7,0時,2545,0,1971,387,12,24,0,42
,1時,2531,0,1962,394,13,24,0,36
,2時,2660,0,2078,391,12,24,0,42
,3時,2849,0,2135,420,13,24,0,42
,4時,2901,0,2159,424,12,24,0,36
,5時,2806,0,2097,418,13,24,1,34
,6時,2762,0,2011,393,12,24,147,38
,7時,2850,0,1787,375,13,24,566,34
,8時,2978,0,1612,378,12,24,935,40
,9時,3277,0,1511,392,13,24,1326,46
,10時,3401,0,1679,371,13,24,1376,50
,11時,3502,0,1782,369,13,24,1326,59
,12時,3152,0,2001,344,13,24,929,64
,13時,3226,0,2097,354,13,24,814,61
,14時,3309,0,2062,355,14,24,743,51
,15時,3306,0,2197,411,14,24,430,43
,16時,3363,0,2381,523,14,24,60,43
,17時,3522,0,2379,583,14,24,0,47
,18時,3489,0,2305,582,15,24,0,50
,19時,3384,0,2320,535,13,24,0,37
,20時,3186,0,2282,465,14,24,0,29
,21時,3008,0,2314,430,14,24,0,23
,22時,2830,0,2279,372,14,24,0,25
,23時,2707,0,2201,382,13,24,0,24
2020/10/8,0時,2542,0,2043,347,13,24,0,28
,1時,2531,0,2052,350,13,24,0,20
,2時,2675,0,2168,387,13,24,0,22
,3時,2852,0,2198,419,12,24,0,37
,4時,2914,0,2221,431,13,24,0,18
,5時,2857,0,2221,412,13,24,0,13
,6時,2888,0,2267,339,13,24,88,9
,7時,2992,0,2249,324,12,24,312,7
,8時,3205,0,2413,324,13,24,582,10
,9時,3428,0,2398,348,13,24,895,26
,10時,3377,0,2245,336,13,24,1040,29
,11時,3439,0,2237,349,13,24,1137,29
,12時,3347,0,2374,305,13,24,1013,45
,13時,3397,0,2474,324,13,24,738,45
,14時,3238,0,2299,342,14,24,526,44
,15時,3215,0,2298,409,14,24,323,41
,16時,3360,0,2428,479,14,24,54,37
,17時,3562,0,2470,578,14,24,0,39
,18時,3503,0,2462,580,13,24,0,51
,19時,3381,0,2464,482,14,24,0,50
,20時,3230,0,2442,445,14,24,0,35
,21時,3034,0,2359,411,13,24,0,34
,22時,2881,0,2308,345,14,24,0,28
,23時,2744,0,2230,349,14,24,0,36
2020/10/9,0時,2575,0,2044,331,12,24,0,25
,1時,2558,0,2024,356,13,24,0,17
,2時,2710,0,2142,371,13,24,0,41
,3時,2891,0,2157,408,12,24,0,44
,4時,2944,0,2147,471,13,24,0,37
,5時,2890,0,2174,449,12,24,0,24
,6時,2814,0,2095,342,13,24,164,25
,7時,2853,0,1798,312,13,24,687,26
,8時,3079,0,1773,310,12,24,1115,20
,9時,3272,0,1708,326,13,24,1420,10
,10時,3329,0,1716,323,14,24,1510,15
,11時,3373,0,1826,336,13,24,1413,19
,12時,3175,0,1625,300,13,24,1380,25
,13時,3304,0,1889,309,13,24,1164,31
,14時,3299,0,2053,325,14,24,736,24
,15時,3242,0,2213,404,14,24,357,14
,16時,3359,0,2394,482,15,24,54,10
,17時,3544,0,2428,579,14,24,0,8
,18時,3488,0,2418,570,14,24,0,8
,19時,3391,0,2404,516,14,24,0,14
,20時,3185,0,2377,440,14,24,0,23
,21時,2953,0,2264,410,14,24,0,28
,22時,2810,0,2215,347,14,24,0,36
,23時,2695,0,2152,323,14,24,0,58
2020/10/10,0時,2541,0,2000,286,13,24,0,75
,1時,2538,0,2017,301,13,24,0,83
,2時,2686,0,2111,333,13,24,0,78
,3時,2853,0,2135,386,13,24,0,74
,4時,2925,0,2123,399,13,24,0,77
,5時,2808,0,2066,393,13,24,0,95
,6時,2713,0,1957,324,13,24,125,103
,7時,2736,0,1798,276,13,24,489,114
,8時,2938,0,1764,258,13,24,724,114
,9時,3102,0,1920,270,13,24,891,119
,10時,3131,0,2053,269,13,24,991,131
,11時,3051,0,2038,258,13,24,966,115
,12時,2921,0,2214,255,13,24,769,119
,13時,2929,0,2206,334,13,24,651,121
,14時,2881,0,2142,377,13,24,461,117
,15時,2930,0,2080,417,12,24,241,119
,16時,3089,0,2268,474,14,24,27,128
,17時,3334,0,2365,510,14,24,0,141
,18時,3311,0,2270,511,14,24,0,149
,19時,3191,0,2170,505,14,24,0,157
,20時,3005,0,2138,419,14,24,0,168
,21時,2845,0,2150,394,14,24,0,166
,22時,2723,0,2170,294,14,24,0,164
,23時,2641,0,2135,293,13,24,0,158
2020/10/11,0時,2499,0,2002,257,13,24,0,151
,1時,2503,0,2022,262,13,24,0,145
,2時,2633,0,2117,308,13,24,0,143
,3時,2794,0,2119,352,13,24,0,131
,4時,2833,0,2117,348,12,24,0,128
,5時,2690,0,2013,346,13,24,0,122
,6時,2587,0,1954,304,13,24,91,126
,7時,2562,0,1756,252,13,24,328,128
,8時,2617,0,1721,229,12,24,525,125
,9時,2658,0,1564,242,13,24,739,126
,10時,2616,0,1377,241,13,24,965,129
,11時,2659,0,1427,235,13,24,1117,129
,12時,2633,0,1466,198,13,24,1012,131
,13時,2668,0,1431,214,12,24,892,134
,14時,2672,0,1530,247,13,24,656,141
,15時,2685,0,1792,336,13,24,302,137
,16時,2836,0,2091,421,14,24,33,127
,17時,3145,0,2232,460,14,24,0,146
,18時,3145,0,2178,505,13,24,0,151
,19時,3061,0,2139,462,14,24,0,169
,20時,2909,0,2145,379,14,24,0,179
,21時,2739,0,2029,357,14,24,0,176
,22時,2593,0,1972,284,14,24,0,190
,23時,2513,0,2043,275,13,24,0,168
2020/10/12,0時,2403,0,1886,239,13,24,0,203
,1時,2414,0,1858,276,13,24,0,194
,2時,2578,0,2014,312,12,24,0,166
,3時,2740,0,2147,336,13,24,0,157
,4時,2810,0,2164,367,13,24,0,148
,5時,2744,0,2112,371,12,24,0,161
,6時,2791,0,2078,353,13,24,55,157
,7時,2889,0,2045,346,13,24,185,138
,8時,3157,0,2155,324,12,24,366,142
,9時,3377,0,2180,349,13,24,486,135
,10時,3425,0,2177,353,13,24,530,147
,11時,3401,0,2167,368,12,24,494,149
,12時,3171,0,2124,314,13,24,376,135
,13時,3376,0,2280,361,12,24,297,134
,14時,3368,0,2321,405,13,24,182,117
,15時,3365,0,2361,442,12,24,81,114
,16時,3492,0,2452,498,14,24,10,131
,17時,3580,0,2470,525,13,24,0,119
,18時,3470,0,2408,559,14,24,0,109
,19時,3352,0,2282,560,14,24,0,112
,20時,3228,0,2158,483,13,24,0,101
,21時,3015,0,2167,471,13,24,0,102
,22時,2783,0,2049,464,14,24,0,86
,23時,2679,0,2008,466,14,24,0,100
2020/10/13,0時,2525,0,1940,420,12,24,0,113
,1時,2547,0,1982,437,13,24,0,120
,2時,2684,0,2057,478,12,24,0,112
,3時,2829,0,2140,505,13,24,0,109
,4時,2884,0,2113,510,13,24,0,121
,5時,2824,0,2032,510,13,24,0,107
,6時,2803,0,1964,477,13,24,99,99
,7時,2891,0,1722,478,12,24,453,94
,8時,3158,0,1626,477,13,24,784,111
,9時,3477,0,1716,491,13,24,987,124
,10時,3446,0,1467,477,13,24,1115,133
,11時,3402,0,1548,490,12,24,1100,130
,12時,3239,0,1523,459,13,24,1104,119
,13時,3384,0,1775,469,13,24,889,106
,14時,3385,0,1961,475,12,24,655,107
,15時,3356,0,2095,508,14,24,359,90
,16時,3455,0,2240,537,14,24,49,74
,17時,3619,0,2278,544,14,24,0,81
,18時,3516,0,2276,561,13,24,0,65
,19時,3369,0,2267,549,14,24,0,56
,20時,3182,0,2192,540,13,24,0,38
,21時,3001,0,2163,520,14,24,0,36
,22時,2777,0,1984,493,13,24,0,37
,23時,2699,0,2001,474,14,24,0,37
2020/10/14,0時,2557,0,1979,437,12,24,0,38
,1時,2535,0,1959,444,13,24,0,50
,2時,2688,0,2017,458,12,24,0,59
,3時,2853,0,2123,471,13,24,0,62
,4時,2914,0,2153,467,13,24,0,62
,5時,2848,0,2088,457,12,24,0,66
,6時,2833,0,2018,424,13,24,130,64
,7時,2821,0,1667,386,12,24,601,61
,8時,3105,0,1479,382,13,24,1052,68
,9時,3295,0,1401,378,12,24,1270,124
,10時,3477,0,1549,349,14,24,1334,179
,11時,3520,0,1718,372,13,24,1140,207
,12時,3364,0,1689,334,14,24,939,256
,13時,3464,0,1977,344,14,24,765,262
,14時,3426,0,2104,374,14,24,523,258
,15時,3406,0,2272,421,14,24,202,260
,16時,3509,0,2357,540,14,24,23,262
,17時,3669,0,2347,582,14,24,0,240
,18時,3577,0,2329,595,14,24,0,235
,19時,3436,0,2316,567,14,24,0,203
,20時,3251,0,2268,505,14,24,0,182
,21時,3035,0,2180,472,14,24,0,180
,22時,2829,0,2051,437,14,24,0,174
,23時,2715,0,2050,428,14,24,0,182
2020/10/15,0時,2639,0,1935,401,13,24,0,182
,1時,2657,0,1959,407,13,24,0,188
,2時,2803,0,2070,422,13,24,0,195
,3時,2957,0,2145,441,13,24,0,206
,4時,3036,0,2169,444,13,24,0,192
,5時,3003,0,2144,452,13,24,0,194
,6時,3004,0,2144,380,13,24,97,178
,7時,3022,0,2089,347,13,24,472,191
,8時,3212,0,2148,337,13,24,839,191
,9時,3416,0,2137,337,12,24,1144,183
,10時,3558,0,2210,322,13,24,1165,186
,11時,3660,0,2248,328,13,24,1161,193
,12時,3289,0,2104,290,13,24,926,198
,13時,3471,0,2248,297,14,24,777,184
,14時,3438,0,2199,329,14,24,540,148
,15時,3434,0,2263,418,13,24,235,134
,16時,3591,0,2568,505,14,24,24,123
,17時,3770,0,2557,537,14,24,1,128
,18時,3675,0,2556,566,13,24,0,142
,19時,3529,0,2457,524,14,24,0,163
,20時,3336,0,2325,498,14,24,0,182
,21時,3147,0,2175,445,14,24,0,203
,22時,2953,0,2142,399,13,24,0,198
,23時,2847,0,2189,407,14,24,0,157
2020/10/16,0時,2707,0,2033,371,13,24,0,124
,1時,2734,0,2113,379,12,24,0,87
,2時,2850,0,2117,421,13,24,0,92
,3時,3070,0,2185,461,13,24,0,57
,4時,3150,0,2155,488,13,24,0,47
,5時,3112,0,2157,493,13,24,0,44
,6時,3076,0,2147,457,12,24,120,62
,7時,3090,0,2102,419,13,24,535,100
,8時,3223,0,1978,404,13,24,902,139
,9時,3403,0,1971,411,12,24,1296,146
,10時,3482,0,1860,335,13,24,1425,154
,11時,3643,0,1992,340,13,24,1359,168
,12時,3372,0,1950,274,13,24,1070,182
,13時,3524,0,2024,259,14,24,925,172
,14時,3448,0,2066,285,13,24,571,167
,15時,3462,0,2156,410,14,24,258,150
,16時,3612,0,2291,521,13,24,24,148
,17時,3755,0,2347,567,14,24,0,147
,18時,3642,0,2340,565,13,24,1,128
,19時,3496,0,2316,526,14,24,0,131
,20時,3311,0,2297,485,14,24,0,116
,21時,3140,0,2295,440,13,24,0,87
,22時,2975,0,2211,395,14,24,0,79
,23時,2915,0,2217,397,13,24,0,82
2020/10/17,0時,2749,0,2115,371,13,24,0,64
,1時,2757,0,2143,378,12,24,0,44
,2時,2874,0,2133,426,13,24,0,35
,3時,3050,0,2142,466,12,24,0,31
,4時,3160,0,2159,512,13,24,0,35
,5時,3064,0,2117,497,13,24,0,31
,6時,2965,0,2115,427,12,24,100,31
,7時,2881,0,1943,317,13,24,558,22
,8時,3027,0,1931,291,12,24,1002,10
,9時,3150,0,1888,313,13,24,1346,9
,10時,3177,0,1873,292,12,24,1490,14
,11時,3171,0,1912,285,13,24,1488,20
,12時,3030,0,1960,259,14,24,1337,38
,13時,3031,0,1914,269,13,24,1113,68
,14時,2971,0,1848,285,14,24,844,81
,15時,2960,0,1923,386,14,24,429,84
,16時,3149,0,2146,502,13,24,53,79
,17時,3392,0,2318,542,14,24,0,61
,18時,3335,0,2316,529,13,24,0,68
,19時,3243,0,2289,497,14,24,0,63
,20時,3091,0,2221,448,13,24,0,78
,21時,2934,0,2143,446,14,24,0,105
,22時,2805,0,2123,414,14,24,0,123
,23時,2743,0,2164,371,13,24,0,121
2020/10/18,0時,2661,0,2044,331,13,24,0,118
,1時,2672,0,2056,356,12,24,0,124
,2時,2816,0,2088,395,13,24,0,133
,3時,2943,0,2112,414,12,24,0,125
,4時,3005,0,2110,432,13,24,0,114
,5時,2930,0,2045,438,12,24,0,129
,6時,2737,0,1995,372,13,24,115,115
,7時,2635,0,1742,299,12,24,502,126
,8時,2592,0,1585,277,13,24,991,141
,9時,2718,0,1480,286,12,24,1389,160
,10時,2769,0,1478,267,13,24,1527,164
,11時,2756,0,1485,269,13,24,1523,164
,12時,2703,0,1565,233,12,24,1409,176
,13時,2626,0,1442,263,13,24,1237,174
,14時,2603,0,1622,272,14,24,912,154
,15時,2654,0,1729,368,13,24,435,148
,16時,2884,0,1989,469,14,24,48,145
,17時,3197,0,2161,525,14,24,0,151
,18時,3182,0,2150,531,13,24,0,147
,19時,3109,0,2120,498,14,24,0,152
,20時,2977,0,2125,429,13,24,0,152
,21時,2846,0,2097,410,14,24,0,144
,22時,2668,0,2064,398,13,24,0,121
,23時,2631,0,2094,351,14,24,0,75
2020/10/19,0時,2488,0,1957,291,12,24,0,80
,1時,2519,0,1984,337,13,24,0,69
,2時,2681,0,2051,387,13,24,0,61
,3時,2861,0,2061,420,12,24,0,63
,4時,2945,0,2078,417,13,24,0,68
,5時,2955,0,2108,435,13,24,0,63
,6時,2899,0,2082,371,12,24,115,44
,7時,2859,0,1824,295,13,24,589,59
,8時,3012,0,1789,284,12,24,979,55
,9時,3224,0,1664,297,13,24,1282,61
,10時,3348,0,1496,271,13,24,1412,55
,11時,3365,0,1543,266,13,24,1347,49
,12時,3107,0,1515,221,13,24,1190,47
,13時,3265,0,1616,253,13,24,1087,56
,14時,3255,0,1814,288,14,24,782,59
,15時,3292,0,2092,350,14,24,354,69
,16時,3476,0,2290,438,14,24,32,78
,17時,3626,0,2303,467,13,24,0,83
,18時,3533,0,2310,497,14,24,0,97
,19時,3403,0,2313,486,14,24,0,112
,20時,3204,0,2262,429,13,24,0,126
,21時,3006,0,2151,422,14,24,0,130
,22時,2849,0,2090,408,13,24,0,114
,23時,2788,0,2122,370,14,24,0,103
2020/10/20,0時,2629,0,2023,313,13,24,0,110
,1時,2646,0,2016,340,12,24,0,127
,2時,2803,0,2110,387,13,24,0,134
,3時,2980,0,2101,431,13,24,0,123
,4時,3075,0,2098,446,12,24,0,109
,5時,3054,0,2129,438,13,24,0,118
,6時,3007,0,2154,399,13,24,113,86
,7時,3017,0,1871,286,12,24,578,66
,8時,3175,0,1765,236,13,24,936,44
,9時,3404,0,1865,246,13,24,1139,33
,10時,3361,0,1803,247,13,24,1173,31
,11時,3445,0,1727,264,12,24,1242,33
,12時,3178,0,1609,221,13,24,1142,37
,13時,3332,0,1858,241,14,24,942,37
,14時,3256,0,1937,272,14,24,670,37
,15時,3323,0,2174,312,14,24,337,35
,16時,3502,0,2370,347,13,24,28,31
,17時,3680,0,2503,426,14,24,0,30
,18時,3579,0,2532,454,14,24,0,26
,19時,3452,0,2514,445,13,24,0,24
,20時,3256,0,2457,353,14,24,0,19
,21時,3078,0,2390,353,13,24,0,13
,22時,2878,0,2263,351,14,24,0,13
,23時,2814,0,2227,360,13,24,0,16
2020/10/21,0時,2665,0,2140,303,13,24,0,14
,1時,2697,0,2152,315,13,24,0,7
,2時,2847,0,2164,338,12,24,0,7
,3時,3025,0,2248,355,13,24,0,9
,4時,3107,0,2277,349,13,24,0,11
,5時,3078,0,2263,348,12,24,0,16
,6時,3026,0,2272,306,13,24,112,34
,7時,2989,0,1929,244,12,24,586,43
,8時,3140,0,1933,232,13,24,1003,40
,9時,3306,0,2009,253,13,24,1309,32
,10時,3303,0,1882,257,13,24,1440,40
,11時,3301,0,1866,279,13,24,1442,43
,12時,3089,0,1681,240,13,24,1339,50
,13時,3266,0,1879,264,13,24,1061,54
,14時,3361,0,2073,302,13,24,655,54
,15時,3429,0,2305,341,14,24,233,53
,16時,3547,0,2468,391,15,24,11,62
,17時,3676,0,2476,455,14,24,0,74
,18時,3566,0,2445,441,14,24,0,76
,19時,3423,0,2367,436,14,24,0,92
,20時,3228,0,2299,341,14,24,0,117
,21時,3036,0,2184,348,14,24,0,129
,22時,2833,0,2097,336,14,24,0,147
,23時,2756,0,2097,332,14,24,0,140
2020/10/22,0時,2610,0,2019,288,13,24,0,137
,1時,2666,0,2067,307,14,24,0,137
,2時,2809,0,2137,335,13,24,0,117
,3時,2990,0,2156,353,13,24,0,102
,4時,3030,0,2136,351,13,24,0,124
,5時,2999,0,2149,331,13,24,0,129
,6時,3046,0,2133,313,13,24,39,146
,7時,3110,0,2182,294,13,24,175,129
,8時,3288,0,2224,286,13,24,312,122
,9時,3444,0,2140,290,13,24,504,113
,10時,3490,0,2033,300,13,24,745,122
,11時,3468,0,2053,326,13,24,707,130
,12時,3273,0,1860,285,12,24,823,111
,13時,3284,0,1946,306,13,24,590,107
,14時,3352,0,2012,366,13,24,498,93
,15時,3385,0,2240,406,13,24,205,93
,16時,3581,0,2533,406,14,24,12,88
,17時,3699,0,2603,454,13,24,0,60
,18時,3555,0,2491,462,14,24,0,84
,19時,3417,0,2385,451,14,24,0,97
,20時,3214,0,2306,357,14,24,0,127
,21時,3086,0,2159,359,14,24,0,136
,22時,2854,0,2039,348,14,24,0,141
,23時,2765,0,2019,335,14,24,0,146
2020/10/23,0時,2622,0,2024,292,13,24,0,133
,1時,2655,0,2060,313,12,24,0,137
,2時,2795,0,2114,342,13,24,0,124
,3時,2960,0,2103,361,13,24,0,121
,4時,3034,0,2087,412,13,24,0,138
,5時,3027,0,2067,380,13,24,0,183
,6時,3071,0,2148,333,13,24,33,180
,7時,3176,0,2156,360,13,24,99,189
,8時,3428,0,2393,346,13,24,108,177
,9時,3646,0,2467,350,12,24,152,182
,10時,3663,0,2400,377,13,24,179,217
,11時,3673,0,2381,381,13,24,194,227
,12時,3489,0,2324,346,13,24,181,235
,13時,3632,0,2413,377,12,24,153,257
,14時,3585,0,2411,400,13,24,102,239
,15時,3573,0,2401,424,14,24,55,239
,16時,3678,0,2443,428,14,24,6,223
,17時,3687,0,2420,475,14,24,0,255
,18時,3545,0,2303,501,14,24,0,251
,19時,3388,0,2142,492,13,24,0,271
,20時,3194,0,2074,420,14,24,0,287
,21時,2991,0,1994,424,14,24,0,289
,22時,2815,0,2007,407,14,24,0,281
,23時,2738,0,2058,402,14,24,0,248
2020/10/24,0時,2660,0,2035,334,13,24,0,265
,1時,2685,0,2055,337,13,24,0,269
,2時,2808,0,2095,347,13,24,0,267
,3時,2936,0,2090,381,12,24,0,260
,4時,3009,0,2053,420,13,24,0,261
,5時,2954,0,2073,396,13,24,0,266
,6時,2845,0,2105,344,13,24,77,255
,7時,2861,0,1939,288,13,24,388,255
,8時,3033,0,2015,286,12,24,655,255
,9時,3163,0,2063,300,13,24,783,266
,10時,3243,0,2151,297,13,24,862,250
,11時,3240,0,2177,308,13,24,849,237
,12時,3049,0,2103,273,13,24,737,249
,13時,3034,0,1902,276,14,24,686,272
,14時,3034,0,1923,296,14,24,532,271
,15時,3058,0,2086,317,14,24,219,260
,16時,3253,0,2212,399,13,24,8,260
,17時,3458,0,2323,435,14,24,1,260
,18時,3405,0,2267,409,14,24,0,273
,19時,3319,0,2261,402,13,24,0,283
,20時,3179,0,2215,336,14,24,0,276
,21時,2997,0,2151,338,14,24,0,275
,22時,2827,0,2171,273,14,24,0,273
,23時,2774,0,2107,297,13,24,0,275
2020/10/25,0時,2661,0,2049,283,13,24,0,270
,1時,2673,0,2063,296,13,24,0,284
,2時,2791,0,2102,302,12,24,0,283
,3時,2926,0,2138,309,13,24,0,296
,4時,2994,0,2141,300,13,24,0,301
,5時,2916,0,2091,289,13,24,0,298
,6時,2763,0,2000,284,12,24,62,292
,7時,2663,0,1688,285,13,24,408,294
,8時,2706,0,1476,295,13,24,778,301
,9時,2831,0,1547,290,12,24,1007,298
,10時,2772,0,1549,300,13,24,1052,290
,11時,2833,0,1800,302,13,24,926,284
,12時,2747,0,1774,248,13,24,842,279
,13時,2695,0,1622,275,14,24,726,272
,14時,2715,0,1591,288,14,24,526,265
,15時,2838,0,1931,332,13,24,218,236
,16時,3036,0,2217,403,14,24,8,224
,17時,3269,0,2331,416,14,24,0,214
,18時,3257,0,2274,408,13,24,0,218
,19時,3195,0,2244,383,14,24,0,207
,20時,3054,0,2256,297,14,24,0,201
,21時,2861,0,2107,298,13,24,0,203
,22時,2681,0,2041,301,14,24,0,179
,23時,2634,0,2081,312,14,24,0,154
2020/10/26,0時,2545,0,2003,298,12,24,0,153
,1時,2588,0,2036,319,13,24,0,149
,2時,2730,0,2144,323,13,24,0,143
,3時,2892,0,2179,334,12,24,0,116
,4時,3024,0,2178,319,13,24,0,122
,5時,3040,0,2191,309,13,24,0,116
,6時,3015,0,2263,305,12,24,76,101
,7時,2979,0,1964,311,13,24,499,77
,8時,3178,0,1778,320,12,24,880,77
,9時,3457,0,1733,314,13,24,1193,91
,10時,3498,0,1739,325,13,24,1243,74
,11時,3515,0,1725,326,13,24,1263,72
,12時,3194,0,1741,274,14,24,1021,65
,13時,3330,0,1917,317,13,24,786,63
,14時,3404,0,2129,313,14,24,526,44
,15時,3458,0,2322,336,14,24,210,43
,16時,3651,0,2508,420,14,24,5,38
,17時,3748,0,2505,499,13,24,0,36
,18時,3634,0,2374,484,14,24,0,41
,19時,3501,0,2450,394,14,24,0,23
,20時,3311,0,2488,358,13,24,0,28
