月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,13時,3142,0,1780,293,16,276,1292,91
,14時,3072,0,1843,337,16,277,839,94
,15時,3074,0,1980,447,15,277,322,96
,16時,3224,0,1993,598,16,276,23,99
,17時,3378,0,2163,628,15,279,0,104
,18時,3311,0,2085,647,16,278,0,129
,19時,3189,0,2073,597,16,279,0,138
,20時,3012,0,2009,542,15,278,0,108
,21時,2830,0,1950,448,15,279,0,107
,22時,2691,0,1865,431,16,279,0,106
,23時,2584,0,1812,423,15,279,0,169
2023/10/12,0時,2483,0,1704,403,15,279,0,202
,1時,2465,0,1821,395,16,279,0,217
,2時,2598,0,1868,398,15,279,0,216
,3時,2752,0,1810,390,15,279,0,185
,4時,2865,0,1819,427,15,279,0,147
,5時,2806,0,1854,420,16,279,1,149
,6時,2852,0,1930,337,15,278,230,152
,7時,2983,0,1678,312,15,278,829,171
,8時,3145,0,1449,295,16,278,1263,196
,9時,3310,0,1252,298,15,276,1554,295
,10時,3378,0,1146,272,15,277,1708,350
,11時,3374,0,1210,253,16,277,1599,342
,12時,3103,0,1224,250,15,276,1439,347
,13時,3233,0,1525,298,15,276,1124,346
,14時,3105,0,1690,313,16,276,775,329
,15時,3074,0,1841,402,15,276,352,301
,16時,3239,0,1957,568,16,276,39,297
,17時,3410,0,2020,632,15,278,1,347
,18時,3341,0,2083,627,16,277,1,327
,19時,3209,0,1945,589,15,278,0,308
,20時,3041,0,1925,502,16,279,0,312
,21時,2856,0,2008,415,15,278,0,320
,22時,2737,0,1950,410,15,278,0,306
,23時,2618,0,1852,377,16,279,0,319
2023/10/13,0時,2514,0,1795,354,15,278,0,314
,1時,2500,0,1724,368,16,279,0,320
,2時,2610,0,1761,356,15,273,0,278
,3時,2782,0,1723,395,16,267,0,243
,4時,2850,0,1653,467,15,267,0,237
,5時,2817,0,1635,461,15,267,0,223
,6時,2837,0,1658,410,16,271,250,206
,7時,2961,0,1509,341,15,277,883,178
,8時,3124,0,1123,291,16,273,1356,227
,9時,3283,0,1010,303,15,271,1620,301
,10時,3296,0,989,292,15,272,1675,307
,11時,3284,0,887,283,15,272,1660,321
,12時,3057,0,845,254,16,272,1565,339
,13時,3125,0,1053,288,15,272,1330,345
,14時,3019,0,1294,359,15,275,991,357
,15時,3034,0,1774,438,15,276,454,343
,16時,3206,0,1877,533,15,276,53,302
,17時,3334,0,1924,589,16,278,0,312
,18時,3261,0,1949,557,15,277,0,330
,19時,3147,0,1942,535,15,278,0,334
,20時,2981,0,1823,473,16,278,0,352
,21時,2829,0,1685,416,15,278,0,358
,22時,2726,0,1779,412,15,278,0,333
,23時,2589,0,1779,381,16,279,0,335
2023/10/14,0時,2482,0,1834,346,15,279,0,317
,1時,2434,0,1731,326,15,270,0,271
,2時,2532,0,1826,315,16,261,0,184
,3時,2712,0,1865,321,15,262,0,136
,4時,2763,0,1862,338,15,258,0,112
,5時,2685,0,1795,340,16,245,0,95
,6時,2595,0,1634,326,15,230,235,83
,7時,2714,0,1543,313,15,222,782,66
,8時,2863,0,1386,280,16,209,1160,72
,9時,2989,0,1342,287,15,207,1419,74
,10時,2969,0,1271,300,15,207,1539,69
,11時,2934,0,1319,290,16,208,1551,114
,12時,2778,0,1326,280,15,208,1518,118
,13時,2803,0,1572,296,15,208,1299,100
,14時,2739,0,1614,283,15,208,864,85
,15時,2731,0,1686,337,16,208,373,71
,16時,2916,0,1809,449,15,208,43,52
,17時,3123,0,1885,549,15,209,4,49
,18時,3076,0,1857,544,15,209,4,42
,19時,2981,0,1998,465,16,209,4,23
,20時,2823,0,2036,419,15,209,1,20
,21時,2682,0,1947,391,16,210,0,21
,22時,2550,0,1905,369,15,209,0,18
,23時,2477,0,1782,354,15,209,0,22
2023/10/15,0時,2409,0,1865,251,16,210,0,42
,1時,2390,0,1789,241,15,210,0,69
,2時,2501,0,1781,229,16,210,0,77
,3時,2672,0,1920,263,15,210,0,84
,4時,2730,0,1910,312,16,210,0,85
,5時,2647,0,1877,325,15,210,0,75
,6時,2581,0,1739,310,16,209,236,97
,7時,2583,0,1574,280,15,208,830,109
,8時,2628,0,1515,261,15,210,1317,118
,9時,2699,0,1275,260,16,208,1639,123
,10時,2734,0,1193,254,15,208,1770,103
,11時,2732,0,1229,262,15,208,1725,102
,12時,2686,0,1329,265,15,208,1560,105
,13時,2670,0,1652,279,16,208,1174,97
,14時,2582,0,1771,265,15,209,753,96
,15時,2608,0,1912,338,15,208,267,93
,16時,2721,0,1893,460,15,208,25,73
,17時,2978,0,1978,547,15,210,0,81
,18時,2955,0,1990,576,15,210,0,72
,19時,2907,0,2045,538,16,210,0,54
,20時,2771,0,2015,434,15,210,0,37
,21時,2636,0,1866,402,15,209,0,39
,22時,2516,0,1815,364,16,210,0,39
,23時,2431,0,1803,295,15,210,0,30
2023/10/16,0時,2321,0,1809,256,15,210,0,25
,1時,2307,0,1816,257,16,209,0,46
,2時,2411,0,1783,242,15,210,0,78
,3時,2620,0,1684,275,15,210,0,108
,4時,2707,0,1785,323,16,210,0,147
,5時,2661,0,1761,335,15,205,0,208
,6時,2768,0,1798,338,15,201,195,254
,7時,2908,0,1672,304,16,200,616,306
,8時,3124,0,1451,283,15,202,965,415
,9時,3286,0,1243,258,15,203,1172,571
,10時,3301,0,1059,239,15,204,1322,545
,11時,3281,0,1004,223,16,205,1277,594
,12時,3049,0,1010,222,15,207,1257,594
,13時,3126,0,1198,255,15,208,1087,561
,14時,3096,0,1536,294,16,209,747,540
,15時,3087,0,1788,387,15,208,319,535
,16時,3261,0,2023,527,15,208,29,498
,17時,3415,0,2122,608,15,210,0,451
,18時,3319,0,2079,624,15,210,0,476
,19時,3205,0,2154,591,15,210,0,399
,20時,3040,0,2139,571,16,210,0,358
,21時,2888,0,2087,503,15,209,0,332
,22時,2745,0,2033,439,15,210,0,279
,23時,2694,0,2022,335,15,210,0,303
2023/10/17,0時,2557,0,1878,290,15,209,0,352
,1時,2524,0,1814,292,15,209,0,358
,2時,2656,0,1750,306,15,209,0,397
,3時,2825,0,1839,343,15,209,0,436
,4時,2891,0,1838,397,15,209,0,428
,5時,2895,0,1829,457,15,209,0,455
,6時,2962,0,1905,406,15,209,190,511
,7時,3110,0,1602,391,15,209,599,513
,8時,3327,0,1634,361,16,209,917,483
,9時,3457,0,1354,336,15,210,1196,484
,10時,3553,0,1273,292,15,209,1223,467
,11時,3385,0,1252,267,15,213,1214,463
,12時,3236,0,1305,253,15,214,1103,495
,13時,3290,0,1520,289,15,214,896,521
,14時,3226,0,1581,377,15,214,653,580
,15時,3240,0,1760,466,15,214,335,596
,16時,3451,0,2156,600,15,213,24,613
,17時,3572,0,2173,661,14,214,0,643
,18時,3491,0,2162,651,15,214,0,638
,19時,3367,0,2210,565,15,214,0,592
,20時,3197,0,1975,543,15,215,0,568
,21時,3027,0,2051,496,15,214,0,528
,22時,2817,0,1991,451,15,214,0,491
,23時,2685,0,1856,394,15,214,0,433
2023/10/18,0時,2609,0,1942,367,15,214,0,410
,1時,2570,0,1924,368,15,214,0,397
,2時,2692,0,1973,381,15,215,0,335
,3時,2872,0,2045,425,16,214,0,286
,4時,2953,0,2094,476,15,214,0,241
,5時,2889,0,2019,489,15,214,0,204
,6時,2933,0,1948,470,15,213,226,195
,7時,3037,0,1723,349,15,213,769,152
,8時,3164,0,1504,291,15,214,1188,125
,9時,3292,0,1379,275,15,213,1485,118
,10時,3328,0,1286,277,15,213,1605,110
,11時,3264,0,1249,289,15,213,1586,155
,12時,2975,0,1209,232,16,213,1494,162
,13時,3044,0,1372,237,15,214,1260,190
,14時,3068,0,1682,313,15,212,834,261
,15時,3099,0,1960,448,15,212,335,248
,16時,3288,0,2133,603,15,213,31,282
,17時,3428,0,2259,632,15,215,4,326
,18時,3359,0,2234,620,15,214,4,310
,19時,3282,0,2357,561,16,215,4,327
,20時,3091,0,2275,520,15,215,4,340
,21時,2910,0,2198,454,15,214,1,339
,22時,2753,0,2129,399,15,215,0,347
,23時,2630,0,1948,364,15,214,0,347
2023/10/19,0時,2493,0,1750,330,15,214,0,350
,1時,2507,0,1747,307,15,214,0,414
,2時,2640,0,1853,323,15,214,0,432
,3時,2781,0,1885,335,16,214,0,443
,4時,2882,0,1954,390,15,213,0,502
,5時,2867,0,1962,405,15,213,0,546
,6時,3008,0,1974,372,14,212,142,552
,7時,3137,0,1843,357,15,212,259,540
,8時,3292,0,1869,370,15,212,324,522
,9時,3422,0,1908,429,15,212,462,502
,10時,3532,0,1962,469,15,213,560,497
,11時,3500,0,1992,471,15,211,525,406
,12時,3304,0,1915,371,15,211,446,372
,13時,3392,0,2062,393,15,211,334,352
,14時,3347,0,2021,430,15,211,262,322
,15時,3328,0,2121,497,15,211,102,341
,16時,3419,0,2244,590,15,210,8,305
,17時,3492,0,2312,627,16,212,4,293
,18時,3400,0,2363,605,15,212,3,268
,19時,3257,0,2344,547,15,212,3,212
,20時,3071,0,2220,493,15,212,3,213
,21時,2882,0,2108,467,16,212,3,209
,22時,2736,0,2023,434,15,211,3,180
,23時,2676,0,1924,424,15,211,3,195
2023/10/20,0時,2530,0,1767,427,15,211,3,151
,1時,2501,0,1757,424,15,211,3,96
,2時,2648,0,1902,433,16,211,3,81
,3時,2816,0,2025,447,15,211,3,68
,4時,2921,0,2177,458,15,211,3,50
,5時,2922,0,2162,469,16,212,3,50
,6時,3058,0,2219,478,15,211,130,70
,7時,3244,0,2312,458,15,210,226,61
,8時,3422,0,2328,473,15,211,188,37
,9時,3618,0,2434,502,15,211,202,31
,10時,3627,0,2417,509,16,211,243,11
,11時,3611,0,2416,503,15,211,236,13
,12時,3404,0,2434,459,15,212,203,19
,13時,3520,0,2470,477,16,211,169,32
,14時,3524,0,2410,514,15,211,120,86
,15時,3510,0,2414,525,15,211,57,139
,16時,3584,0,2455,597,16,210,4,150
,17時,3573,0,2350,647,15,211,0,194
,18時,3462,0,2388,657,15,211,0,239
,19時,3344,0,2267,638,15,212,0,277
,20時,3165,0,2133,631,15,213,0,302
,21時,2972,0,1987,624,16,213,0,253
,22時,2801,0,1816,619,15,212,0,235
,23時,2764,0,1826,621,15,213,0,274
2023/10/21,0時,2654,0,1856,620,15,208,0,298
,1時,2640,0,1905,628,15,207,0,323
,2時,2776,0,2039,651,15,206,0,344
,3時,2913,0,2004,675,15,206,0,313
,4時,2980,0,2097,671,15,206,0,298
,5時,2914,0,2055,636,16,206,0,335
,6時,2865,0,1834,661,15,205,199,365
,7時,2811,0,1372,661,15,205,724,382
,8時,2905,0,1170,626,15,205,1193,369
,9時,3048,0,1113,622,15,205,1476,362
,10時,3152,0,1186,616,15,205,1534,300
,11時,3187,0,1279,588,16,206,1442,218
,12時,3053,0,1525,580,15,206,1145,246
,13時,3083,0,1731,589,15,206,789,270
,14時,2982,0,1742,592,15,208,446,221
,15時,2977,0,1901,579,15,207,172,256
,16時,3161,0,2126,604,15,207,5,300
,17時,3322,0,2203,659,15,208,0,313
,18時,3297,0,2173,646,15,208,0,360
,19時,3246,0,2236,584,15,208,0,340
,20時,3111,0,2232,554,15,208,0,309
,21時,2916,0,2057,530,15,207,0,367
,22時,2829,0,2049,510,15,208,0,348
,23時,2734,0,1829,537,15,207,0,435
2023/10/22,0時,2625,0,1711,545,15,207,0,525
,1時,2635,0,1717,559,15,207,0,466
,2時,2735,0,1680,568,15,207,0,591
,3時,2910,0,1874,576,15,206,0,610
,4時,2983,0,1867,603,15,206,0,574
,5時,2895,0,1704,586,15,206,0,553
,6時,2813,0,1447,577,15,205,178,571
,7時,2860,0,1292,519,15,205,652,587
,8時,2958,0,1135,497,15,206,978,601
,9時,3048,0,1049,532,15,206,1144,605
,10時,3108,0,1034,527,15,205,1149,629
,11時,3074,0,1010,531,14,205,1080,599
,12時,3011,0,1157,491,15,206,906,591
,13時,2996,0,1391,486,15,206,652,594
,14時,2896,0,1657,520,14,206,399,575
,15時,2916,0,1860,512,15,206,177,554
,16時,3110,0,2016,556,15,206,8,555
,17時,3295,0,2178,606,15,207,3,482
,18時,3274,0,2267,616,14,207,3,424
,19時,3211,0,2318,595,15,207,3,402
,20時,3053,0,2275,538,15,207,2,354
,21時,2910,0,2139,494,15,207,0,371
,22時,2769,0,2024,510,14,206,0,414
,23時,2670,0,1848,534,15,207,0,491
2023/10/23,0時,2555,0,1613,485,15,207,0,560
,1時,2550,0,1573,481,15,207,0,572
,2時,2675,0,1728,483,14,206,0,564
,3時,2852,0,1802,500,15,206,0,541
,4時,2962,0,1837,505,15,206,0,530
,5時,2986,0,1838,527,15,206,0,603
,6時,3020,0,1800,519,14,205,172,604
,7時,3089,0,1537,446,15,205,680,598
,8時,3272,0,1277,452,15,206,1128,575
,9時,3475,0,1313,454,15,204,1407,585
,10時,3525,0,1338,447,14,205,1426,568
,11時,3478,0,1433,398,15,204,1297,550
,12時,3203,0,1354,365,15,205,1180,556
,13時,3233,0,1571,391,15,205,965,514
,14時,3186,0,1823,441,15,205,689,466
,15時,3252,0,2078,528,15,205,296,458
,16時,3450,0,2194,582,15,204,18,396
,17時,3561,0,2248,687,14,205,0,371
,18時,3477,0,2288,680,15,206,0,355
,19時,3368,0,2394,609,15,206,0,232
,20時,3183,0,2351,509,15,205,0,134
,21時,2989,0,2263,490,14,195,0,111
,22時,2826,0,2090,497,15,187,0,118
,23時,2734,0,1915,506,15,182,0,203
2023/10/24,0時,2634,0,1874,492,15,173,0,234
,1時,2625,0,1824,485,15,163,0,204
,2時,2780,0,1860,525,15,162,0,197
,3時,2926,0,1871,556,14,162,0,189
,4時,3024,0,1850,587,15,162,0,192
,5時,3063,0,1940,600,15,163,0,190
,6時,3120,0,1925,530,15,161,175,234
,7時,3126,0,1748,470,15,160,697,264
,8時,3319,0,1582,426,14,161,1166,274
,9時,3423,0,1435,404,15,160,1432,300
,10時,3352,0,1402,431,15,159,1583,311
,11時,3296,0,1556,442,15,159,1582,297
,12時,3095,0,1591,396,15,160,1466,295
,13時,3168,0,1596,420,14,161,1178,307
,14時,3164,0,1859,415,15,162,737,323
,15時,3240,0,2106,529,15,161,253,286
,16時,3440,0,2144,639,15,161,11,286
,17時,3534,0,2175,685,15,162,0,342
,18時,3455,0,2207,664,15,164,0,359
,19時,3314,0,2200,611,14,164,0,300
,20時,3126,0,2139,523,15,164,0,288
,21時,2935,0,2100,469,15,164,0,290
,22時,2762,0,2105,441,15,165,0,311
,23時,2708,0,1951,454,15,163,0,395
2023/10/25,0時,2586,0,1964,416,15,164,0,429
,1時,2588,0,1947,427,15,163,0,416
,2時,2709,0,2101,445,14,163,0,351
,3時,2857,0,2033,537,15,163,0,371
,4時,2951,0,2090,559,14,163,0,352
,5時,2948,0,2059,577,15,162,0,348
,6時,3024,0,2050,551,15,162,140,344
,7時,3115,0,2026,451,14,161,543,326
,8時,3243,0,1816,441,15,162,924,315
,9時,3314,0,1631,439,15,161,1250,314
,10時,3333,0,1641,429,15,160,1365,309
,11時,3231,0,1608,409,15,161,1369,304
,12時,3038,0,1570,401,15,161,1266,310
,13時,3106,0,1727,404,15,161,1037,307
,14時,3066,0,1828,434,15,161,708,268
,15時,3144,0,2066,543,15,161,272,213
,16時,3366,0,2200,671,15,161,8,165
,17時,3463,0,2293,700,15,163,0,163
,18時,3356,0,2256,651,15,162,0,161
,19時,3234,0,2240,628,15,163,0,92
,20時,3061,0,2238,518,15,162,0,68
,21時,2861,0,2127,473,15,162,0,53
,22時,2691,0,2039,462,15,163,0,57
,23時,2607,0,2016,450,15,163,0,81
2023/10/26,0時,2489,0,2026,416,15,163,0,83
,1時,2504,0,1964,415,15,162,0,97
,2時,2630,0,2053,418,14,163,0,97
,3時,2781,0,2079,471,15,163,0,97
,4時,2891,0,2080,579,15,162,0,108
,5時,2888,0,2081,606,14,162,0,118
,6時,2989,0,2072,584,15,161,120,116
,7時,3127,0,2021,489,15,161,447,110
,8時,3319,0,1792,410,14,162,747,98
,9時,3411,0,1649,371,15,161,934,92
,10時,3303,0,1538,345,15,161,1015,45
,11時,3195,0,1561,334,15,161,1115,51
,12時,2963,0,1449,311,14,161,1153,52
,13時,3127,0,1750,328,15,161,976,35
,14時,3168,0,1949,368,14,160,627,20
,15時,3234,0,2134,526,15,161,217,38
,16時,3420,0,2312,653,15,160,5,43
,17時,3505,0,2405,680,14,162,1,78
,18時,3400,0,2262,640,15,161,1,110
,19時,3261,0,2194,611,15,161,0,114
