月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,22時,2891,0,1487,881,13,117,0,248
,23時,2919,0,1550,873,12,117,0,255
2021/5/3,0時,2854,0,1542,838,11,117,0,264
,1時,2943,0,1540,854,12,117,0,244
,2時,3060,0,1504,861,11,117,0,202
,3時,3136,0,1596,870,12,117,0,166
,4時,3131,0,1564,869,11,117,5,137
,5時,3079,0,1590,869,12,117,124,112
,6時,2867,0,1490,867,11,117,261,93
,7時,2761,0,1410,836,12,117,491,101
,8時,2828,0,1169,828,11,115,774,121
,9時,2939,0,1052,825,12,115,1082,142
,10時,3066,0,1081,820,11,115,1259,167
,11時,3069,0,1149,808,11,115,1202,196
,12時,2881,0,1027,794,13,115,1120,214
,13時,2914,0,1100,816,12,115,983,240
,14時,2861,0,1098,823,12,116,719,261
,15時,2816,0,1073,836,13,117,446,279
,16時,2866,0,1234,865,12,117,295,281
,17時,3057,0,1363,890,13,117,102,251
,18時,3191,0,1470,905,12,117,2,208
,19時,3260,0,1583,924,12,117,0,209
,20時,3134,0,1642,909,13,117,0,209
,21時,2958,0,1572,889,12,117,0,188
,22時,2763,0,1392,875,13,117,0,174
,23時,2777,0,1403,860,12,117,0,188
2021/5/4,0時,2713,0,1388,832,11,117,0,187
,1時,2789,0,1297,865,12,117,0,189
,2時,2915,0,1222,866,11,117,0,173
,3時,3000,0,1358,861,11,117,0,148
,4時,3002,0,1436,859,12,117,6,150
,5時,2921,0,1422,817,11,117,139,146
,6時,2853,0,1437,796,11,117,429,136
,7時,2669,0,1311,784,11,115,632,114
,8時,2729,0,1134,773,12,115,1032,108
,9時,2780,0,1047,766,11,114,1312,113
,10時,2832,0,1031,769,11,114,1478,110
,11時,2928,0,1182,756,11,114,1566,99
,12時,2840,0,1094,726,13,114,1547,101
,13時,2724,0,1002,735,12,114,1441,87
,14時,2613,0,1085,771,12,114,1159,72
,15時,2676,0,1171,807,13,114,869,52
,16時,2821,0,1406,839,12,117,536,39
,17時,2903,0,1494,838,12,117,180,27
,18時,3045,0,1614,851,12,117,3,13
,19時,3173,0,1676,869,12,117,0,6
,20時,3066,0,1676,841,13,117,0,6
,21時,2888,0,1594,823,12,117,0,18
,22時,2719,0,1489,823,12,117,0,25
,23時,2767,0,1575,806,13,117,0,60
2021/5/5,0時,2698,0,1597,774,11,117,0,107
,1時,2784,0,1461,807,11,117,0,150
,2時,2897,0,1421,815,12,117,0,179
,3時,2974,0,1560,834,11,117,0,190
,4時,2983,0,1547,838,11,117,7,209
,5時,2910,0,1461,788,12,117,139,250
,6時,2775,0,1283,764,11,117,370,276
,7時,2735,0,1277,754,11,117,651,284
,8時,2820,0,1288,738,12,117,874,278
,9時,2931,0,1288,738,11,116,1081,265
,10時,3078,0,1269,734,11,116,1121,278
,11時,3052,0,1442,725,12,116,951,276
,12時,2977,0,1610,690,11,117,735,287
,13時,2935,0,1580,731,12,116,512,269
,14時,2874,0,1623,749,13,116,359,243
,15時,2892,0,1638,760,12,116,219,246
,16時,3013,0,1676,802,12,117,122,252
,17時,3099,0,1603,844,13,117,45,265
,18時,3201,0,1735,868,12,117,3,290
,19時,3217,0,1778,881,12,117,0,283
,20時,3061,0,1693,876,13,117,0,275
,21時,2885,0,1633,836,12,117,0,241
,22時,2702,0,1546,821,13,117,0,170
,23時,2681,0,1616,812,12,117,0,135
2021/5/6,0時,2607,0,1480,780,11,117,0,93
,1時,2704,0,1357,812,11,117,0,131
,2時,2845,0,1474,808,11,117,0,133
,3時,2973,0,1513,822,12,117,0,147
,4時,2953,0,1555,840,11,117,8,168
,5時,2950,0,1429,801,11,117,177,217
,6時,2943,0,1343,800,12,117,512,223
,7時,2922,0,1227,792,11,117,819,216
,8時,3063,0,1115,771,12,115,1280,232
,9時,3274,0,1041,772,11,116,1578,236
,10時,3324,0,1055,772,12,110,1696,234
,11時,3336,0,1120,753,11,110,1669,272
,12時,2985,0,1072,725,11,110,1464,288
,13時,3106,0,1160,731,12,111,1436,290
,14時,3170,0,1290,752,12,112,1287,291
,15時,3116,0,1296,769,13,112,958,289
,16時,3248,0,1467,849,12,113,597,267
,17時,3195,0,1613,908,12,113,215,249
,18時,3193,0,1690,936,13,113,8,239
,19時,3245,0,1697,952,12,112,0,221
,20時,3048,0,1494,940,12,112,0,228
,21時,2852,0,1431,901,13,112,0,208
,22時,2713,0,1386,861,12,112,0,216
,23時,2677,0,1422,814,12,113,0,213
2021/5/7,0時,2623,0,1421,802,11,113,0,191
,1時,2699,0,1408,830,11,113,0,175
,2時,2848,0,1413,834,12,113,0,172
,3時,2973,0,1502,839,11,113,0,171
,4時,2917,0,1401,841,11,113,12,182
,5時,2891,0,1362,853,11,113,166,210
,6時,2873,0,1325,848,11,113,404,222
,7時,2871,0,1203,836,12,112,748,206
,8時,3075,0,1133,818,11,112,1202,198
,9時,3196,0,1150,771,11,112,1497,158
,10時,3192,0,1026,770,12,112,1639,163
,11時,3306,0,1190,750,11,112,1744,191
,12時,3157,0,1079,735,12,112,1722,224
,13時,3282,0,1239,756,12,112,1616,231
,14時,3212,0,1226,806,13,112,1360,230
,15時,3197,0,1410,876,12,112,978,213
,16時,3266,0,1556,898,13,112,586,198
,17時,3163,0,1567,919,12,112,202,170
,18時,3198,0,1689,944,12,112,8,178
,19時,3226,0,1715,954,12,112,0,190
,20時,3007,0,1569,927,13,112,0,155
,21時,2814,0,1499,875,12,112,0,138
,22時,2676,0,1455,876,12,113,0,134
,23時,2688,0,1511,845,12,113,0,133
2021/5/8,0時,2618,0,1520,834,11,113,0,97
,1時,2696,0,1481,836,12,113,0,93
,2時,2803,0,1430,841,11,113,0,113
,3時,2885,0,1434,848,11,113,0,98
,4時,2892,0,1429,848,12,113,10,121
,5時,2816,0,1422,847,11,113,71,133
,6時,2704,0,1379,840,11,113,121,129
,7時,2673,0,1207,839,12,112,261,118
,8時,2826,0,1121,804,11,112,547,134
,9時,2958,0,977,799,12,111,977,136
,10時,2898,0,1012,794,11,110,1347,146
,11時,3017,0,994,814,11,110,1571,195
,12時,2962,0,991,794,12,110,1584,237
,13時,2914,0,1066,806,11,110,1424,242
,14時,2878,0,1212,816,13,112,1243,226
,15時,2856,0,1247,869,12,112,898,230
,16時,2963,0,1463,882,13,112,550,215
,17時,2945,0,1508,901,12,112,199,205
,18時,2994,0,1576,916,12,112,10,163
,19時,3079,0,1637,936,12,112,0,92
,20時,2910,0,1636,927,13,112,0,77
,21時,2735,0,1542,871,12,112,0,40
,22時,2600,0,1524,871,12,113,0,32
,23時,2611,0,1517,847,12,113,0,50
2021/5/9,0時,2498,0,1418,823,11,109,0,60
,1時,2605,0,1386,820,12,107,0,79
,2時,2758,0,1471,816,11,107,0,106
,3時,2847,0,1474,828,11,107,0,138
,4時,2808,0,1365,869,12,107,19,165
,5時,2678,0,1259,874,11,107,200,184
,6時,2621,0,1213,846,11,107,524,209
,7時,2616,0,1050,820,11,106,754,243
,8時,2637,0,1106,817,12,105,845,262
,9時,2777,0,1075,820,11,105,929,284
,10時,2888,0,1115,821,11,106,894,257
,11時,2774,0,1048,822,12,105,918,242
,12時,2955,0,1198,814,12,105,848,219
,13時,2712,0,1140,827,12,105,710,186
,14時,2652,0,1124,834,13,105,649,217
,15時,2625,0,1111,867,12,105,568,218
,16時,2757,0,1132,901,12,107,411,241
,17時,2863,0,1340,926,12,107,168,265
,18時,2962,0,1425,942,13,107,8,212
,19時,3066,0,1487,956,12,107,0,190
,20時,2923,0,1497,938,12,107,0,152
,21時,2767,0,1458,900,12,107,0,157
,22時,2612,0,1415,888,12,107,0,140
,23時,2603,0,1432,891,12,107,0,124
2021/5/10,0時,2552,0,1405,887,12,107,0,122
,1時,2640,0,1399,892,11,107,0,140
,2時,2795,0,1456,901,11,107,0,130
,3時,2916,0,1591,922,11,107,0,98
,4時,2923,0,1575,935,12,107,15,82
,5時,2880,0,1493,937,11,107,122,74
,6時,2913,0,1414,906,11,107,368,67
,7時,2972,0,1449,889,12,107,661,61
,8時,3277,0,1378,874,11,107,863,80
,9時,3469,0,1351,854,11,107,1089,155
,10時,3473,0,1353,849,11,107,1154,219
,11時,3530,0,1504,846,11,107,1085,250
,12時,3354,0,1439,833,13,107,995,262
,13時,3460,0,1651,846,12,107,922,283
,14時,3409,0,1672,855,12,107,642,304
,15時,3343,0,1743,876,12,107,448,297
,16時,3479,0,1950,893,12,107,331,274
,17時,3425,0,1852,910,12,107,130,263
,18時,3442,0,1924,928,13,107,9,227
,19時,3454,0,1882,945,12,107,0,194
,20時,3224,0,1862,925,12,107,0,176
,21時,3043,0,1776,896,13,107,0,146
,22時,2889,0,1710,868,12,107,0,135
,23時,2836,0,1725,873,12,107,0,116
2021/5/11,0時,2746,0,1488,882,12,107,0,116
,1時,2813,0,1475,890,11,107,0,100
,2時,2962,0,1548,885,11,107,0,93
,3時,3065,0,1625,892,12,107,0,72
,4時,3065,0,1574,901,11,107,15,71
,5時,3047,0,1599,906,11,107,141,66
,6時,3050,0,1512,897,12,107,359,65
,7時,3055,0,1400,882,11,107,594,68
,8時,3304,0,1542,874,11,107,920,61
,9時,3457,0,1635,869,11,107,1102,55
,10時,3590,0,1605,848,11,107,1295,55
,11時,3606,0,1621,843,12,107,1281,50
,12時,3372,0,1495,836,12,107,1219,50
,13時,3537,0,1551,866,12,107,1122,52
,14時,3397,0,1585,876,12,107,875,49
,15時,3344,0,1629,873,12,107,548,46
,16時,3386,0,1897,892,12,107,342,52
,17時,3316,0,1978,929,12,107,117,50
,18時,3369,0,1986,943,13,107,10,50
,19時,3440,0,2011,957,12,107,1,50
,20時,3261,0,2011,920,12,107,0,44
,21時,3064,0,1900,890,12,107,0,37
,22時,2891,0,1756,846,12,107,0,29
,23時,2862,0,1652,842,13,107,0,25
2021/5/12,0時,2811,0,1519,856,11,107,0,27
,1時,2893,0,1522,861,11,107,0,23
,2時,3031,0,1618,856,12,107,0,20
,3時,3134,0,1690,881,11,107,0,17
,4時,3128,0,1694,882,11,107,19,23
,5時,3048,0,1806,884,11,107,166,22
,6時,2978,0,1746,868,12,107,463,19
,7時,2950,0,1607,856,11,107,802,8
,8時,3173,0,1554,849,11,107,1175,8
,9時,3293,0,1530,844,11,107,1423,10
,10時,3323,0,1539,823,11,107,1614,16
,11時,3387,0,1535,823,11,107,1731,24
,12時,3197,0,1235,811,13,107,1728,28
,13時,3241,0,1481,824,12,107,1629,26
,14時,3254,0,1606,829,12,107,1377,23
,15時,3255,0,1810,845,12,107,1001,24
,16時,3342,0,1927,885,12,107,626,28
,17時,3308,0,1945,904,12,107,227,38
,18時,3318,0,1966,916,13,107,12,71
,19時,3357,0,2050,930,12,107,0,115
,20時,3168,0,1873,882,12,107,0,167
,21時,2978,0,1897,850,12,107,0,181
,22時,2862,0,1789,843,13,107,0,190
,23時,2848,0,1749,845,12,107,0,191
2021/5/13,0時,2785,0,1764,827,11,107,0,201
,1時,2872,0,1718,830,11,107,0,189
,2時,2985,0,1722,844,12,107,0,170
,3時,3082,0,1823,891,11,107,0,133
,4時,3104,0,2046,891,11,107,15,85
,5時,3049,0,1921,878,11,107,82,81
,6時,3026,0,1878,834,11,107,142,77
,7時,3152,0,1900,830,12,107,258,88
,8時,3339,0,1948,824,11,104,324,67
,9時,3526,0,2044,817,11,98,445,61
,10時,3522,0,1999,817,11,92,452,62
,11時,3503,0,2036,816,11,86,459,74
,12時,3351,0,2001,807,13,84,453,69
,13時,3478,0,2139,820,12,84,422,62
,14時,3423,0,2201,814,12,84,339,43
,15時,3395,0,2192,848,12,84,247,25
,16時,3412,0,2291,895,12,85,149,21
,17時,3378,0,2237,899,12,85,71,26
,18時,3395,0,2247,908,13,85,6,26
,19時,3412,0,2189,936,12,84,0,31
,20時,3190,0,2070,890,12,85,0,32
,21時,3025,0,1896,866,12,85,0,28
,22時,2903,0,1869,835,12,85,0,31
,23時,2910,0,1905,839,12,85,0,31
2021/5/14,0時,2829,0,1733,819,11,85,0,28
,1時,2935,0,1779,823,12,85,0,23
,2時,3037,0,1833,836,11,85,0,32
,3時,3174,0,1902,880,11,85,0,31
,4時,3140,0,1902,884,11,85,17,36
,5時,3106,0,1834,887,11,85,203,37
,6時,2998,0,1771,849,11,85,446,36
,7時,2928,0,1538,843,11,85,840,33
,8時,3202,0,1627,836,12,85,1292,28
,9時,3339,0,1481,834,11,78,1574,45
,10時,3383,0,1253,817,11,69,1713,55
,11時,3422,0,1308,814,11,63,1760,78
,12時,3266,0,1352,808,12,62,1616,80
,13時,3451,0,1524,820,11,63,1489,80
,14時,3318,0,1607,841,11,63,1182,74
,15時,3221,0,1778,875,12,63,750,68
,16時,3328,0,1839,908,12,64,473,60
,17時,3258,0,1954,909,13,64,191,48
,18時,3179,0,2010,905,12,64,14,44
,19時,3263,0,2043,924,12,63,0,41
,20時,3064,0,1950,918,13,64,0,30
,21時,2888,0,1839,890,12,64,0,27
,22時,2774,0,1830,840,12,64,0,24
,23時,2761,0,1847,847,13,64,0,38
2021/5/15,0時,2683,0,1564,836,11,64,0,31
,1時,2751,0,1612,848,11,64,0,37
,2時,2903,0,1696,858,11,64,0,46
,3時,2993,0,1710,884,11,64,0,58
,4時,2925,0,1602,885,11,64,18,63
,5時,2894,0,1430,895,12,64,230,70
,6時,2813,0,1292,865,11,64,608,68
,7時,2778,0,1096,865,11,64,952,65
,8時,2979,0,1099,858,11,64,1280,73
,9時,3082,0,1017,855,12,64,1438,75
,10時,3146,0,1048,858,11,64,1475,91
,11時,3111,0,1041,845,11,64,1360,108
,12時,3017,0,1036,827,12,64,1298,121
,13時,2997,0,1177,826,12,64,1120,118
,14時,2925,0,1265,832,12,64,806,147
,15時,2862,0,1306,853,12,68,602,180
,16時,2945,0,1365,856,13,69,436,192
,17時,3034,0,1515,871,12,69,177,209
,18時,3061,0,1558,891,12,69,12,251
,19時,3121,0,1473,917,13,69,0,280
,20時,2962,0,1374,898,12,69,0,291
,21時,2799,0,1329,864,12,69,0,302
,22時,2682,0,1349,859,12,69,0,307
,23時,2703,0,1404,847,12,69,0,304
2021/5/16,0時,2634,0,1382,863,11,55,0,277
,1時,2732,0,1415,885,12,45,0,252
,2時,2811,0,1385,888,11,38,0,251
,3時,2917,0,1428,886,11,25,0,238
,4時,2886,0,1420,886,11,23,16,231
,5時,2767,0,1376,897,11,23,91,208
,6時,2748,0,1443,897,11,23,134,201
,7時,2731,0,1426,874,11,23,205,152
,8時,2839,0,1469,872,12,23,290,116
,9時,2938,0,1492,863,11,23,313,137
,10時,3017,0,1423,870,11,23,360,169
,11時,2996,0,1460,840,12,23,369,187
,12時,3006,0,1539,830,11,23,362,145
,13時,2956,0,1572,853,11,23,299,127
,14時,2911,0,1434,883,11,23,302,113
,15時,2901,0,1584,917,12,23,182,100
,16時,2966,0,1655,924,12,23,98,104
,17時,3105,0,1663,931,13,23,44,111
,18時,3164,0,1689,973,12,23,4,119
,19時,3166,0,1693,993,12,23,0,129
,20時,3009,0,1610,959,12,23,0,141
,21時,2824,0,1510,931,13,23,0,128
,22時,2677,0,1379,949,12,23,0,98
,23時,2639,0,1360,960,12,23,0,90
2021/5/17,0時,2603,0,1433,958,12,23,0,73
,1時,2726,0,1741,967,11,23,0,67
,2時,2839,0,1766,973,11,23,0,61
,3時,2962,0,1805,971,11,23,0,44
,4時,2935,0,1786,968,11,23,12,35
,5時,2886,0,1768,985,11,23,58,27
,6時,2902,0,1846,987,11,23,90,17
,7時,3004,0,1876,993,12,23,187,13
,8時,3209,0,1872,986,11,23,314,22
,9時,3314,0,1918,960,11,22,418,33
,10時,3299,0,1825,922,11,22,541,36
,11時,3291,0,1723,901,12,22,703,46
,12時,3143,0,1664,862,11,23,883,51
,13時,3326,0,1711,856,11,22,801,65
,14時,3329,0,1835,862,11,22,660,82
,15時,3253,0,1767,863,12,22,478,73
,16時,3326,0,1936,870,12,23,338,72
,17時,3255,0,2056,876,12,23,114,66
,18時,3253,0,2035,897,12,23,12,68
,19時,3257,0,2069,880,13,23,0,56
,20時,3037,0,1974,857,12,23,0,49
,21時,2900,0,1847,858,12,23,0,50
,22時,2725,0,1747,859,12,23,0,54
,23時,2721,0,1781,864,13,23,0,66
2021/5/18,0時,2615,0,1769,846,11,23,0,47
,1時,2726,0,1837,854,11,23,0,44
,2時,2840,0,1922,861,12,23,0,36
,3時,2959,0,1930,863,11,23,0,42
,4時,2972,0,1967,856,11,23,15,38
,5時,2889,0,1794,875,12,23,99,27
,6時,2823,0,1784,873,11,23,231,19
,7時,2860,0,1679,864,12,23,491,15
,8時,3044,0,1556,854,11,22,860,19
,9時,3120,0,1455,855,11,22,1197,22
,10時,3260,0,1421,866,12,22,1539,21
,11時,3394,0,1386,877,11,22,1693,23
,12時,3190,0,1190,863,11,22,1629,32
,13時,3309,0,1370,875,11,22,1550,33
,14時,3236,0,1523,879,12,22,1320,29
,15時,3207,0,1753,881,11,22,949,23
,16時,3299,0,1966,873,12,22,557,17
,17時,3180,0,2078,880,12,23,219,20
,18時,3173,0,2129,902,13,23,18,37
,19時,3220,0,2045,908,12,22,0,61
,20時,3036,0,1835,878,12,22,0,97
,21時,2892,0,1656,875,13,23,0,116
,22時,2747,0,1616,885,12,23,0,140
,23時,2693,0,1553,892,12,23,0,153
2021/5/19,0時,2651,0,1514,869,11,23,0,166
,1時,2710,0,1591,876,11,23,0,159
,2時,2864,0,1601,878,12,23,0,163
,3時,3018,0,1708,883,11,23,0,174
,4時,2949,0,1640,882,11,23,17,182
,5時,2876,0,1495,882,11,23,176,171
,6時,2813,0,1461,865,11,23,355,163
,7時,2820,0,1503,868,11,23,556,164
,8時,3038,0,1517,858,10,22,813,165
,9時,3188,0,1625,857,12,22,985,147
,10時,3191,0,1619,864,11,22,1106,136
,11時,3157,0,1589,871,12,22,1155,147
,12時,3026,0,1541,851,11,22,1197,157
,13時,3137,0,1641,861,12,22,1076,153
,14時,3113,0,1627,868,12,22,853,141
,15時,3167,0,1740,869,13,22,544,114
,16時,3266,0,1857,874,12,22,315,115
,17時,3227,0,1815,876,13,23,120,112
,18時,3248,0,1928,898,12,23,10,106
,19時,3264,0,1845,906,13,22,0,95
,20時,3076,0,1686,880,12,22,0,100
,21時,2911,0,1701,875,13,23,0,105
,22時,2776,0,1693,882,12,23,0,70
,23時,2760,0,1682,888,12,23,0,43
2021/5/20,0時,2662,0,1651,866,12,23,0,30
,1時,2745,0,1703,871,11,23,0,32
,2時,2872,0,1776,878,12,23,0,41
,3時,2990,0,1730,879,11,23,0,58
,4時,2944,0,1729,879,12,23,15,61
,5時,2853,0,1619,878,11,23,146,52
,6時,2895,0,1486,872,12,23,452,45
,7時,2880,0,1582,867,11,23,720,66
,8時,3050,0,1549,854,11,22,1071,85
,9時,3188,0,1448,861,12,22,1394,97
,10時,3329,0,1451,865,11,22,1630,122
,11時,3400,0,1438,871,11,22,1723,117
,12時,3217,0,1227,855,11,22,1718,120
,13時,3333,0,1367,859,11,22,1621,136
,14時,3291,0,1455,866,12,22,1371,139
,15時,3268,0,1721,869,11,22,994,134
,16時,3367,0,1922,878,12,22,634,107
,17時,3276,0,1995,897,12,23,247,105
,18時,3211,0,2095,919,13,23,19,113
,19時,3227,0,2171,911,12,22,0,123
,20時,3030,0,1895,899,12,22,0,142
,21時,2882,0,1781,905,12,23,0,180
,22時,2733,0,1597,899,13,23,0,199
,23時,2687,0,1577,907,12,23,0,224
2021/5/21,0時,2616,0,1605,899,12,23,0,251
,1時,2691,0,1618,902,11,23,0,260
,2時,2852,0,1755,903,11,23,0,218
,3時,2977,0,1771,901,12,23,0,219
,4時,2909,0,1640,911,11,23,17,219
,5時,2826,0,1596,922,12,23,149,231
,6時,2825,0,1601,904,11,23,263,244
,7時,2944,0,1663,900,11,23,394,260
,8時,3200,0,1836,888,12,22,494,248
,9時,3461,0,1972,893,11,22,516,252
,10時,3482,0,2089,881,12,22,464,233
,11時,3503,0,2060,884,11,22,403,217
,12時,3291,0,1992,872,11,22,333,239
,13時,3401,0,2028,890,12,22,319,242
,14時,3367,0,1930,900,11,22,305,272
,15時,3288,0,1965,904,11,22,222,263
,16時,3318,0,2093,906,12,22,165,255
,17時,3240,0,2083,913,13,23,73,238
,18時,3226,0,2066,932,12,23,8,246
,19時,3234,0,2001,927,12,22,0,245
,20時,3029,0,1743,912,12,22,0,250
,21時,2885,0,1655,906,13,23,0,261
,22時,2792,0,1621,898,12,23,0,258
,23時,2722,0,1690,905,12,23,0,256
2021/5/22,0時,2663,0,1634,893,11,23,0,235
,1時,2720,0,1682,895,12,23,0,247
,2時,2836,0,1674,892,11,23,0,232
,3時,2939,0,1781,905,11,23,0,208
,4時,2877,0,1745,914,12,23,13,174
,5時,2738,0,1540,915,11,23,127,149
,6時,2629,0,1424,892,11,23,329,158
,7時,2664,0,1423,895,11,23,399,177
,8時,2950,0,1551,888,12,23,516,190
,9時,3015,0,1609,887,11,23,519,217
,10時,3088,0,1635,887,11,23,593,213
,11時,3055,0,1706,893,12,23,488,211
,12時,2970,0,1708,883,11,23,455,208
,13時,2961,0,1725,888,11,23,455,205
,14時,2901,0,1597,888,11,27,420,187
,15時,2814,0,1408,887,12,34,298,165
,16時,2902,0,1465,886,12,42,211,137
,17時,2990,0,1577,906,12,45,105,102
,18時,3015,0,1680,925,12,45,9,84
,19時,3038,0,1734,925,13,45,0,96
,20時,2871,0,1672,904,12,45,0,111
,21時,2729,0,1683,905,12,45,0,116
,22時,2625,0,1594,895,13,45,0,126
,23時,2623,0,1643,898,12,45,0,129
2021/5/23,0時,2504,0,1625,888,11,45,0,110
,1時,2607,0,1638,894,12,45,0,88
,2時,2739,0,1721,894,11,45,0,68
,3時,2822,0,1784,893,11,45,0,66
,4時,2762,0,1690,914,12,45,15,80
,5時,2644,0,1473,903,11,45,86,79
,6時,2554,0,1387,864,11,45,186,69
,7時,2473,0,1282,863,12,45,312,52
,8時,2569,0,1210,863,11,45,507,56
,9時,2705,0,1271,858,11,45,719,50
,10時,2705,0,1256,853,12,45,944,69
,11時,2765,0,1238,867,11,45,1065,77
,12時,2675,0,1268,844,11,45,996,81
,13時,2616,0,1293,848,11,45,896,77
,14時,2564,0,1320,848,11,45,685,71
,15時,2613,0,1271,840,12,45,493,61
,16時,2762,0,1396,837,12,45,313,37
,17時,2822,0,1530,883,12,45,106,22
,18時,2920,0,1628,901,12,45,11,17
,19時,2991,0,1740,885,12,45,0,16
,20時,2845,0,1672,884,13,45,0,10
,21時,2673,0,1643,878,12,45,0,10
,22時,2561,0,1539,882,12,45,0,13
,23時,2532,0,1559,886,12,45,0,16
2021/5/24,0時,2496,0,1576,879,11,45,0,10
,1時,2570,0,1592,880,12,45,0,10
,2時,2718,0,1756,883,11,45,0,14
,3時,2840,0,1783,882,11,45,0,23
,4時,2850,0,1785,903,12,45,16,25
,5時,2731,0,1623,880,11,45,135,22
,6時,2702,0,1579,851,11,45,284,28
,7時,2827,0,1603,829,11,45,484,23
,8時,3020,0,1505,833,12,45,753,28
,9時,3316,0,1733,827,11,45,980,35
,10時,3454,0,1861,829,11,45,1002,51
,11時,3316,0,1807,828,11,45,867,49
,12時,3086,0,1675,811,12,45,811,57
,13時,3345,0,1932,815,11,45,798,50
,14時,3227,0,1856,816,11,45,551,51
,15時,3270,0,1979,834,11,45,329,44
,16時,3316,0,2003,848,13,45,199,38
,17時,3208,0,1982,899,12,45,82,33
,18時,3204,0,1995,912,12,45,9,35
,19時,3203,0,1991,886,12,45,0,23
,20時,2988,0,1886,880,13,45,0,13
,21時,2821,0,1747,878,12,45,0,14
,22時,2661,0,1734,879,12,45,0,11
,23時,2607,0,1694,881,12,45,0,7
2021/5/25,0時,2505,0,1634,863,12,45,0,9
,1時,2594,0,1664,861,11,45,0,27
,2時,2731,0,1698,856,11,45,0,44
,3時,2838,0,1824,861,11,45,0,85
,4時,2810,0,1759,872,11,45,19,95
,5時,2764,0,1625,870,11,45,136,99
,6時,2667,0,1486,817,12,45,199,99
,7時,2714,0,1388,807,11,45,386,112
,8時,3072,0,1555,818,11,45,654,90
,9時,3392,0,1531,816,11,45,931,92
,10時,3294,0,1562,811,11,45,994,115
,11時,3313,0,1520,804,11,45,1195,137
,12時,3080,0,1296,797,11,45,1372,156
,13時,3183,0,1416,803,11,45,1294,159
,14時,3122,0,1500,826,11,45,1078,149
,15時,3105,0,1639,846,12,45,794,124
,16時,3231,0,1743,875,12,45,573,116
,17時,3179,0,1777,918,13,45,235,112
,18時,3108,0,1895,925,12,45,22,74
,19時,3151,0,1997,907,12,45,0,44
,20時,2982,0,1980,903,12,45,0,31
,21時,2831,0,1822,890,12,45,0,27
,22時,2686,0,1698,871,12,45,0,20
,23時,2617,0,1617,870,12,45,0,25
2021/5/26,0時,2483,0,1505,861,11,45,0,25
,1時,2546,0,1550,872,11,45,0,20
,2時,2732,0,1689,875,11,45,0,14
,3時,2835,0,1754,887,12,45,0,16
,4時,2769,0,1697,887,11,45,30,23
,5時,2680,0,1554,874,11,45,227,31
,6時,2652,0,1418,841,11,45,571,44
,7時,2712,0,1227,835,11,45,951,85
,8時,2941,0,1269,830,11,45,1297,109
,9時,3233,0,1321,832,11,45,1588,110
,10時,3368,0,1377,824,12,51,1614,136
,11時,3491,0,1466,821,11,51,1591,183
,12時,3159,0,1262,810,11,49,1394,199
,13時,3335,0,1353,816,13,50,1392,168
,14時,3193,0,1384,821,12,51,1187,172
,15時,3133,0,1535,847,12,51,845,180
,16時,3217,0,1791,849,12,52,589,176
,17時,3183,0,1942,909,13,52,243,142
,18時,3089,0,1930,917,12,52,23,114
,19時,3136,0,1953,908,12,52,0,107
,20時,2952,0,1922,906,12,52,0,80
,21時,2818,0,1866,909,12,52,0,76
,22時,2665,0,1837,895,12,52,0,60
,23時,2589,0,1734,891,12,52,0,52
2021/5/27,0時,2547,0,1742,869,11,52,0,39
,1時,2604,0,1719,862,11,52,0,43
,2時,2742,0,1703,865,11,52,0,45
,3時,2832,0,1805,872,11,52,0,40
,4時,2766,0,1693,870,11,52,33,30
,5時,2700,0,1657,861,11,52,216,27
,6時,2721,0,1636,824,12,52,477,25
,7時,2861,0,1635,828,11,52,725,21
,8時,3155,0,1665,841,11,52,968,17
,9時,3337,0,1712,841,11,51,1138,25
,10時,3471,0,1906,822,12,51,1167,36
,11時,3364,0,1923,813,11,51,1018,55
,12時,3316,0,1864,808,11,52,1027,69
,13時,3454,0,2000,816,12,51,766,93
,14時,3327,0,2001,823,12,51,531,127
,15時,3228,0,1904,834,12,51,329,143
,16時,3245,0,1983,843,13,52,201,151
,17時,3197,0,1989,885,12,52,79,164
,18時,3205,0,1975,919,12,52,8,153
,19時,3199,0,1871,908,13,52,0,125
,20時,2998,0,1840,895,12,52,0,96
,21時,2841,0,1773,890,12,52,0,85
,22時,2694,0,1726,886,12,52,0,76
,23時,2656,0,1739,892,12,52,0,77
2021/5/28,0時,2584,0,1712,868,11,52,0,60
,1時,2645,0,1739,874,11,52,0,45
,2時,2775,0,1758,874,11,52,0,48
,3時,2882,0,1732,892,11,52,0,49
,4時,2875,0,1754,891,12,52,12,53
,5時,2869,0,1857,880,11,52,83,60
,6時,2851,0,1883,833,11,52,124,56
,7時,2882,0,1756,830,11,52,203,63
,8時,3127,0,1806,827,11,52,312,53
,9時,3278,0,1880,822,11,51,401,52
,10時,3284,0,1852,828,12,51,526,49
,11時,3181,0,1758,821,11,51,656,53
,12時,3072,0,1690,802,11,52,812,52
,13時,3294,0,1876,811,12,51,775,50
,14時,3396,0,1957,808,11,51,625,41
,15時,3262,0,1977,819,12,51,381,34
,16時,3261,0,2008,853,12,52,268,25
,17時,3180,0,1987,886,13,52,105,30
,18時,3174,0,2057,912,12,52,8,54
,19時,3169,0,2007,895,12,52,0,110
,20時,2982,0,1827,891,12,52,0,158
