月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,17時,3291,0,2159,491,12,15,54,227
,18時,3469,0,2251,535,13,15,0,229
,19時,3500,0,2284,489,13,15,0,225
,20時,3312,0,2203,464,12,15,0,211
,21時,3152,0,2055,476,13,15,0,205
,22時,3013,0,1940,470,13,15,0,213
,23時,2983,0,1939,452,12,15,0,201
2019/4/17,0時,2876,0,1839,469,12,15,0,201
,1時,3003,0,1953,483,12,15,0,205
,2時,3118,0,2071,489,11,15,0,191
,3時,3164,0,2054,546,12,15,0,171
,4時,3204,0,2002,552,11,15,0,169
,5時,3132,0,1996,535,12,15,48,153
,6時,3076,0,1963,455,12,15,268,142
,7時,2919,0,1849,395,11,15,587,157
,8時,3041,0,1766,395,12,15,867,160
,9時,3146,0,1717,352,12,15,1063,180
,10時,3159,0,1639,377,12,15,1157,188
,11時,3171,0,1621,398,13,15,1187,189
,12時,2959,0,1617,376,12,15,1151,187
,13時,3088,0,1605,391,13,15,1050,190
,14時,3063,0,1638,396,12,15,855,185
,15時,3088,0,1781,436,13,15,573,170
,16時,3235,0,1954,517,13,15,283,161
,17時,3276,0,2064,506,14,15,53,141
,18時,3413,0,2219,541,13,15,0,129
,19時,3414,0,2211,553,13,15,1,110
,20時,3218,0,2173,540,13,15,0,106
,21時,3033,0,2049,537,13,15,0,110
,22時,2869,0,1966,536,13,15,0,117
,23時,2881,0,1896,538,13,15,0,122
2019/4/18,0時,2818,0,1812,481,12,15,0,128
,1時,2911,0,2016,492,12,15,0,125
,2時,3034,0,2062,536,13,15,0,134
,3時,3111,0,2065,592,12,15,0,135
,4時,3114,0,2036,602,12,15,0,129
,5時,3049,0,2071,585,12,15,47,122
,6時,3025,0,2081,497,12,15,242,96
,7時,2881,0,1791,460,13,15,504,65
,8時,3055,0,1762,471,12,15,791,43
,9時,3210,0,1697,467,12,15,992,70
,10時,3200,0,1650,455,12,15,1052,113
,11時,3191,0,1573,472,12,15,1076,129
,12時,2994,0,1556,457,13,15,1044,138
,13時,3133,0,1626,501,12,15,967,125
,14時,3180,0,1817,477,12,15,765,90
,15時,3195,0,1996,475,12,15,457,68
,16時,3287,0,2135,553,13,15,176,63
,17時,3321,0,2214,610,14,15,38,52
,18時,3459,0,2342,622,13,15,1,75
,19時,3424,0,2308,615,13,15,1,107
,20時,3220,0,2184,595,13,15,1,120
,21時,3056,0,1981,589,13,15,0,137
,22時,2939,0,1861,540,14,15,0,139
,23時,2919,0,1954,542,13,15,0,122
2019/4/19,0時,2819,0,1879,555,12,15,0,111
,1時,2983,0,2037,576,12,15,0,106
,2時,3122,0,2171,597,12,15,0,93
,3時,3185,0,2209,633,12,15,0,54
,4時,3184,0,2158,636,12,15,0,64
,5時,3129,0,2078,638,12,15,25,96
,6時,3164,0,2096,618,12,15,59,117
,7時,3204,0,2053,572,13,15,156,150
,8時,3400,0,2029,565,12,15,281,189
,9時,3496,0,2138,453,12,15,473,234
,10時,3465,0,1968,457,12,15,589,244
,11時,3437,0,1873,463,12,15,753,247
,12時,3218,0,1887,449,12,15,773,237
,13時,3289,0,1975,476,12,15,703,265
,14時,3242,0,1929,480,13,15,598,278
,15時,3232,0,1968,521,13,15,456,273
,16時,3317,0,2013,558,13,15,238,257
,17時,3343,0,2056,612,13,15,54,204
,18時,3502,0,2136,620,13,15,0,151
,19時,3517,0,2202,615,14,15,1,130
,20時,3333,0,2220,586,13,15,0,107
,21時,3176,0,2140,584,13,15,0,84
,22時,3026,0,1962,593,13,15,0,81
,23時,3039,0,2045,594,13,15,0,81
2019/4/20,0時,2978,0,2044,576,12,15,0,84
,1時,3062,0,2125,580,12,15,0,78
,2時,3167,0,2145,591,12,15,0,74
,3時,3265,0,2204,607,13,15,0,63
,4時,3247,0,2173,624,12,15,0,53
,5時,3145,0,2081,564,12,15,53,58
,6時,3041,0,2006,546,12,15,320,58
,7時,2810,0,1697,521,12,15,637,53
,8時,2899,0,1484,503,12,15,919,69
,9時,3043,0,1490,457,12,15,1095,70
,10時,3206,0,1551,462,13,15,1129,85
,11時,3264,0,1623,465,12,15,1110,98
,12時,3009,0,1435,441,12,15,968,129
,13時,2934,0,1461,455,12,15,839,127
,14時,2890,0,1542,453,13,15,756,122
,15時,2926,0,1834,461,13,15,515,102
,16時,3045,0,1954,490,13,15,270,89
,17時,3130,0,2167,545,13,15,56,61
,18時,3340,0,2449,596,13,15,0,38
,19時,3385,0,2474,572,13,15,1,27
,20時,3266,0,2504,499,13,15,0,15
,21時,3152,0,2301,491,13,15,0,17
,22時,3032,0,2219,472,14,15,0,10
,23時,3086,0,2285,463,13,15,0,5
2019/4/21,0時,3042,0,2275,429,12,15,0,10
,1時,3111,0,2295,478,12,15,0,8
,2時,3197,0,2261,531,12,15,0,4
,3時,3277,0,2338,544,12,15,0,7
,4時,3236,0,2309,557,12,15,0,11
,5時,3086,0,2256,524,12,15,59,15
,6時,2909,0,1951,471,12,15,327,15
,7時,2678,0,1628,458,12,15,652,16
,8時,2611,0,1385,409,12,15,927,26
,9時,2714,0,1413,412,12,15,1110,51
,10時,2685,0,1393,412,12,15,1199,47
,11時,2720,0,1393,418,12,15,1225,44
,12時,2638,0,1371,396,12,15,1187,55
,13時,2568,0,1298,405,13,15,1079,59
,14時,2529,0,1384,396,13,15,882,55
,15時,2597,0,1414,377,13,15,596,49
,16時,2805,0,1755,416,13,15,302,48
,17時,2972,0,2016,462,12,15,62,57
,18時,3211,0,2264,464,13,15,0,52
,19時,3258,0,2372,452,13,15,1,54
,20時,3151,0,2424,403,14,15,0,70
,21時,2973,0,2284,393,13,15,0,69
,22時,2859,0,2102,401,13,15,0,54
,23時,2874,0,2156,404,13,15,0,38
2019/4/22,0時,2847,0,2051,385,12,15,0,18
,1時,2934,0,2163,413,12,15,0,16
,2時,3030,0,2255,485,12,15,0,11
,3時,3126,0,2295,533,12,15,0,10
,4時,3143,0,2224,547,12,15,0,11
,5時,3093,0,2140,540,12,15,49,15
,6時,3049,0,2032,480,12,15,252,16
,7時,2960,0,1737,403,12,15,548,27
,8時,3022,0,1733,397,12,15,823,37
,9時,3165,0,1753,369,12,15,1032,34
,10時,3151,0,1725,365,12,15,1094,42
,11時,3168,0,1769,374,12,15,1030,50
,12時,3064,0,1636,352,12,15,1104,56
,13時,3149,0,1764,365,12,15,1010,64
,14時,3135,0,2039,373,13,15,836,62
,15時,3187,0,2161,383,13,15,563,50
,16時,3316,0,2229,437,13,15,279,37
,17時,3329,0,2402,515,13,15,60,23
,18時,3475,0,2344,578,13,15,0,17
,19時,3496,0,2309,520,13,15,1,33
,20時,3320,0,2116,521,13,15,0,45
,21時,3151,0,2058,519,13,15,0,38
,22時,2948,0,2023,477,13,15,0,41
,23時,2981,0,2039,473,13,15,0,44
2019/4/23,0時,2898,0,1973,448,12,15,0,55
,1時,3030,0,1932,493,12,15,0,62
,2時,3125,0,1931,542,12,15,0,80
,3時,3189,0,2062,568,12,15,0,92
,4時,3199,0,2134,590,12,15,0,98
,5時,3133,0,2008,580,12,15,67,100
,6時,3145,0,1862,545,11,15,333,101
,7時,3050,0,1818,458,13,15,601,91
,8時,3232,0,2007,450,12,15,742,99
,9時,3349,0,1972,438,11,15,817,122
,10時,3404,0,2065,437,12,15,802,137
,11時,3427,0,2115,443,12,15,727,141
,12時,3286,0,2156,415,12,15,624,130
,13時,3385,0,2328,448,12,15,499,119
,14時,3582,0,2451,456,13,15,428,93
,15時,3530,0,2468,454,13,15,190,125
,16時,3495,0,2403,496,12,15,88,170
,17時,3475,0,2473,533,13,15,29,179
,18時,3582,0,2555,597,13,15,1,182
,19時,3553,0,2576,569,13,15,1,163
,20時,3393,0,2312,568,13,15,1,185
,21時,3196,0,2225,528,13,15,0,218
,22時,3026,0,2183,470,12,15,0,221
,23時,3035,0,2194,475,13,15,0,203
2019/4/24,0時,2939,0,2317,468,12,15,0,198
,1時,3011,0,2253,540,12,15,0,206
,2時,3131,0,2288,572,12,15,0,206
,3時,3222,0,2344,571,12,15,0,199
,4時,3249,0,2343,575,12,15,0,193
,5時,3156,0,2333,568,12,15,48,184
,6時,3175,0,2428,523,12,15,245,163
,7時,3020,0,2308,500,12,15,474,166
,8時,3155,0,2260,494,12,15,738,176
,9時,3265,0,2321,475,12,15,934,184
,10時,3219,0,2394,434,12,15,1031,175
,11時,3258,0,2394,443,12,15,1069,165
,12時,3092,0,2337,435,13,15,1004,140
,13時,3326,0,2539,494,12,15,807,105
,14時,3265,0,2626,492,12,15,570,80
,15時,3254,0,2596,500,12,15,382,66
,16時,3339,0,2746,567,12,15,136,39
,17時,3359,0,2828,595,14,15,23,22
,18時,3489,0,2844,605,13,15,1,11
,19時,3451,0,2712,603,13,15,1,13
,20時,3266,0,2502,633,13,15,1,17
,21時,3116,0,2429,624,13,15,0,13
,22時,2960,0,2398,608,13,15,0,16
,23時,2985,0,2385,620,14,15,0,16
2019/4/25,0時,2874,0,2188,605,12,15,0,35
,1時,2947,0,2229,624,12,15,0,63
,2時,3052,0,2175,639,12,15,0,91
,3時,3139,0,2181,635,13,15,0,86
,4時,3174,0,2231,632,12,15,0,93
,5時,3145,0,2268,637,12,15,35,80
,6時,3168,0,2236,639,12,15,85,74
,7時,3158,0,2135,627,12,15,189,87
,8時,3394,0,2418,622,12,15,354,62
,9時,3613,0,2492,614,12,15,490,56
,10時,3460,0,2282,620,12,15,539,64
,11時,3356,0,2226,636,12,15,531,74
,12時,3074,0,1975,612,12,15,665,104
,13時,3103,0,1811,643,12,15,749,128
,14時,3119,0,1843,652,13,15,691,133
,15時,3165,0,1961,645,13,15,507,131
,16時,3285,0,2121,647,13,15,254,143
,17時,3323,0,2327,654,13,15,56,157
,18時,3452,0,2498,663,13,15,1,149
,19時,3481,0,2557,661,13,15,1,119
,20時,3332,0,2475,663,13,15,1,100
,21時,3154,0,2280,666,14,15,0,76
,22時,3071,0,2338,650,13,15,0,55
,23時,3086,0,2360,654,13,15,0,60
2019/4/26,0時,2951,0,2207,627,12,15,0,60
,1時,3034,0,2257,658,12,15,0,65
,2時,3175,0,2354,663,12,15,0,60
,3時,3248,0,2271,657,12,15,0,61
,4時,3250,0,2266,657,12,15,0,82
,5時,3202,0,2248,658,12,15,39,106
,6時,3267,0,2402,658,12,15,97,113
,7時,3274,0,2530,627,12,15,195,123
,8時,3475,0,2638,610,12,15,329,140
,9時,3600,0,2665,605,12,15,405,137
,10時,3586,0,2751,595,13,15,412,133
,11時,3601,0,2790,596,12,15,383,141
,12時,3420,0,2579,569,12,15,349,166
,13時,3559,0,2714,601,12,15,308,175
,14時,3543,0,2733,608,13,15,207,165
,15時,3521,0,2835,598,13,15,139,165
,16時,3576,0,2981,610,13,15,55,149
,17時,3562,0,2903,646,13,15,13,147
,18時,3652,0,2815,650,13,15,1,135
,19時,3635,0,2767,648,13,15,1,128
,20時,3491,0,2544,628,13,15,1,121
,21時,3316,0,2407,630,13,15,0,107
