月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,23時,2925,0,2161,273,16,20,0,114
2019/10/27,0時,2762,0,2092,252,14,20,0,136
,1時,2778,0,2024,284,14,20,0,152
,2時,2917,0,2000,287,15,20,0,178
,3時,3042,0,2125,293,14,20,0,210
,4時,3072,0,2081,321,15,20,0,232
,5時,2963,0,2063,319,14,20,0,235
,6時,2888,0,2030,275,15,20,30,239
,7時,2843,0,1999,255,14,20,161,243
,8時,2760,0,1837,222,14,20,326,249
,9時,2749,0,1507,226,15,20,600,263
,10時,2701,0,1354,209,14,20,762,273
,11時,2647,0,1411,224,14,20,814,285
,12時,2594,0,1484,175,15,20,753,291
,13時,2645,0,1568,217,14,20,676,278
,14時,2686,0,1629,255,14,20,484,264
,15時,2762,0,1770,315,15,20,185,258
,16時,3033,0,2042,381,14,20,7,263
,17時,3293,0,2096,446,15,20,0,256
,18時,3286,0,2073,438,15,20,0,251
,19時,3262,0,2191,409,16,20,0,216
,20時,3119,0,2327,324,15,20,0,214
,21時,2973,0,2081,285,15,20,0,219
,22時,2866,0,2052,275,15,20,0,212
,23時,2815,0,2095,269,16,20,0,190
2019/10/28,0時,2679,0,2038,226,14,20,0,161
,1時,2712,0,1962,240,14,20,0,156
,2時,2865,0,2022,238,14,20,0,141
,3時,3017,0,2137,277,14,20,0,127
,4時,3134,0,2202,279,15,20,0,121
,5時,3177,0,2242,272,14,20,0,133
,6時,3140,0,2323,253,14,20,61,125
,7時,3026,0,2207,211,14,20,383,102
,8時,3046,0,1905,215,15,20,739,93
,9時,3138,0,1891,203,14,20,992,107
,10時,3134,0,1732,179,14,20,1099,115
,11時,3162,0,1640,194,15,20,1084,117
,12時,2921,0,1558,167,14,20,993,129
,13時,3070,0,1691,189,15,20,849,119
,14時,3161,0,1809,216,14,20,587,100
,15時,3309,0,2192,294,15,20,236,84
,16時,3570,0,2675,394,15,20,7,55
,17時,3716,0,2741,435,15,20,0,36
,18時,3604,0,2737,424,15,20,0,37
,19時,3482,0,2704,362,15,20,0,41
,20時,3307,0,2535,261,16,20,0,37
,21時,3118,0,2394,237,15,20,0,40
,22時,2968,0,2228,219,15,20,0,43
,23時,2898,0,2209,222,15,20,0,41
2019/10/29,0時,2737,0,2099,195,14,20,0,48
,1時,2738,0,2110,203,15,20,0,57
,2時,2873,0,2207,225,14,20,0,69
,3時,3021,0,2266,268,14,20,0,87
,4時,3100,0,2294,270,14,20,0,101
,5時,3111,0,2261,266,15,20,0,122
,6時,3130,0,2267,233,14,20,48,146
,7時,3112,0,2032,210,14,20,294,149
,8時,3185,0,1941,189,14,20,555,139
,9時,3194,0,1787,186,14,20,674,136
,10時,3123,0,1649,180,15,20,835,139
,11時,3184,0,1692,195,14,20,844,152
,12時,3024,0,1664,162,14,20,683,145
,13時,3321,0,2025,169,15,20,593,134
,14時,3471,0,2295,217,14,20,374,130
,15時,3465,0,2632,286,14,20,113,115
,16時,3651,0,2748,403,14,20,1,128
,17時,3741,0,2770,452,14,20,0,126
,18時,3622,0,2687,429,16,20,0,130
,19時,3495,0,2584,370,15,20,0,149
,20時,3310,0,2530,273,15,20,0,109
,21時,3098,0,2328,259,15,20,0,163
,22時,2929,0,2236,236,16,20,0,124
,23時,2887,0,2283,221,15,20,0,120
2019/10/30,0時,2741,0,2098,205,14,20,0,128
,1時,2794,0,2128,213,15,20,0,135
,2時,2914,0,2204,221,14,20,0,167
,3時,3027,0,2294,242,14,20,0,187
,4時,3126,0,2316,278,15,20,0,212
,5時,3111,0,2364,261,14,20,0,217
,6時,3073,0,2301,213,14,20,41,244
,7時,3067,0,2057,197,14,20,284,260
,8時,3058,0,1868,195,15,20,525,254
,9時,3255,0,1910,201,14,20,788,285
,10時,3311,0,1903,192,15,20,873,300
,11時,3305,0,1859,201,14,20,911,305
,12時,3081,0,1922,179,15,20,855,303
,13時,3259,0,2084,182,14,20,658,289
,14時,3309,0,2171,240,15,20,487,271
,15時,3441,0,2323,312,14,20,197,244
,16時,3653,0,2605,380,14,20,4,237
,17時,3749,0,2635,391,15,20,0,253
,18時,3636,0,2595,362,15,20,0,252
,19時,3515,0,2583,315,15,20,0,244
,20時,3310,0,2490,245,15,20,0,230
,21時,3155,0,2395,238,16,20,0,229
,22時,2965,0,2208,217,15,20,0,235
,23時,2902,0,2222,206,15,20,0,240
2019/10/31,0時,2783,0,2326,153,15,20,0,231
,1時,2821,0,2363,145,14,20,0,201
,2時,2919,0,2385,171,14,20,0,191
,3時,3076,0,2452,266,15,20,0,183
,4時,3157,0,2464,281,14,20,0,168
,5時,3131,0,2426,286,14,20,0,149
,6時,3095,0,2409,204,15,20,44,131
,7時,3098,0,2351,195,14,20,291,108
,8時,3289,0,2467,193,15,20,493,103
,9時,3470,0,2456,190,14,20,670,115
,10時,3548,0,2609,165,14,20,642,153
,11時,3547,0,2657,171,14,20,578,162
,12時,3308,0,2407,137,15,20,610,176
,13時,3409,0,2357,162,14,20,578,201
,14時,3416,0,2460,192,14,20,368,216
,15時,3476,0,2515,237,14,20,135,197
,16時,3653,0,2701,311,15,20,0,187
,17時,3718,0,2717,339,14,20,0,209
,18時,3605,0,2659,316,15,20,0,224
,19時,3493,0,2640,247,15,20,0,253
,20時,3286,0,2513,238,15,20,0,279
,21時,3108,0,2363,246,15,20,0,297
,22時,2963,0,2391,226,16,20,0,282
,23時,2851,0,2304,201,15,20,0,249
2019/11/1,0時,2737,0,2126,133,14,21,0,204
,1時,2766,0,2058,155,14,21,0,247
,2時,2902,0,2162,196,15,21,0,228
,3時,3020,0,2265,223,14,21,0,221
,4時,3113,0,2285,249,14,21,0,248
,5時,3132,0,2312,238,15,21,0,253
,6時,3075,0,2550,174,14,21,13,274
,7時,3099,0,2405,184,14,21,192,290
,8時,3164,0,2334,193,14,21,437,296
,9時,3300,0,2272,208,14,21,661,306
,10時,3328,0,2089,225,15,21,808,327
,11時,3402,0,2048,222,14,21,967,331
,12時,3344,0,2090,177,14,21,887,334
,13時,3507,0,2410,183,14,21,606,334
,14時,3365,0,2335,220,14,21,341,342
,15時,3415,0,2521,240,16,21,83,327
,16時,3680,0,2635,258,15,21,0,307
,17時,3722,0,2728,283,15,21,0,299
,18時,3610,0,2642,317,15,21,0,293
,19時,3470,0,2630,316,15,21,0,293
,20時,3279,0,2576,273,15,21,0,282
,21時,3147,0,2345,285,16,21,0,277
,22時,2989,0,2418,242,15,21,0,265
,23時,2883,0,2154,219,15,21,0,260
2019/11/2,0時,2763,0,2028,197,14,21,0,263
,1時,2785,0,2035,206,14,21,0,235
,2時,2893,0,2117,212,14,21,0,268
,3時,3053,0,2248,227,15,21,0,282
,4時,3091,0,2296,224,14,21,0,289
,5時,3097,0,2261,226,14,21,0,303
,6時,2993,0,2303,191,14,21,22,300
,7時,2940,0,2147,194,14,21,303,294
,8時,3117,0,2220,197,14,21,642,285
,9時,3197,0,2012,202,14,21,825,282
,10時,3086,0,1766,174,15,21,973,278
,11時,3114,0,1776,185,14,21,1005,291
,12時,2924,0,1767,136,14,21,961,307
,13時,2943,0,1877,170,14,21,797,304
,14時,3008,0,1954,182,15,21,499,300
,15時,3106,0,2192,204,14,21,133,289
,16時,3408,0,2404,249,14,21,3,284
,17時,3555,0,2454,310,15,21,0,276
,18時,3497,0,2418,311,16,21,0,279
,19時,3394,0,2444,282,15,21,0,280
,20時,3232,0,2499,233,15,21,0,280
,21時,3034,0,2455,215,15,21,0,257
,22時,2915,0,2234,212,16,21,0,246
,23時,2871,0,2094,194,15,21,0,245
2019/11/3,0時,2750,0,2007,145,14,21,0,217
,1時,2781,0,2010,177,14,21,0,225
,2時,2887,0,2037,230,14,21,0,232
,3時,3028,0,2162,246,14,21,0,236
,4時,3076,0,2208,265,15,21,0,211
,5時,3034,0,2239,254,14,21,0,162
,6時,2911,0,2237,184,14,21,24,130
,7時,2669,0,1932,190,14,21,293,119
,8時,2657,0,1790,202,14,21,712,109
,9時,2701,0,1643,207,15,21,1011,124
,10時,2630,0,1550,191,14,21,1093,133
,11時,2577,0,1401,200,14,21,1090,142
,12時,2569,0,1454,157,14,21,1030,150
,13時,2609,0,1772,175,14,21,772,142
,14時,2599,0,1948,201,14,21,501,123
,15時,2757,0,1981,250,14,21,143,105
,16時,3119,0,2115,297,15,21,2,79
,17時,3357,0,2118,346,15,21,0,85
,18時,3329,0,2199,367,15,21,0,76
,19時,3284,0,2377,320,16,21,0,77
,20時,3166,0,2380,275,15,21,0,57
,21時,3033,0,2322,280,15,21,0,50
,22時,2884,0,2278,216,15,21,0,56
,23時,2861,0,2328,200,15,21,0,38
2019/11/4,0時,2770,0,2240,161,15,21,0,35
,1時,2781,0,2268,182,14,21,0,47
,2時,2904,0,2354,217,14,21,0,36
,3時,3061,0,2505,243,14,21,0,33
,4時,3136,0,2584,269,14,21,0,30
,5時,3111,0,2552,271,15,21,0,28
,6時,3020,0,2484,221,14,21,24,23
,7時,2897,0,2191,232,14,21,289,25
,8時,3026,0,2135,220,14,21,710,37
,9時,3090,0,1951,213,14,21,936,37
,10時,3067,0,1916,184,14,21,960,37
,11時,3103,0,2117,177,14,21,883,44
,12時,3053,0,2201,136,14,21,744,63
,13時,3110,0,2209,144,14,21,643,63
,14時,3119,0,2359,155,14,21,398,77
,15時,3172,0,2428,191,14,21,93,72
,16時,3436,0,2605,247,15,21,1,75
,17時,3572,0,2661,310,15,21,0,88
,18時,3533,0,2666,324,15,21,0,91
,19時,3457,0,2757,241,15,21,0,84
,20時,3326,0,2806,179,15,21,0,73
,21時,3144,0,2769,192,16,21,0,57
,22時,2945,0,2556,170,15,21,0,56
,23時,2956,0,2388,170,15,21,0,33
2019/11/5,0時,2828,0,2328,126,14,21,0,38
,1時,2868,0,2385,143,14,21,0,43
,2時,3012,0,2522,164,14,21,0,50
,3時,3168,0,2615,219,14,21,0,47
,4時,3236,0,2652,234,15,21,0,47
,5時,3268,0,2649,248,14,21,0,42
,6時,3280,0,2822,228,14,21,25,31
,7時,3210,0,2766,207,14,21,285,22
,8時,3404,0,2799,185,14,21,569,24
,9時,3540,0,2734,193,14,21,737,35
,10時,3486,0,2706,145,14,21,903,62
,11時,3465,0,2626,149,14,21,969,85
,12時,3238,0,2618,114,15,21,912,100
,13時,3358,0,2599,138,14,21,734,109
,14時,3372,0,2628,140,13,21,410,121
,15時,3518,0,2740,174,15,21,108,125
,16時,3789,0,3095,225,14,21,1,134
,17時,3844,0,3115,280,15,21,0,142
,18時,3743,0,2937,304,15,21,0,158
,19時,3642,0,2951,273,15,21,0,130
,20時,3460,0,2917,192,15,21,0,109
,21時,3262,0,2786,172,15,21,0,138
,22時,3042,0,2601,159,15,21,0,196
,23時,2984,0,2398,159,15,21,0,239
2019/11/6,0時,2847,0,2067,139,14,21,0,313
,1時,2892,0,2104,142,14,21,0,285
,2時,3041,0,2353,149,14,21,0,289
,3時,3188,0,2408,222,14,21,0,318
,4時,3281,0,2433,261,15,21,0,335
,5時,3286,0,2493,259,14,21,0,328
,6時,3314,0,2596,233,14,21,13,337
,7時,3277,0,2409,179,14,21,188,334
,8時,3509,0,2679,151,14,21,426,306
,9時,3581,0,2612,157,14,21,573,295
,10時,3557,0,2527,156,14,21,670,307
,11時,3571,0,2647,147,14,21,613,297
,12時,3424,0,2652,122,14,21,531,285
,13時,3556,0,2677,134,14,21,423,275
,14時,3514,0,2747,143,15,21,271,246
,15時,3602,0,2843,168,14,21,77,233
,16時,3899,0,3008,214,15,21,0,219
,17時,3922,0,2997,253,15,21,0,199
,18時,3820,0,2889,290,15,21,0,210
,19時,3719,0,2830,280,16,21,0,215
,20時,3542,0,2747,243,15,21,0,205
,21時,3330,0,2666,185,15,21,0,209
,22時,3137,0,2511,191,16,21,0,186
,23時,3114,0,2517,182,15,21,0,186
2019/11/7,0時,3020,0,2285,149,14,21,0,180
,1時,3087,0,2345,144,14,21,0,173
,2時,3207,0,2511,130,15,21,0,152
,3時,3310,0,2629,182,14,21,0,139
,4時,3396,0,2755,248,14,21,0,152
,5時,3413,0,2709,262,15,21,0,164
,6時,3420,0,2739,252,14,21,10,162
,7時,3410,0,2685,198,14,21,117,160
,8時,3623,0,2739,171,14,21,334,150
,9時,3808,0,2768,176,14,21,367,137
,10時,3784,0,2687,155,15,21,423,116
,11時,3958,0,2922,161,14,21,377,98
,12時,3841,0,2937,125,14,21,300,75
,13時,4071,0,3155,141,14,21,156,34
,14時,4024,0,3057,172,14,21,74,37
,15時,4020,0,2851,253,14,21,23,82
,16時,4176,0,2939,339,16,21,0,141
,17時,4142,0,2792,399,15,21,0,182
,18時,4043,0,2726,443,15,21,0,216
,19時,3935,0,2673,503,15,21,0,264
,20時,3720,0,2466,469,15,21,0,283
,21時,3563,0,2452,389,16,21,0,307
,22時,3359,0,2432,327,15,21,0,317
,23時,3352,0,2359,259,15,21,0,328
2019/11/8,0時,3254,0,2300,233,14,21,0,329
,1時,3319,0,2358,242,15,21,0,324
,2時,3450,0,2492,238,14,21,0,320
,3時,3596,0,2581,292,14,21,0,306
,4時,3664,0,2609,315,14,21,0,282
,5時,3628,0,2595,321,14,21,0,256
,6時,3691,0,2765,261,15,21,14,255
,7時,3576,0,2628,229,14,21,169,238
,8時,3634,0,2481,231,14,21,476,220
,9時,3789,0,2592,229,15,21,680,201
,10時,3875,0,2946,224,14,21,626,217
,11時,3863,0,2981,231,14,21,597,258
,12時,3572,0,2774,196,14,21,596,253
,13時,3758,0,2667,219,14,21,483,273
,14時,3850,0,2791,242,15,21,268,303
,15時,3950,0,2858,260,14,21,50,312
,16時,4152,0,2948,372,15,21,0,299
,17時,4177,0,2922,426,15,21,0,292
,18時,4059,0,2761,455,15,21,0,283
,19時,3941,0,2782,391,15,21,0,280
,20時,3748,0,2770,266,15,21,0,278
,21時,3560,0,2668,207,15,21,0,271
,22時,3398,0,2573,187,16,21,0,243
,23時,3366,0,2566,207,15,21,0,219
2019/11/9,0時,3242,0,2469,147,14,21,0,236
,1時,3262,0,2508,145,14,21,0,200
,2時,3380,0,2629,151,14,21,0,211
,3時,3564,0,2738,214,15,21,0,215
,4時,3627,0,2757,247,14,21,0,217
,5時,3549,0,2681,242,14,21,0,214
,6時,3517,0,2650,226,14,21,17,211
,7時,3376,0,2398,177,15,21,170,196
,8時,3453,0,2387,159,14,21,437,211
,9時,3517,0,2301,155,14,21,625,245
,10時,3470,0,2197,153,14,21,688,249
,11時,3554,0,2335,158,14,21,624,254
,12時,3238,0,2227,118,15,21,499,255
,13時,3234,0,2059,126,14,21,461,248
,14時,3253,0,2100,149,14,21,347,242
,15時,3414,0,2526,176,14,21,95,232
,16時,3736,0,2852,231,15,21,0,202
,17時,3840,0,2931,280,16,21,0,204
,18時,3793,0,2854,298,15,21,0,196
,19時,3703,0,2792,292,15,21,0,183
,20時,3527,0,2742,216,15,21,0,171
,21時,3340,0,2554,193,16,21,0,185
,22時,3175,0,2420,174,15,21,0,176
,23時,3213,0,2470,172,15,21,0,171
2019/11/10,0時,3119,0,2431,129,14,21,0,176
,1時,3210,0,2489,131,14,21,0,191
,2時,3323,0,2566,134,15,21,0,203
,3時,3457,0,2653,183,14,21,0,201
,4時,3486,0,2662,206,14,21,0,212
,5時,3394,0,2567,220,14,21,0,213
,6時,3275,0,2446,214,14,21,15,197
,7時,2999,0,2160,194,15,21,221,186
,8時,2855,0,2066,166,14,21,519,181
,9時,2853,0,1853,160,14,21,819,182
,10時,2842,0,1919,152,14,21,962,184
,11時,2814,0,1996,144,14,21,933,186
,12時,2783,0,1842,113,14,21,898,171
,13時,2796,0,1864,124,14,21,679,168
,14時,2849,0,1835,131,15,21,425,164
,15時,3059,0,2210,155,14,21,102,131
,16時,3421,0,2626,207,15,21,1,108
,17時,3608,0,2708,280,15,21,0,114
,18時,3608,0,2685,304,15,21,0,129
,19時,3584,0,2793,272,15,21,0,100
,20時,3493,0,2815,202,15,21,0,62
,21時,3305,0,2654,199,16,21,0,49
,22時,3095,0,2480,162,15,21,0,47
,23時,3138,0,2514,159,15,21,0,44
2019/11/11,0時,3011,0,2431,132,14,21,0,39
,1時,3065,0,2460,146,14,21,0,38
,2時,3231,0,2610,147,14,21,0,45
,3時,3388,0,2713,211,14,21,0,56
,4時,3479,0,2744,249,15,21,0,65
,5時,3518,0,2739,255,14,21,0,80
,6時,3541,0,2777,239,14,21,10,97
,7時,3391,0,2481,206,14,21,214,95
,8時,3441,0,2222,177,14,21,533,102
,9時,3572,0,2122,172,14,21,754,121
,10時,3513,0,2019,156,14,21,802,139
,11時,3453,0,2030,156,14,21,757,133
,12時,3312,0,2000,108,14,21,656,128
,13時,3603,0,2476,119,15,21,490,122
,14時,3712,0,2845,133,14,21,227,107
,15時,3767,0,3067,167,14,21,35,97
,16時,4025,0,3261,232,15,21,0,82
,17時,3994,0,3158,302,15,21,0,70
,18時,3869,0,3000,328,15,21,0,83
,19時,3726,0,2899,287,15,21,0,86
,20時,3538,0,2827,215,15,21,0,60
,21時,3317,0,2642,212,15,21,0,58
,22時,3143,0,2529,188,15,21,0,35
,23時,3117,0,2499,180,15,21,0,23
2019/11/12,0時,2942,0,2352,160,14,21,0,20
,1時,3013,0,2403,169,14,21,0,21
,2時,3144,0,2518,166,14,21,0,39
,3時,3318,0,2632,208,14,21,0,66
,4時,3401,0,2634,247,14,21,0,99
,5時,3399,0,2594,254,14,21,0,120
,6時,3419,0,2588,246,14,21,7,145
,7時,3356,0,2404,220,14,21,138,177
,8時,3532,0,2323,206,14,21,366,206
,9時,3644,0,2352,205,14,21,453,207
,10時,3569,0,2099,201,14,21,610,230
,11時,3545,0,2108,197,14,21,665,223
,12時,3284,0,1944,166,14,21,748,222
,13時,3470,0,2026,177,14,21,656,217
,14時,3524,0,2318,187,14,21,391,209
,15時,3657,0,2725,191,14,21,88,205
,16時,3935,0,3012,284,15,21,0,190
,17時,3959,0,2963,346,15,21,0,214
,18時,3847,0,2840,374,15,21,0,213
,19時,3722,0,2837,289,16,21,0,201
,20時,3555,0,2730,240,15,21,0,197
,21時,3365,0,2543,250,15,21,0,183
,22時,3162,0,2366,249,15,21,0,177
,23時,3136,0,2351,242,15,21,0,167
2019/11/13,0時,3005,0,2339,213,14,21,0,163
,1時,3053,0,2340,221,14,21,0,151
,2時,3217,0,2439,221,14,21,0,151
,3時,3386,0,2620,237,14,21,0,124
,4時,3511,0,2687,262,14,21,0,126
,5時,3581,0,2736,275,15,21,0,96
,6時,3556,0,2756,274,14,21,11,86
,7時,3373,0,2418,267,14,21,229,57
,8時,3379,0,2247,210,14,21,564,45
,9時,3425,0,2149,186,14,21,815,62
,10時,3308,0,1920,184,14,21,945,83
,11時,3291,0,1871,197,14,21,943,85
,12時,3256,0,2038,173,14,21,771,82
,13時,3515,0,2271,183,14,21,537,77
,14時,3648,0,2661,184,15,21,266,79
,15時,3728,0,2918,202,14,21,42,74
,16時,3983,0,3114,298,14,21,0,62
,17時,3954,0,3072,318,15,21,0,90
,18時,3861,0,2930,356,15,21,0,125
,19時,3697,0,2764,320,16,21,0,169
,20時,3474,0,2566,280,15,21,0,214
,21時,3290,0,2415,273,15,21,0,218
,22時,3079,0,2219,279,15,21,0,213
,23時,3064,0,2164,280,15,21,0,195
2019/11/14,0時,2918,0,2005,275,14,21,0,211
,1時,2984,0,2065,287,15,21,0,216
,2時,3116,0,2220,286,14,21,0,217
,3時,3261,0,2373,292,14,21,0,202
,4時,3374,0,2438,329,14,21,0,201
,5時,3377,0,2394,347,14,21,0,231
,6時,3362,0,2655,342,15,21,4,277
,7時,3350,0,2603,342,14,21,94,287
,8時,3432,0,2421,331,14,21,269,285
,9時,3493,0,2451,330,14,21,455,292
,10時,3406,0,2161,341,14,21,700,290
,11時,3402,0,2169,355,14,21,721,248
,12時,3275,0,2146,329,14,21,678,236
,13時,3603,0,2526,345,14,21,576,226
,14時,3755,0,2785,352,15,21,320,235
,15時,3927,0,3176,349,14,21,64,244
,16時,4231,0,3283,443,15,21,2,232
,17時,4306,0,3211,385,15,21,0,222
,18時,4227,0,3163,397,15,21,0,219
,19時,4096,0,3083,382,16,21,0,223
,20時,3940,0,2995,338,15,21,0,215
,21時,3757,0,2830,318,15,21,0,220
,22時,3530,0,2576,311,15,21,0,223
,23時,3556,0,2589,325,15,21,0,220
2019/11/15,0時,3431,0,2524,308,14,21,0,196
,1時,3511,0,2601,310,15,21,0,195
,2時,3640,0,2681,310,14,21,0,217
,3時,3746,0,2821,306,14,21,0,211
,4時,3850,0,2911,332,14,21,0,203
,5時,3879,0,2955,344,15,21,0,198
,6時,3891,0,3165,355,14,21,9,173
,7時,3727,0,2966,343,14,21,191,151
,8時,3816,0,2780,287,14,21,467,172
,9時,3968,0,2743,270,15,21,660,172
,10時,4067,0,2907,266,14,21,589,149
,11時,4155,0,3108,277,15,21,471,142
,12時,4049,0,3171,253,14,21,329,147
,13時,4233,0,3322,276,14,21,178,152
,14時,4246,0,3371,289,15,21,66,162
,15時,4286,0,3410,343,14,21,25,219
,16時,4459,0,3439,440,16,21,0,225
,17時,4433,0,3384,436,15,21,0,221
,18時,4313,0,3313,369,15,21,0,215
,19時,4163,0,3186,327,16,21,0,209
,20時,4030,0,3096,316,15,21,0,206
,21時,3801,0,2915,302,15,21,0,211
,22時,3578,0,2778,277,16,21,0,225
,23時,3590,0,2692,269,15,21,0,231
2019/11/16,0時,3454,0,2544,231,14,21,0,231
,1時,3548,0,2642,233,15,21,0,231
,2時,3720,0,2802,235,14,21,0,235
,3時,3842,0,2937,237,14,21,0,234
,4時,3899,0,2974,312,15,21,0,233
,5時,3826,0,2893,318,14,21,0,237
,6時,3742,0,2838,293,14,21,6,228
,7時,3603,0,2587,251,15,21,161,220
,8時,3568,0,2356,226,14,21,454,242
,9時,3607,0,2341,219,14,21,664,249
,10時,3556,0,2263,212,14,21,698,257
,11時,3535,0,2223,208,15,21,715,264
,12時,3374,0,2308,166,14,21,677,263
,13時,3406,0,2281,181,14,21,552,267
,14時,3537,0,2473,206,14,21,310,282
,15時,3793,0,2782,291,16,21,64,274
,16時,4008,0,3014,357,15,21,0,269
,17時,4070,0,3008,397,15,21,0,269
,18時,4018,0,2989,335,15,21,0,266
,19時,3931,0,2928,274,15,21,0,269
,20時,3840,0,2860,262,16,21,0,269
,21時,3668,0,2706,265,15,21,0,282
,22時,3509,0,2587,249,15,21,0,280
,23時,3531,0,2604,253,15,21,0,278
2019/11/17,0時,3439,0,2503,240,14,21,0,287
,1時,3485,0,2536,253,15,21,0,300
,2時,3618,0,2632,261,14,21,0,289
,3時,3764,0,2733,312,14,21,0,281
,4時,3819,0,2764,344,14,21,0,288
,5時,3777,0,2711,359,14,21,0,286
,6時,3760,0,2768,352,14,21,5,278
,7時,3597,0,2544,309,14,21,119,276
,8時,3445,0,2409,236,14,21,333,275
,9時,3368,0,2297,204,15,21,573,276
,10時,3168,0,2215,188,14,21,700,287
,11時,3040,0,2052,184,14,21,749,283
,12時,2972,0,1970,156,14,21,781,282
,13時,2974,0,1955,174,14,21,636,274
,14時,3084,0,2042,206,14,21,374,277
,15時,3314,0,2308,299,14,21,76,262
,16時,3634,0,2638,358,15,21,0,248
,17時,3813,0,2842,375,15,21,0,216
,18時,3816,0,2821,340,15,21,0,193
,19時,3743,0,2848,321,15,21,0,154
,20時,3661,0,2874,303,16,21,0,124
,21時,3504,0,2724,253,15,21,0,112
,22時,3314,0,2542,227,15,21,0,113
,23時,3342,0,2592,228,15,21,0,110
2019/11/18,0時,3313,0,2638,195,14,21,0,60
,1時,3439,0,2757,229,14,21,0,34
,2時,3564,0,2851,275,14,21,0,30
,3時,3703,0,2921,313,14,21,0,37
,4時,3778,0,2903,377,14,21,0,51
,5時,3803,0,2895,355,14,21,0,108
,6時,3838,0,2956,303,14,21,2,131
,7時,3817,0,2949,280,14,21,103,143
,8時,4108,0,3015,271,14,21,158,178
,9時,4396,0,3121,286,14,21,159,169
,10時,4430,0,3095,295,15,21,162,224
,11時,4528,0,3203,285,14,21,122,216
,12時,4307,0,3314,223,14,21,67,233
,13時,4450,0,3327,212,13,21,54,252
,14時,4370,0,3337,224,14,21,34,253
,15時,4266,0,3227,275,14,21,12,283
,16時,4346,0,3183,416,16,21,0,261
,17時,4243,0,3037,449,15,21,0,273
,18時,4135,0,2978,435,15,21,0,265
,19時,3957,0,2918,374,14,21,0,251
,20時,3764,0,2813,319,15,21,0,240
,21時,3593,0,2625,323,15,21,0,242
,22時,3368,0,2357,297,15,21,0,286
,23時,3350,0,2369,277,15,21,0,309
2019/11/19,0時,3253,0,2270,264,14,21,0,317
,1時,3364,0,2391,293,14,21,0,322
,2時,3520,0,2469,309,14,21,0,327
,3時,3648,0,2594,326,14,21,0,325
,4時,3735,0,2654,354,15,21,0,324
,5時,3746,0,2657,372,14,21,0,304
,6時,3753,0,2769,304,14,21,3,294
,7時,3548,0,2568,262,14,21,156,300
,8時,3620,0,2497,236,14,21,439,294
,9時,3686,0,2422,218,14,21,614,267
,10時,3591,0,2467,207,14,21,726,265
,11時,3622,0,2566,207,14,21,718,270
,12時,3351,0,2366,161,14,21,678,270
,13時,3600,0,2450,187,15,21,539,300
,14時,3798,0,2556,213,14,21,313,304
,15時,4006,0,2883,299,15,21,58,293
,16時,4311,0,3177,401,15,21,0,292
,17時,4301,0,3088,444,15,21,0,301
,18時,4232,0,3075,402,15,21,0,305
,19時,4128,0,3046,301,15,21,0,312
,20時,4013,0,2992,260,15,21,0,320
,21時,3822,0,2864,248,15,21,0,331
,22時,3660,0,2817,219,15,21,0,330
,23時,3781,0,2944,213,15,21,0,334
2019/11/20,0時,3654,0,2920,189,15,21,0,319
,1時,3734,0,3032,215,14,21,0,296
,2時,3898,0,3109,237,14,21,0,302
,3時,3980,0,3097,260,13,21,0,305
,4時,4056,0,3060,343,14,21,0,299
,5時,4065,0,3083,346,14,21,0,297
,6時,4108,0,3163,273,14,21,3,280
,7時,4034,0,3039,241,14,21,104,266
,8時,4167,0,3010,205,14,21,272,250
,9時,4003,0,2627,199,14,21,467,265
,10時,3836,0,2330,159,14,21,601,299
,11時,3759,0,2227,173,14,21,597,312
,12時,3592,0,2213,119,15,21,505,312
,13時,3912,0,2609,143,14,21,396,310
,14時,4096,0,2983,165,15,21,203,294
,15時,4255,0,3245,216,16,21,35,264
,16時,4466,0,3322,376,15,21,0,257
,17時,4395,0,3308,402,15,21,0,238
,18時,4297,0,3249,386,16,21,0,248
,19時,4145,0,3162,338,15,21,0,252
,20時,4009,0,3049,272,15,21,0,249
,21時,3832,0,2915,262,15,21,0,242
,22時,3597,0,2764,236,15,21,0,268
,23時,3623,0,2837,240,15,21,0,266
2019/11/21,0時,3483,0,2795,202,15,21,0,268
,1時,3630,0,2941,220,14,21,0,233
,2時,3777,0,3075,243,14,21,0,233
,3時,3865,0,3031,274,14,21,0,270
,4時,3966,0,3052,297,14,21,0,271
,5時,3958,0,2975,345,14,21,0,261
,6時,4015,0,3043,308,15,21,2,268
,7時,3910,0,2920,262,14,21,95,238
,8時,3931,0,2793,227,14,21,309,205
,9時,3986,0,2715,191,14,21,462,212
,10時,3934,0,2814,161,14,21,497,214
,11時,3946,0,2835,170,15,21,493,210
,12時,3671,0,2686,134,14,21,501,235
,13時,3937,0,2772,161,14,21,428,236
,14時,3998,0,2876,175,14,21,275,225
,15時,4135,0,3144,258,15,21,45,224
,16時,4404,0,3227,377,16,21,0,251
,17時,4356,0,3069,407,15,21,0,252
,18時,4255,0,3008,401,15,21,0,272
,19時,4136,0,3047,312,15,21,0,273
,20時,3976,0,3047,257,15,21,0,255
,21時,3789,0,2938,250,15,21,0,254
,22時,3585,0,2750,224,15,21,0,253
,23時,3606,0,2818,233,16,21,0,243
2019/11/22,0時,3511,0,2988,191,14,21,0,231
