月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
,5時,2714,0,2049,280,11,115,1,248
,6時,2677,0,1944,231,12,115,130,216
,7時,2818,0,1828,251,11,114,468,170
,8時,3144,0,1944,274,11,110,665,170
,9時,3402,0,1944,278,11,110,904,179
,10時,3351,0,1942,259,12,110,933,197
,11時,3482,0,2074,265,11,109,948,215
,12時,3349,0,2052,265,11,110,833,231
,13時,3496,0,2226,313,11,110,640,194
,14時,3476,0,2406,380,12,109,422,145
,15時,3407,0,2428,455,11,109,184,130
,16時,3458,0,2595,531,12,109,34,114
,17時,3570,0,2701,536,13,110,5,114
,18時,3485,0,2603,548,12,110,1,108
,19時,3314,0,2450,509,13,109,0,109
,20時,3099,0,2304,451,12,109,0,106
,21時,2927,0,2144,431,12,110,0,122
,22時,2769,0,1988,443,13,110,0,121
,23時,2671,0,1889,440,12,110,0,159
2021/10/5,0時,2536,0,1934,349,11,109,0,138
,1時,2552,0,2055,354,12,110,0,110
,2時,2650,0,2146,361,11,110,0,94
,3時,2811,0,2251,364,12,110,0,91
,4時,2876,0,2367,368,11,110,0,82
,5時,2815,0,2468,319,12,110,0,71
,6時,2785,0,2376,327,12,110,100,50
,7時,2893,0,2195,366,11,110,260,22
,8時,3160,0,2242,377,12,110,431,18
,9時,3363,0,2214,395,11,110,556,17
,10時,3335,0,2231,386,12,109,542,14
,11時,3377,0,2396,356,12,109,467,9
,12時,3216,0,2312,341,11,110,385,10
,13時,3404,0,2531,357,12,109,261,7
,14時,3398,0,2654,395,11,109,147,7
,15時,3405,0,2677,458,12,109,71,10
,16時,3470,0,2782,516,12,110,13,19
,17時,3529,0,2722,545,11,110,0,19
,18時,3430,0,2621,544,13,110,0,13
,19時,3307,0,2533,499,13,110,0,20
,20時,3098,0,2405,444,12,110,0,17
,21時,2925,0,2249,421,13,110,0,14
,22時,2739,0,2106,426,13,110,0,15
,23時,2642,0,2043,413,13,110,0,26
2021/10/6,0時,2530,0,2171,346,11,109,0,31
,1時,2544,0,2077,335,12,110,0,25
,2時,2658,0,2242,346,12,110,0,15
,3時,2823,0,2305,367,11,110,0,16
,4時,2884,0,2302,400,12,110,0,17
,5時,2779,0,2165,388,12,110,0,30
,6時,2810,0,2214,375,12,110,117,50
,7時,2903,0,2182,338,12,110,390,38
,8時,3100,0,2242,324,11,110,693,41
,9時,3314,0,2091,330,12,110,1071,57
,10時,3289,0,1864,326,12,109,1184,111
,11時,3324,0,1961,332,12,109,1186,133
,12時,3160,0,1709,317,12,110,1248,158
,13時,3243,0,1930,326,12,109,1066,180
,14時,3202,0,2005,354,12,109,878,192
,15時,3223,0,2232,459,12,109,472,177
,16時,3322,0,2618,509,12,110,92,137
,17時,3491,0,2674,517,13,110,2,109
,18時,3430,0,2533,533,13,110,1,98
,19時,3292,0,2548,510,13,110,0,59
,20時,3096,0,2406,451,12,110,0,39
,21時,2928,0,2229,447,13,110,0,25
,22時,2765,0,2112,414,13,110,0,18
,23時,2676,0,2106,391,13,110,0,16
2021/10/7,0時,2553,0,2192,337,11,109,0,19
,1時,2551,0,2182,331,12,110,0,30
,2時,2684,0,2167,347,12,110,0,46
,3時,2842,0,2240,364,12,110,0,55
,4時,2909,0,2237,415,12,110,0,50
,5時,2883,0,2411,403,11,110,1,46
,6時,2890,0,2524,383,12,110,142,53
,7時,2850,0,2266,324,12,110,470,58
,8時,3068,0,2133,315,12,110,866,47
,9時,3256,0,2114,320,12,110,1148,39
,10時,3331,0,2032,316,12,109,1315,34
,11時,3262,0,1953,317,12,109,1308,37
,12時,3073,0,1901,293,12,110,1205,35
,13時,3165,0,2098,324,12,109,1076,31
,14時,3234,0,2373,379,11,109,792,39
,15時,3323,0,2779,467,12,109,337,43
,16時,3453,0,2965,561,13,110,40,53
,17時,3588,0,2943,565,13,110,0,49
,18時,3510,0,2855,551,13,109,0,55
,19時,3350,0,2679,484,13,108,0,51
,20時,3127,0,2429,416,13,108,0,70
,21時,2941,0,2302,411,13,108,0,59
,22時,2769,0,2209,407,13,108,0,48
,23時,2663,0,2151,416,13,108,0,68
2021/10/8,0時,2540,0,2170,318,12,108,0,81
,1時,2541,0,2176,294,12,108,0,76
,2時,2650,0,2252,298,12,108,0,54
,3時,2834,0,2436,339,12,108,0,58
,4時,2904,0,2490,401,12,108,0,49
,5時,2877,0,2396,399,12,108,0,41
,6時,2904,0,2474,384,12,108,115,28
,7時,2909,0,2355,325,12,108,443,21
,8時,3077,0,2159,287,11,108,885,29
,9時,3184,0,2026,287,12,108,1140,28
,10時,3222,0,1882,282,12,108,1376,41
,11時,3309,0,1824,284,12,107,1494,61
,12時,3165,0,1750,303,12,108,1395,90
,13時,3308,0,2035,375,12,108,1141,121
,14時,3272,0,2191,401,11,107,858,153
,15時,3278,0,2440,470,12,107,467,171
,16時,3432,0,2930,513,12,107,90,163
,17時,3534,0,3060,557,12,108,1,157
,18時,3466,0,3010,526,13,107,0,152
,19時,3304,0,2993,456,13,107,0,119
,20時,3088,0,2916,396,13,107,0,90
,21時,2897,0,2753,357,13,107,0,93
,22時,2729,0,2525,361,12,107,0,86
,23時,2656,0,2403,369,13,107,0,76
2021/10/9,0時,2551,0,2295,323,12,107,0,53
,1時,2527,0,2279,304,12,107,0,52
,2時,2655,0,2402,310,12,107,0,35
,3時,2789,0,2462,319,11,107,0,30
,4時,2832,0,2308,350,12,107,0,19
,5時,2758,0,2326,350,12,107,1,17
,6時,2603,0,2213,257,12,107,164,16
,7時,2580,0,1856,225,11,107,663,17
,8時,2676,0,1607,219,12,107,1100,21
,9時,2846,0,1502,215,12,107,1403,43
,10時,2910,0,1481,206,12,107,1515,54
,11時,2951,0,1515,218,11,107,1516,71
,12時,2847,0,1483,206,12,107,1441,88
,13時,2862,0,1619,220,12,107,1277,75
,14時,2860,0,1974,220,11,107,953,71
,15時,2878,0,2289,326,12,107,488,55
,16時,3002,0,2498,409,12,107,78,43
,17時,3215,0,2587,449,12,107,1,26
,18時,3211,0,2627,440,13,107,0,18
,19時,3105,0,2602,392,13,107,0,46
,20時,2919,0,2468,346,13,107,0,85
,21時,2751,0,2243,296,12,107,0,96
,22時,2629,0,2336,278,13,107,0,112
,23時,2561,0,2224,268,13,107,0,174
2021/10/10,0時,2483,0,2183,245,12,107,0,189
,1時,2469,0,2007,250,11,107,0,233
,2時,2590,0,2017,270,12,107,0,251
,3時,2746,0,2076,293,12,107,0,251
,4時,2785,0,2079,325,11,107,0,246
,5時,2668,0,1974,317,12,107,0,254
,6時,2536,0,2057,237,11,107,134,252
,7時,2506,0,1862,203,12,107,470,250
,8時,2541,0,1608,206,12,107,826,253
,9時,2821,0,1650,202,11,107,1038,255
,10時,2922,0,1887,192,12,107,883,237
,11時,2990,0,1832,204,11,107,786,250
,12時,3018,0,1801,191,12,107,765,266
,13時,2941,0,1997,210,11,107,543,273
,14時,2867,0,2150,214,11,107,289,286
,15時,2833,0,2239,283,12,107,109,310
,16時,2925,0,2334,365,12,107,17,310
,17時,3217,0,2446,394,13,107,0,305
,18時,3203,0,2431,358,12,107,1,265
,19時,3111,0,2418,354,12,107,0,230
,20時,2933,0,2267,338,12,107,0,231
,21時,2792,0,1991,334,12,107,0,247
,22時,2629,0,1849,313,12,107,0,289
,23時,2583,0,1743,334,12,107,0,304
2021/10/11,0時,2491,0,1685,334,11,107,0,304
,1時,2486,0,1699,369,11,107,0,296
,2時,2623,0,1834,410,11,107,0,288
,3時,2833,0,1996,424,11,107,0,293
,4時,2850,0,2054,454,12,107,0,253
,5時,2811,0,2012,445,11,107,0,244
,6時,2859,0,1993,417,12,107,55,217
,7時,2975,0,2070,427,11,107,107,227
,8時,3212,0,2237,456,12,107,130,210
,9時,3477,0,2399,477,12,107,279,188
,10時,3554,0,2586,492,11,107,340,231
,11時,3433,0,2400,497,12,107,353,248
,12時,3301,0,2355,446,11,107,455,272
,13時,3417,0,2588,454,12,107,393,270
,14時,3394,0,2709,471,12,107,297,259
,15時,3356,0,2778,522,11,107,173,256
,16時,3449,0,2986,520,13,107,36,250
,17時,3544,0,2994,546,13,107,1,243
,18時,3471,0,2906,573,12,107,0,242
,19時,3329,0,2805,549,13,107,0,236
,20時,3132,0,2512,496,13,107,0,215
,21時,2942,0,2337,495,13,107,0,175
,22時,2737,0,2315,494,12,107,0,149
,23時,2616,0,2073,492,13,107,0,110
2021/10/12,0時,2508,0,2186,459,11,107,0,72
,1時,2512,0,2275,460,12,107,0,35
,2時,2648,0,2325,463,11,107,0,27
,3時,2808,0,2474,451,11,107,0,25
,4時,2909,0,2468,481,12,107,0,26
,5時,2858,0,2527,485,11,107,0,25
,6時,2813,0,2325,445,12,107,169,21
,7時,2810,0,2015,449,11,107,659,17
,8時,3006,0,1827,446,12,107,1078,12
,9時,3189,0,1737,458,11,107,1357,6
,10時,3258,0,1685,462,12,107,1472,7
,11時,3256,0,1721,464,12,107,1431,8
,12時,3058,0,1618,437,12,107,1360,11
,13時,3204,0,1924,460,11,107,1177,14
,14時,3188,0,2262,482,12,107,802,11
,15時,3227,0,2601,522,12,107,440,11
,16時,3383,0,2962,550,13,107,64,21
,17時,3543,0,3091,551,13,107,4,26
,18時,3470,0,2972,552,12,107,1,35
,19時,3318,0,2802,525,13,107,0,48
,20時,3135,0,2587,476,12,107,0,54
,21時,2932,0,2355,473,13,107,0,57
,22時,2728,0,2126,483,12,107,0,70
,23時,2657,0,2180,478,13,107,0,76
2021/10/13,0時,2550,0,2283,437,11,107,0,77
,1時,2565,0,2186,441,12,107,0,88
,2時,2703,0,2291,437,11,107,0,90
,3時,2845,0,2395,426,11,107,0,89
,4時,2942,0,2461,441,12,107,0,102
,5時,2890,0,2490,447,11,107,0,109
,6時,2826,0,2446,417,12,107,144,108
,7時,2824,0,2105,423,11,107,547,104
,8時,2996,0,1915,405,12,107,898,107
,9時,3252,0,1966,389,11,107,1156,110
,10時,3316,0,1962,379,12,107,1231,112
,11時,3255,0,1960,400,12,107,1163,105
,12時,2969,0,1762,347,12,107,1092,101
,13時,3135,0,2009,396,12,107,997,99
,14時,3196,0,2278,408,12,107,778,96
,15時,3210,0,2427,481,12,107,405,82
,16時,3364,0,2702,540,13,107,57,76
,17時,3521,0,2703,547,13,107,1,84
,18時,3452,0,2700,551,13,107,0,89
,19時,3317,0,2592,519,12,107,0,89
,20時,3120,0,2488,443,13,107,0,91
,21時,2953,0,2395,440,13,107,0,102
,22時,2781,0,2169,446,13,108,0,123
,23時,2677,0,1974,452,12,108,0,99
2021/10/14,0時,2590,0,2117,399,12,108,0,112
,1時,2618,0,2175,384,12,108,0,106
,2時,2738,0,2215,371,12,108,0,100
,3時,2876,0,2199,365,11,108,0,92
,4時,2959,0,2254,398,12,108,0,125
,5時,2952,0,2336,434,12,108,0,160
,6時,2926,0,2262,403,12,108,121,161
,7時,2911,0,2088,406,11,108,456,122
,8時,3101,0,2036,398,12,108,732,117
,9時,3214,0,2004,403,12,108,890,96
,10時,3144,0,1836,396,12,108,961,91
,11時,3260,0,1808,403,12,107,1082,78
,12時,3110,0,1728,372,11,108,1025,75
,13時,3269,0,2177,406,12,108,753,75
,14時,3311,0,2347,444,12,108,560,85
,15時,3339,0,2546,486,11,108,253,75
,16時,3460,0,2693,538,12,108,25,67
,17時,3589,0,2654,555,13,108,2,77
,18時,3512,0,2746,532,12,108,0,84
,19時,3384,0,2793,469,13,109,0,94
,20時,3146,0,2542,432,13,109,0,88
,21時,3002,0,2423,416,13,109,0,106
,22時,2868,0,2244,409,12,110,0,135
,23時,2815,0,2101,412,13,110,0,167
2021/10/15,0時,2673,0,1931,382,12,109,0,206
,1時,2683,0,1932,399,11,110,0,236
,2時,2817,0,2041,415,12,110,0,224
,3時,2951,0,2229,402,12,110,0,235
,4時,3031,0,2167,426,11,110,0,229
,5時,2999,0,2175,426,12,110,0,171
,6時,3023,0,2199,394,12,110,57,195
,7時,3102,0,2242,396,12,110,160,199
,8時,3318,0,2370,400,11,110,279,217
,9時,3383,0,2196,413,12,110,414,251
,10時,3238,0,1914,393,12,109,648,277
,11時,3358,0,1861,400,11,109,819,311
,12時,3112,0,1876,396,12,110,852,302
,13時,3195,0,2009,461,12,109,784,276
,14時,3283,0,2337,472,12,109,577,264
,15時,3338,0,2634,499,11,109,277,233
,16時,3458,0,2810,526,13,110,25,199
,17時,3598,0,3007,524,13,110,0,162
,18時,3502,0,2913,526,13,110,1,139
,19時,3344,0,2925,511,12,110,0,95
,20時,3143,0,2646,464,13,110,0,82
,21時,2935,0,2343,454,12,110,0,67
,22時,2790,0,2316,444,13,110,0,53
,23時,2719,0,2337,442,12,110,0,41
2021/10/16,0時,2593,0,2232,377,12,110,0,34
,1時,2600,0,2206,378,12,110,0,35
,2時,2695,0,2249,356,11,110,0,36
,3時,2875,0,2319,360,12,110,0,44
,4時,2931,0,2291,369,11,110,0,59
,5時,2851,0,2195,376,12,110,0,86
,6時,2816,0,2085,371,11,110,92,110
,7時,2874,0,1982,360,12,110,324,128
,8時,2980,0,1921,348,11,110,515,143
,9時,3053,0,1695,332,12,110,706,170
,10時,3100,0,1930,333,12,110,746,180
,11時,3216,0,2025,350,12,110,725,205
,12時,3190,0,2161,320,11,110,638,179
,13時,3193,0,2308,338,12,110,452,157
,14時,3219,0,2409,372,12,110,265,164
,15時,3235,0,2527,402,13,110,96,151
,16時,3316,0,2515,432,12,110,14,151
,17時,3459,0,2542,472,13,110,4,176
,18時,3390,0,2609,475,13,110,3,180
,19時,3264,0,2623,420,13,110,2,146
,20時,3098,0,2478,402,12,110,0,210
,21時,2876,0,2083,398,13,110,0,259
,22時,2766,0,1976,380,13,110,0,315
,23時,2742,0,1939,362,13,110,0,332
2021/10/17,0時,2638,0,1927,350,11,112,0,319
,1時,2674,0,1902,371,12,113,0,328
,2時,2760,0,2031,374,11,113,0,348
,3時,2855,0,2103,389,12,113,0,333
,4時,2909,0,2124,397,11,113,0,316
,5時,2887,0,2162,400,12,113,0,362
,6時,2857,0,2006,405,12,114,81,388
,7時,2827,0,1991,393,11,113,229,387
,8時,2840,0,1878,400,12,113,432,375
,9時,2920,0,1756,373,12,113,653,385
,10時,2896,0,1745,325,12,113,795,389
,11時,2765,0,1678,335,11,113,718,387
,12時,2768,0,1559,318,12,113,874,374
,13時,2714,0,1504,352,13,113,816,371
,14時,2738,0,1568,401,12,113,660,349
,15時,2817,0,1751,466,13,113,330,341
,16時,3137,0,2251,500,13,113,43,323
,17時,3424,0,2437,516,12,113,2,301
,18時,3435,0,2478,492,13,113,0,282
,19時,3372,0,2480,474,13,113,0,281
,20時,3234,0,2384,431,12,113,0,275
,21時,3048,0,2312,399,13,113,0,269
,22時,2855,0,2110,370,13,113,0,266
,23時,2778,0,2060,380,13,113,0,275
2021/10/18,0時,2689,0,1935,373,11,114,0,266
,1時,2704,0,1896,405,12,114,0,264
,2時,2864,0,2167,418,12,114,0,262
,3時,3021,0,2235,402,11,114,0,226
,4時,3133,0,2446,400,12,114,0,225
,5時,3126,0,2511,393,12,114,0,186
,6時,3053,0,2286,411,11,114,134,178
,7時,3049,0,2043,389,12,114,531,164
,8時,3174,0,1843,340,12,114,931,163
,9時,3402,0,1798,319,11,114,1041,159
,10時,3481,0,1870,302,12,114,1072,159
,11時,3451,0,1962,316,12,113,962,132
,12時,3403,0,2207,283,11,114,922,109
,13時,3471,0,2435,331,12,114,764,107
,14時,3442,0,2479,437,12,114,544,80
,15時,3481,0,2818,524,13,113,272,65
,16時,3666,0,2997,541,12,114,24,50
,17時,3795,0,3116,544,13,114,0,43
,18時,3710,0,3117,540,12,114,0,47
,19時,3559,0,3040,508,13,114,0,43
,20時,3380,0,2916,455,13,114,0,42
,21時,3165,0,2763,420,12,114,0,49
,22時,2964,0,2679,385,13,114,0,64
,23時,2914,0,2557,364,12,114,0,90
2021/10/19,0時,2801,0,2502,334,12,114,0,127
,1時,2839,0,2571,343,12,115,0,167
,2時,2953,0,2630,376,11,115,0,181
,3時,3142,0,2690,402,12,115,0,199
,4時,3233,0,2799,452,11,115,0,190
,5時,3233,0,2778,419,12,115,0,182
,6時,3192,0,2656,363,11,115,106,202
,7時,3206,0,2609,321,12,115,452,202
,8時,3370,0,2614,275,11,115,701,194
,9時,3574,0,2557,257,12,115,1022,152
,10時,3671,0,2683,256,11,114,996,117
,11時,3663,0,2697,259,12,114,868,114
,12時,3416,0,2474,255,12,114,789,98
,13時,3606,0,2726,329,11,114,619,98
,14時,3622,0,3005,400,12,114,327,98
,15時,3588,0,3088,431,12,114,117,75
,16時,3724,0,3187,489,13,115,13,59
,17時,3792,0,3171,552,12,115,0,62
,18時,3680,0,3065,554,13,115,0,92
,19時,3546,0,2947,495,12,115,0,90
,20時,3344,0,2751,483,13,115,0,89
,21時,3173,0,2676,486,12,115,0,103
,22時,2949,0,2559,436,13,115,0,99
,23時,2875,0,2445,439,12,115,0,116
2021/10/20,0時,2748,0,2440,430,11,114,0,138
,1時,2799,0,2504,436,12,115,0,133
,2時,2918,0,2495,439,11,115,0,136
,3時,3101,0,2617,444,11,115,0,158
,4時,3192,0,2694,444,12,115,0,162
,5時,3216,0,2675,424,11,115,0,154
,6時,3274,0,2742,423,12,115,48,152
,7時,3375,0,2821,419,11,115,110,152
,8時,3592,0,2856,415,12,115,145,153
,9時,3750,0,2842,439,11,115,214,119
,10時,3776,0,2669,462,12,114,285,139
,11時,3770,0,2649,470,12,114,280,148
,12時,3602,0,2534,440,12,114,266,144
,13時,3759,0,2747,508,12,114,179,159
,14時,3762,0,2900,535,11,114,106,184
,15時,3747,0,3090,534,13,114,57,166
,16時,3840,0,3063,570,13,115,8,162
,17時,3889,0,3039,557,12,115,0,187
,18時,3765,0,2959,551,13,115,0,217
,19時,3625,0,2806,548,12,115,0,227
,20時,3444,0,2643,543,13,115,0,257
,21時,3277,0,2549,528,12,115,0,265
,22時,3087,0,2536,504,13,115,0,261
,23時,3009,0,2485,500,12,115,0,264
2021/10/21,0時,2847,0,2195,494,12,111,0,279
,1時,2895,0,2337,500,11,111,0,285
,2時,3005,0,2399,496,12,111,0,267
,3時,3163,0,2486,500,12,111,0,243
,4時,3289,0,2573,513,11,111,0,235
,5時,3255,0,2562,498,12,111,0,211
,6時,3287,0,2582,484,11,111,57,194
,7時,3373,0,2457,496,12,111,226,221
,8時,3591,0,2459,501,12,111,418,219
,9時,3697,0,2233,497,11,111,526,248
,10時,3734,0,2188,506,12,114,606,258
,11時,3662,0,2158,537,12,115,616,261
,12時,3552,0,2194,495,12,116,635,247
,13時,3703,0,2551,538,12,116,523,260
,14時,3755,0,2788,561,13,116,378,249
,15時,3723,0,2862,580,13,116,162,232
,16時,3840,0,2981,597,13,116,13,180
,17時,3894,0,3044,611,13,116,0,172
,18時,3786,0,3104,605,13,116,0,156
,19時,3643,0,3014,604,13,116,0,112
,20時,3463,0,2752,599,13,116,0,89
,21時,3265,0,2635,586,13,116,0,59
,22時,3117,0,2537,554,13,116,0,48
,23時,3053,0,2516,553,13,116,0,39
2021/10/22,0時,3011,0,2664,552,12,108,0,31
,1時,3033,0,2701,562,12,107,0,31
,2時,3155,0,2774,551,12,107,0,26
,3時,3300,0,2711,548,12,107,0,20
,4時,3393,0,2751,548,12,107,0,17
,5時,3450,0,2756,563,12,107,0,32
,6時,3406,0,2742,542,13,107,102,27
,7時,3271,0,2557,539,12,107,461,24
,8時,3324,0,2373,542,12,107,742,27
,9時,3449,0,2380,517,12,107,951,23
,10時,3474,0,2365,499,12,107,1025,14
,11時,3577,0,2491,507,12,106,989,13
,12時,3452,0,2419,478,12,107,907,23
,13時,3596,0,2578,527,11,107,779,35
,14時,3564,0,2683,571,13,107,559,36
,15時,3575,0,2999,597,13,106,233,16
,16時,3733,0,3254,600,13,107,18,27
,17時,3797,0,3307,619,13,107,1,24
,18時,3685,0,3282,597,13,107,0,45
,19時,3551,0,3163,590,13,107,0,45
,20時,3379,0,3077,575,13,107,0,36
,21時,3214,0,2947,567,13,107,0,31
,22時,3066,0,2775,526,13,107,0,35
,23時,2974,0,2643,517,13,107,0,47
2021/10/23,0時,2892,0,2403,523,12,107,0,42
,1時,2945,0,2400,533,12,107,0,48
,2時,3048,0,2496,520,12,107,0,45
,3時,3212,0,2605,517,12,107,0,38
,4時,3266,0,2591,519,12,107,0,40
,5時,3219,0,2613,526,12,107,0,39
,6時,3138,0,2558,492,12,107,84,45
,7時,2967,0,2083,459,12,107,443,63
,8時,3136,0,1905,398,12,107,864,38
,9時,3247,0,1789,392,12,107,1091,51
,10時,3291,0,1784,403,12,107,1180,84
,11時,3363,0,1932,408,12,107,1088,104
,12時,3158,0,1961,358,12,107,973,134
,13時,3137,0,1904,385,12,107,857,139
,14時,3072,0,1847,412,12,107,636,130
,15時,3130,0,2246,455,13,107,310,132
,16時,3362,0,2670,515,13,107,27,138
,17時,3545,0,2814,567,13,107,1,149
,18時,3515,0,2846,548,13,107,0,153
,19時,3450,0,2799,547,13,107,0,166
,20時,3303,0,2634,526,13,107,0,170
,21時,3194,0,2643,501,13,107,0,146
,22時,3067,0,2638,477,12,107,0,117
,23時,3038,0,2507,478,13,107,0,93
2021/10/24,0時,2876,0,2380,469,12,107,0,107
,1時,2929,0,2419,480,12,107,0,130
,2時,3057,0,2515,470,12,107,0,112
,3時,3175,0,2576,493,11,107,0,105
,4時,3258,0,2567,503,12,107,0,111
,5時,3137,0,2319,508,12,107,0,133
,6時,3050,0,2254,430,12,107,98,141
,7時,2842,0,1791,410,11,107,536,158
,8時,2816,0,1595,365,12,107,945,181
,9時,2855,0,1344,347,12,107,1273,208
,10時,2865,0,1273,358,12,107,1420,242
,11時,2835,0,1209,376,12,107,1434,271
,12時,2776,0,1177,339,12,107,1351,282
,13時,2689,0,1206,368,12,107,1143,282
,14時,2663,0,1539,381,12,107,774,251
,15時,2811,0,1948,396,13,107,351,202
,16時,3104,0,2506,470,13,107,28,178
,17時,3402,0,2792,585,13,107,2,166
,18時,3374,0,2806,559,13,107,0,156
,19時,3324,0,2770,562,12,107,0,141
,20時,3164,0,2638,544,13,107,0,125
,21時,2995,0,2452,542,13,107,0,108
,22時,2852,0,2380,493,13,107,0,88
,23時,2801,0,2349,500,13,107,0,72
2021/10/25,0時,2712,0,2265,490,12,107,0,55
,1時,2776,0,2315,499,11,107,0,48
,2時,2890,0,2432,495,12,107,0,51
,3時,3042,0,2480,494,12,107,0,74
,4時,3144,0,2556,490,11,107,0,85
,5時,3165,0,2496,498,12,107,0,104
,6時,3163,0,2559,466,12,107,94,112
,7時,3057,0,2228,397,11,107,538,91
,8時,3148,0,2060,354,12,107,947,83
,9時,3279,0,1921,350,12,107,1265,97
,10時,3165,0,1659,348,12,107,1312,112
,11時,3218,0,1740,341,12,107,1362,113
,12時,3051,0,1710,317,11,107,1276,115
,13時,3201,0,2017,346,12,107,1095,108
,14時,3279,0,2386,367,13,107,784,105
,15時,3369,0,2808,417,13,107,338,94
,16時,3575,0,2990,504,13,107,23,87
,17時,3691,0,3105,546,13,107,2,85
,18時,3559,0,3069,542,12,107,0,76
,19時,3423,0,2764,536,13,107,0,82
,20時,3213,0,2541,497,13,107,0,77
,21時,3073,0,2583,479,12,107,0,74
,22時,2856,0,2613,472,13,107,0,56
,23時,2815,0,2533,483,13,107,0,78
2021/10/26,0時,2757,0,2539,437,11,106,0,94
,1時,2803,0,2630,425,12,106,0,82
,2時,2938,0,2770,431,12,106,0,67
,3時,3098,0,2833,457,11,107,0,68
,4時,3175,0,2848,474,12,107,0,98
,5時,3176,0,2834,480,11,107,0,135
,6時,3181,0,2752,451,12,107,48,122
,7時,3216,0,2806,420,12,107,244,110
,8時,3374,0,2690,350,12,107,485,81
,9時,3529,0,2762,357,11,106,549,64
,10時,3459,0,2753,367,12,106,569,57
,11時,3563,0,2751,325,12,106,603,56
,12時,3424,0,2568,300,12,107,548,52
,13時,3535,0,2690,350,12,106,404,38
,14時,3535,0,2697,383,12,106,258,25
,15時,3509,0,2819,423,13,106,122,22
,16時,3652,0,2956,439,13,107,10,18
,17時,3731,0,3206,475,12,107,0,17
,18時,3631,0,3263,538,13,107,0,14
,19時,3506,0,3253,537,13,107,0,12
,20時,3305,0,3074,513,13,107,0,16
